year;month;day;hour;minute;temp_air;relative_humidity;atmospheric_pressure;ghi;dni;dhi;wind_direction;wind_speed;precipitable_water
2002;11;3;21;0;-6.1;61;83400;0;0;0;170;3.6;30
2002;11;3;22;0;-7.2;71;83300;0;0;0;170;5.2;30
2002;11;3;23;0;-6.7;64;83500;0;0;0;160;4.1;30
2002;11;3;24;0;-6.7;75;83100;0;0;0;160;3.1;30
2002;11;4;1;0;-5;71;83000;0;0;0;240;3.1;30
2002;11;4;2;0;-5;71;83000;0;0;0;190;2.1;30
2002;11;4;3;0;-3.9;65;82900;0;0;0;200;2.6;40
2002;11;4;4;0;-2.8;65;82900;0;0;0;260;3.1;50
2002;11;4;5;0;-4.4;79;83000;0;0;0;260;2.1;50
2002;11;4;6;0;-6.1;83;82700;0;0;0;220;2.1;50
2002;11;4;7;0;-5;79;82700;0;0;0;270;4.1;60
2002;11;4;8;0;-4.4;79;82700;68;0;68;280;3.6;60
2002;11;4;9;0;-3.3;72;82700;114;0;114;270;1.5;60
2002;11;4;10;0;-2.2;68;82600;91;0;91;270;3.1;69
2002;11;4;11;0;-1.1;66;82600;156;0;156;230;2.6;69
2002;11;4;12;0;0.6;52;82500;145;0;145;270;2.1;69
2002;11;4;13;0;2.8;42;82600;371;197;262;300;3.1;69
2002;11;4;14;0;2.8;49;82500;409;486;172;340;3.6;69
2002;11;4;15;0;2.2;53;82500;302;484;118;350;2.6;69
2002;11;4;16;0;1.1;52;82400;152;284;86;250;3.1;60
2002;11;4;17;0;1.1;52;82500;10;0;10;320;2.1;60
2002;11;4;18;0;1.1;52;82600;0;0;0;230;2.6;50
2002;11;4;19;0;0;66;82600;0;0;0;180;2.1;50
2002;11;4;20;0;-1.7;76;82600;0;0;0;70;2.1;50
2002;11;4;21;0;-1.7;80;82600;0;0;0;140;1.5;50
2002;11;4;22;0;-1.7;69;82700;0;0;0;160;4.1;50
2002;11;4;23;0;-0.6;52;82800;0;0;0;50;3.6;40
2002;11;4;24;0;-1.7;59;82700;0;0;0;100;1.5;50
2002;11;5;1;0;-1.1;51;82700;0;0;0;20;3.6;50
2002;11;5;2;0;-1.1;54;82700;0;0;0;340;3.6;50
2002;11;5;3;0;-1.1;51;82700;0;0;0;230;2.6;50
2002;11;5;4;0;-1.1;54;82800;0;0;0;230;3.6;50
2002;11;5;5;0;-5;68;83000;0;0;0;140;1.5;50
2002;11;5;6;0;-3.3;59;82800;0;0;0;160;3.1;50
2002;11;5;7;0;-2.2;56;82900;0;0;0;190;2.1;40
2002;11;5;8;0;0.6;49;83200;128;312;78;230;3.1;40
2002;11;5;9;0;2.2;46;83300;186;101;153;240;3.1;40
2002;11;5;10;0;3.9;43;83400;268;98;224;210;3.1;40
2002;11;5;11;0;6.1;33;83300;387;242;259;270;3.6;40
2002;11;5;12;0;7.8;27;83500;491;475;223;270;4.6;40
2002;11;5;13;0;8.3;28;83500;547;783;118;290;3.6;40
2002;11;5;14;0;9.4;26;83600;495;865;75;290;3.1;40
2002;11;5;15;0;10;23;83700;377;845;60;330;2.1;50
2002;11;5;16;0;9.4;23;83700;199;723;34;0;0;50
2002;11;5;17;0;6.1;37;83400;33;361;12;100;2.6;50
2002;11;5;18;0;3.9;52;83600;0;0;0;140;3.1;50
2002;11;5;19;0;1.1;64;83500;0;0;0;170;4.6;50
2002;11;5;20;0;2.2;56;83600;0;0;0;190;3.1;50
2002;11;5;21;0;2.8;46;83600;0;0;0;230;4.1;50
2002;11;5;22;0;3.3;41;83600;0;0;0;220;5.7;60
2002;11;5;23;0;2.8;44;83600;0;0;0;210;7.2;60
2002;11;5;24;0;3.9;39;83500;0;0;0;210;7.2;60
2002;11;6;1;0;3.3;43;83600;0;0;0;220;6.2;60
2002;11;6;2;0;2.8;46;83500;0;0;0;220;5.2;60
2002;11;6;3;0;3.3;43;83500;0;0;0;220;5.7;60
2002;11;6;4;0;3.3;43;83600;0;0;0;200;5.2;60
2002;11;6;5;0;4.4;38;83700;0;0;0;240;7.7;69
2002;11;6;6;0;3.3;39;83700;0;0;0;240;5.2;60
2002;11;6;7;0;2.8;42;83800;0;0;0;230;5.7;60
2002;11;6;8;0;4;45;83900;140;394;78;0;0;50
2002;11;6;9;0;6.1;37;84000;329;728;99;140;2.1;50
2002;11;6;10;0;8.9;37;84100;438;767;100;130;2.6;50
2002;11;6;11;0;12.2;22;83900;556;902;83;130;3.1;50
2002;11;6;12;0;13.9;19;84200;594;944;65;120;4.1;50
2002;11;6;13;0;15;21;84200;582;956;62;110;5.2;50
2002;11;6;14;0;15.6;19;84200;506;924;62;140;4.1;50
2002;11;6;15;0;15.6;19;84200;371;839;59;120;6.2;50
2002;11;6;16;0;13.3;29;84100;203;738;37;120;4.6;50
2002;11;6;17;0;8.3;44;83800;29;355;10;130;2.6;50
2002;11;6;18;0;5;55;83800;0;0;0;160;6.2;50
2002;11;6;19;0;4.4;58;83800;0;0;0;150;5.7;50
2002;11;6;20;0;3.3;60;83800;0;0;0;170;5.2;40
2002;11;6;21;0;5.6;44;83800;0;0;0;240;7.2;40
2002;11;6;22;0;5.6;44;83800;0;0;0;220;7.7;40
2002;11;6;23;0;4.4;46;83700;0;0;0;210;8.2;30
2002;11;6;24;0;5.6;38;83500;0;0;0;210;8.8;30
2002;11;7;1;0;5;38;83400;0;0;0;210;7.7;30
2002;11;7;2;0;5;36;83400;0;0;0;210;7.7;30
2002;11;7;3;0;5.6;31;83400;0;0;0;210;8.8;30
2002;11;7;4;0;5;31;83300;0;0;0;210;8.2;20
2002;11;7;5;0;5.6;29;83400;0;0;0;200;8.2;20
2002;11;7;6;0;5.6;27;83400;0;0;0;210;8.8;20
2002;11;7;7;0;6.7;24;83400;0;0;0;210;8.2;20
2002;11;7;8;0;8.3;24;83500;112;265;71;210;7.7;20
2002;11;7;9;0;12.2;19;83600;280;507;121;220;8.2;20
2002;11;7;10;0;15;18;83600;340;350;187;220;5.7;20
2002;11;7;11;0;16.1;17;83100;369;212;259;220;5.7;20
2002;11;7;12;0;17.8;11;83500;279;42;255;250;5.7;30
2002;11;7;13;0;16.7;16;83400;176;6;173;340;2.6;30
2002;11;7;14;0;17.2;15;83300;295;160;219;10;3.6;40
2002;11;7;15;0;15.6;18;83200;134;6;132;10;2.6;40
2002;11;7;16;0;15;24;83100;42;0;42;140;2.6;40
2002;11;7;17;0;11.1;32;82700;4;0;4;180;2.6;50
2002;11;7;18;0;11.1;28;82900;0;0;0;170;4.1;50
2002;11;7;19;0;11.1;26;82900;0;0;0;210;3.1;50
2002;11;7;20;0;10.6;27;82800;0;0;0;260;2.1;50
2002;11;7;21;0;9.4;31;82700;0;0;0;310;2.6;60
2002;11;7;22;0;12.8;20;82800;0;0;0;270;2.1;60
2002;11;7;23;0;8.3;24;82600;0;0;0;210;5.2;60
2002;11;7;24;0;7.2;24;82400;0;0;0;220;2.6;69
2002;11;8;1;0;7.2;27;82400;0;0;0;240;5.2;69
2002;11;8;2;0;6.7;26;82300;0;0;0;210;5.7;80
2002;11;8;3;0;5.6;35;82200;0;0;0;220;3.6;80
2002;11;8;4;0;3.9;35;82100;0;0;0;230;3.6;89
2002;11;8;5;0;6.7;37;82300;0;0;0;270;5.2;89
2002;11;8;6;0;5;46;82200;0;0;0;240;4.1;89
2002;11;8;7;0;2.2;51;82100;0;0;0;0;0;80
2002;11;8;8;0;10;36;82400;134;237;98;220;5.2;80
2002;11;8;9;0;8.9;51;82300;65;0;65;140;2.6;89
2002;11;8;10;0;12.2;41;82300;72;0;72;160;4.1;100
2002;11;8;11;0;15;24;82100;338;188;241;190;5.7;110
2002;11;8;12;0;15.6;23;82400;466;397;248;240;2.6;110
2002;11;8;13;0;17.8;21;82400;141;0;141;270;6.7;110
2002;11;8;14;0;17.8;24;82500;312;207;214;340;6.7;110
2002;11;8;15;0;15.6;27;82400;354;629;125;300;12.4;100
2002;11;8;16;0;14.4;30;82400;197;620;62;310;10.3;80
2002;11;8;17;0;12.2;34;82000;20;199;11;330;6.7;69
2002;11;8;18;0;10.6;36;82300;0;0;0;310;3.1;80
2002;11;8;19;0;11.7;34;82300;0;0;0;330;2.1;89
2002;11;8;20;0;7.2;48;81900;0;0;0;160;4.1;89
2002;11;8;21;0;6.1;59;81800;0;0;0;170;6.2;100
2002;11;8;22;0;8.3;44;81800;0;0;0;200;7.2;100
2002;11;8;23;0;9.4;41;81800;0;0;0;230;4.1;100
2002;11;8;24;0;7.2;52;81600;0;0;0;200;5.7;100
2002;11;9;1;0;7.2;57;81600;0;0;0;200;6.2;100
2002;11;9;2;0;7.2;57;81600;0;0;0;200;2.6;100
2002;11;9;3;0;8.9;51;81700;0;0;0;250;5.7;100
2002;11;9;4;0;8.3;48;81700;0;0;0;220;7.2;100
2002;11;9;5;0;6.1;62;81700;0;0;0;210;6.2;100
2002;11;9;6;0;5.6;64;81500;0;0;0;210;8.2;100
2002;11;9;7;0;6.1;59;81600;0;0;0;220;7.7;100
2002;11;9;8;0;8.9;54;81800;116;283;74;270;7.7;100
2002;11;9;9;0;11.1;50;81900;281;546;115;240;2.6;100
2002;11;9;10;0;13.9;37;82000;289;184;210;250;4.6;100
2002;11;9;11;0;14.4;28;81800;344;145;270;280;4.6;100
2002;11;9;12;0;12.2;34;82000;370;144;291;300;7.7;100
2002;11;9;13;0;10;47;82000;359;149;279;280;10.3;100
2002;11;9;14;0;8.3;63;81900;306;142;240;70;3.1;100
2002;11;9;15;0;10;54;81900;230;145;178;40;2.6;89
2002;11;9;16;0;7.8;60;82000;117;133;88;10;4.6;80
2002;11;9;17;0;6.7;52;82100;12;27;11;290;6.7;80
2002;11;9;18;0;5.6;53;82100;0;0;0;290;5.2;80
2002;11;9;19;0;4.4;53;82100;0;0;0;270;4.1;69
2002;11;9;20;0;3.9;50;82000;0;0;0;230;7.2;69
2002;11;9;21;0;3.3;45;82100;0;0;0;270;4.1;69
2002;11;9;22;0;3.3;45;82000;0;0;0;270;7.7;60
2002;11;9;23;0;3.9;37;82200;0;0;0;270;7.2;60
2002;11;9;24;0;3.3;39;82100;0;0;0;280;6.2;50
2002;11;10;1;0;1.7;44;82000;0;0;0;300;2.6;50
2002;11;10;2;0;-1.1;57;82000;0;0;0;220;3.6;50
2002;11;10;3;0;2.8;46;82200;0;0;0;270;6.2;40
2002;11;10;4;0;1.1;48;82200;0;0;0;290;4.1;40
2002;11;10;5;0;0.6;49;82400;0;0;0;250;4.1;40
2002;11;10;6;0;0.6;43;82300;0;0;0;250;5.2;40
2002;11;10;7;0;0.6;43;82300;0;0;0;270;3.1;40
2002;11;10;8;0;2.8;38;82500;96;90;83;230;3.6;40
2002;11;10;9;0;6.1;28;82700;188;146;144;270;6.7;40
2002;11;10;10;0;6.7;24;82700;289;154;224;280;5.2;40
2002;11;10;11;0;7.2;23;82600;344;151;267;290;4.1;50
2002;11;10;12;0;7.2;22;82700;370;150;288;0;0;50
2002;11;10;13;0;8.3;19;82700;353;143;277;330;1.5;50
2002;11;10;14;0;8.9;20;82800;306;148;238;290;2.1;60
2002;11;10;15;0;8.9;20;82700;225;134;177;260;3.6;50
2002;11;10;16;0;8.3;24;82700;116;116;92;310;4.6;50
2002;11;10;17;0;6.1;29;82600;11;30;10;290;5.7;50
2002;11;10;18;0;5;31;82700;0;0;0;300;4.6;50
2002;11;10;19;0;3.9;35;82800;0;0;0;330;1.5;50
2002;11;10;20;0;3.3;35;82700;0;0;0;0;0;50
2002;11;10;21;0;1.7;44;82700;0;0;0;150;2.6;50
2002;11;10;22;0;2.2;48;82700;0;0;0;190;4.1;50
2002;11;10;23;0;0;49;82900;0;0;0;170;3.6;60
2002;11;10;24;0;0;47;82600;0;0;0;180;3.6;60
2002;11;11;1;0;0.6;45;82700;0;0;0;250;3.6;60
2002;11;11;2;0;0;47;82700;0;0;0;220;5.2;60
2002;11;11;3;0;-0.6;49;82700;0;0;0;260;4.6;50
2002;11;11;4;0;-1.7;49;82700;0;0;0;250;3.6;50
2002;11;11;5;0;-2.2;54;83100;0;0;0;0;0;40
2002;11;11;6;0;-0.6;45;82900;0;0;0;280;3.1;40
2002;11;11;7;0;-1.1;47;82900;0;0;0;280;3.1;50
2002;11;11;8;0;2.8;40;83200;98;159;76;290;2.1;50
2002;11;11;9;0;3.9;39;83400;232;433;104;360;2.1;50
2002;11;11;10;0;4.4;34;83500;361;534;136;40;5.7;50
2002;11;11;11;0;3.9;45;83500;501;782;107;50;6.7;50
2002;11;11;12;0;5.6;46;83600;509;704;130;40;7.2;50
2002;11;11;13;0;4.4;48;83600;447;454;209;30;6.2;50
2002;11;11;14;0;5;46;83700;312;207;216;30;5.2;50
2002;11;11;15;0;4.4;53;83700;219;163;162;20;6.2;60
2002;11;11;16;0;3.9;52;83800;74;11;72;30;5.2;60
2002;11;11;17;0;1.1;77;83800;12;93;9;50;4.6;69
2002;11;11;18;0;1.1;73;83900;0;0;0;0;0;60
2002;11;11;19;0;0;72;83900;0;0;0;230;4.1;60
2002;11;11;20;0;-0.6;80;83800;0;0;0;230;4.1;60
2002;11;11;21;0;-1.7;83;83800;0;0;0;210;6.2;50
2002;11;11;22;0;-1.1;76;83900;0;0;0;210;6.7;50
2002;11;11;23;0;-1.7;80;84100;0;0;0;200;5.7;50
2002;11;11;24;0;-4.4;82;83800;0;0;0;200;5.2;40
2002;11;12;1;0;-2.8;65;83900;0;0;0;210;5.7;40
2002;11;12;2;0;-2.8;59;83800;0;0;0;210;5.7;40
2002;11;12;3;0;-3.3;56;83900;0;0;0;210;6.7;30
2002;11;12;4;0;-3.9;53;83800;0;0;0;210;6.2;30
2002;11;12;5;0;-3.9;51;84200;0;0;0;200;6.7;30
2002;11;12;6;0;-5;59;83800;0;0;0;200;5.2;30
2002;11;12;7;0;-3.9;46;84000;0;0;0;210;6.2;30
2002;11;12;8;0;-1.1;40;84100;111;275;74;210;7.2;30
2002;11;12;9;0;2.2;33;84300;291;612;112;210;5.7;40
2002;11;12;10;0;5.6;22;84400;375;565;139;220;5.2;40
2002;11;12;11;0;7.2;17;84200;470;733;104;210;3.6;40
2002;11;12;12;0;8.9;14;84400;527;806;96;250;3.1;50
2002;11;12;13;0;9.4;13;84300;523;848;82;280;3.1;50
2002;11;12;14;0;11.1;11;84300;459;876;59;270;4.6;50
2002;11;12;15;0;10.6;12;84200;337;814;52;200;1.5;50
2002;11;12;16;0;10.6;12;84200;166;670;29;0;0;50
2002;11;12;17;0;8.3;14;83800;13;196;6;170;2.1;50
2002;11;12;18;0;4.4;19;84000;0;0;0;200;4.6;60
2002;11;12;19;0;4.4;21;83900;0;0;0;230;4.6;69
2002;11;12;20;0;6.1;19;83900;0;0;0;260;5.2;80
2002;11;12;21;0;2.2;26;83700;0;0;0;180;3.6;80
2002;11;12;22;0;3.3;25;83700;0;0;0;210;6.2;89
2002;11;12;23;0;4.4;20;83700;0;0;0;210;6.2;100
2002;11;12;24;0;5.6;20;83600;0;0;0;210;7.7;100
2002;11;13;1;0;6.1;23;83600;0;0;0;200;4.6;100
2002;11;13;2;0;7.2;27;83500;0;0;0;210;6.7;100
2002;11;13;3;0;6.7;31;83400;0;0;0;180;5.2;100
2002;11;13;4;0;7.8;30;83400;0;0;0;200;7.7;100
2002;11;13;5;0;8.3;30;83300;0;0;0;210;7.7;100
2002;11;13;6;0;8.3;32;83400;0;0;0;260;4.1;100
2002;11;13;7;0;6.1;33;83300;0;0;0;320;2.6;100
2002;11;13;8;0;3.3;45;83200;34;0;34;140;1.5;100
2002;11;13;9;0;4.4;44;83400;58;0;58;310;3.6;100
2002;11;13;10;0;7.8;35;83500;263;166;195;0;0;100
2002;11;13;11;0;11.1;29;83300;213;18;204;20;7.2;100
2002;11;13;12;0;11.7;28;83500;230;12;224;50;6.2;110
2002;11;13;13;0;11.7;31;83400;147;0;147;70;5.2;110
2002;11;13;14;0;13.3;29;83400;289;195;200;80;6.2;110
2002;11;13;15;0;11.7;31;83300;53;0;53;90;4.6;110
2002;11;13;16;0;10;34;83200;28;0;28;110;3.6;110
2002;11;13;17;0;9.4;36;83100;6;0;6;290;1.5;120
2002;11;13;18;0;10;34;83200;0;0;0;0;0;120
2002;11;13;19;0;7.8;44;83300;0;0;0;140;2.6;120
2002;11;13;20;0;7.2;60;83300;0;0;0;120;4.6;110
2002;11;13;21;0;6.7;62;83400;0;0;0;100;3.1;110
2002;11;13;22;0;4;69;83200;0;0;0;80;1.5;110
2002;11;13;23;0;3.3;92;83300;0;0;0;130;3.6;110
2002;11;13;24;0;2.8;92;83100;0;0;0;180;3.1;110
2002;11;14;1;0;2.8;92;83200;0;0;0;220;3.1;100
2002;11;14;2;0;2.8;92;83100;0;0;0;0;0;89
2002;11;14;3;0;2.8;92;83200;0;0;0;240;3.1;89
2002;11;14;4;0;0.6;100;83100;0;0;0;60;4.1;89
2002;11;14;5;0;1.1;88;83400;0;0;0;10;2.1;80
2002;11;14;6;0;1.1;88;83200;0;0;0;330;3.1;80
2002;11;14;7;0;1.7;81;83300;0;0;0;290;2.1;80
2002;11;14;8;0;1.1;92;83400;58;0;58;240;3.6;80
2002;11;14;9;0;3.3;79;83500;286;696;87;320;2.6;80
2002;11;14;10;0;4.4;70;83600;402;603;156;40;2.6;80
2002;11;14;11;0;4.4;70;83600;169;12;163;60;3.1;69
2002;11;14;12;0;6.7;62;83600;546;716;169;90;3.1;69
2002;11;14;13;0;6.1;56;83500;482;627;161;0;0;80
2002;11;14;14;0;7.2;43;83500;346;314;204;70;3.1;80
2002;11;14;15;0;6.7;45;83400;336;627;121;50;2.1;69
2002;11;14;16;0;5.6;49;83400;138;411;56;80;4.1;69
2002;11;14;17;0;2.8;65;83300;11;161;5;70;4.1;69
2002;11;14;18;0;1.7;81;83300;0;0;0;100;3.6;69
2002;11;14;19;0;0.6;83;83300;0;0;0;130;3.1;69
2002;11;14;20;0;0;87;83300;0;0;0;160;3.6;69
2002;11;14;21;0;0.6;80;83200;0;0;0;170;4.6;69
2002;11;14;22;0;0;83;83200;0;0;0;160;3.6;69
2002;11;14;23;0;0;83;83400;0;0;0;170;3.1;69
2002;11;14;24;0;0;79;83100;0;0;0;170;4.1;69
2002;11;15;1;0;0;79;83100;0;0;0;200;4.6;69
2002;11;15;2;0;-0.6;80;83100;0;0;0;0;0;69
2002;11;15;3;0;0;79;83200;0;0;0;0;0;69
2002;11;15;4;0;0;83;83200;0;0;0;30;2.6;80
2002;11;15;5;0;0;87;83500;0;0;0;320;2.1;80
2002;11;15;6;0;1.7;61;83500;0;0;0;350;6.2;80
2002;11;15;7;0;1.7;64;83600;0;0;0;350;5.7;69
2002;11;15;8;0;1.7;70;83700;24;0;24;350;5.2;69
2002;11;15;9;0;1.7;74;83800;228;339;132;350;7.2;69
2002;11;15;10;0;2.8;75;83900;119;0;119;360;6.7;69
2002;11;15;11;0;3.3;66;84000;301;152;227;10;7.2;69
2002;11;15;12;0;5;61;84000;158;0;158;360;7.2;69
2002;11;15;13;0;4.4;58;84000;176;6;173;10;6.7;69
2002;11;15;14;0;5.6;51;84100;402;556;154;10;4.6;60
2002;11;15;15;0;2.8;75;84000;293;644;74;70;4.1;69
2002;11;15;16;0;2.8;71;84000;151;585;36;110;1.5;69
2002;11;15;17;0;1.7;74;84100;7;41;6;210;3.1;69
2002;11;15;18;0;2.2;68;84100;0;0;0;220;2.6;60
2002;11;15;19;0;0;79;84000;0;0;0;210;4.6;60
2002;11;15;20;0;-0.6;83;84000;0;0;0;200;5.2;60
2002;11;15;21;0;-0.6;80;83900;0;0;0;200;6.2;60
2002;11;15;22;0;-1.1;79;83900;0;0;0;200;5.2;50
2002;11;15;23;0;-4.4;79;84100;0;0;0;170;4.1;40
2002;11;15;24;0;-5.6;87;83600;0;0;0;170;4.1;40
2002;11;16;1;0;-2.8;69;83700;0;0;0;210;6.2;40
2002;11;16;2;0;-2.8;65;83700;0;0;0;210;6.2;40
2002;11;16;3;0;-2.8;57;83700;0;0;0;220;6.7;40
2002;11;16;4;0;-2.2;51;83700;0;0;0;220;6.2;40
2002;11;16;5;0;-1.7;44;83900;0;0;0;200;7.2;40
2002;11;16;6;0;-2.2;46;83600;0;0;0;210;6.7;40
2002;11;16;7;0;-2.2;44;83700;0;0;0;210;6.2;50
2002;11;16;8;0;0.6;37;83800;61;0;61;220;5.7;50
2002;11;16;9;0;4.4;34;83900;273;673;86;230;3.6;50
2002;11;16;10;0;8.9;21;84100;357;603;115;270;6.2;50
2002;11;16;11;0;10.6;17;83800;446;661;126;270;4.1;60
2002;11;16;12;0;12.2;16;84200;540;842;103;280;4.6;60
2002;11;16;13;0;13.9;14;84100;500;818;86;280;6.2;60
2002;11;16;14;0;13.9;13;84000;408;704;96;300;7.7;69
2002;11;16;15;0;13.3;13;84000;298;667;73;280;6.7;60
2002;11;16;16;0;10.6;13;83900;159;551;52;280;6.2;60
2002;11;16;17;0;9.4;13;83500;9;186;4;270;4.6;60
2002;11;16;18;0;5.6;19;83600;0;0;0;230;4.6;60
2002;11;16;19;0;3.9;23;83500;0;0;0;210;4.6;60
2002;11;16;20;0;4.4;22;83400;0;0;0;220;5.7;60
2002;11;16;21;0;3.9;24;83300;0;0;0;200;6.2;60
2002;11;16;22;0;5;27;83200;0;0;0;210;6.7;50
2002;11;16;23;0;5;26;83200;0;0;0;210;7.2;50
2002;11;16;24;0;5;22;83000;0;0;0;220;7.2;50
2002;11;17;1;0;5;26;83000;0;0;0;210;6.2;50
2002;11;17;2;0;7.2;27;83100;0;0;0;210;6.7;50
2002;11;17;3;0;5.6;31;83000;0;0;0;230;5.2;60
2002;11;17;4;0;6.1;30;83000;0;0;0;200;2.6;60
2002;11;17;5;0;6.7;29;83000;0;0;0;210;4.6;69
2002;11;17;6;0;8.9;24;83200;0;0;0;230;1.5;60
2002;11;17;7;0;3.9;34;83000;0;0;0;180;4.1;60
2002;11;17;8;0;2.8;40;83000;37;0;37;160;5.2;60
2002;11;17;9;0;3.9;43;83000;192;334;101;170;3.1;69
2002;11;17;10;0;9.4;31;83200;317;443;141;80;5.2;69
2002;11;17;11;0;12.2;17;83000;383;370;206;70;6.2;69
2002;11;17;12;0;14.4;14;83300;522;752;134;90;7.2;69
2002;11;17;13;0;14.4;12;83200;505;806;101;90;7.7;69
2002;11;17;14;0;15;10;83200;390;621;117;90;5.7;80
2002;11;17;15;0;14.4;11;83100;298;592;100;120;5.2;69
2002;11;17;16;0;13.3;13;83100;113;218;72;40;2.6;69
2002;11;17;17;0;10;16;82800;1;0;1;90;3.1;69
2002;11;17;18;0;8.3;23;82900;0;0;0;90;3.1;69
2002;11;17;19;0;8.3;28;83100;0;0;0;80;4.1;69
2002;11;17;20;0;6.1;30;83000;0;0;0;150;3.1;69
2002;11;17;21;0;5.6;37;83100;0;0;0;60;4.6;69
2002;11;17;22;0;7.8;35;83100;0;0;0;340;8.2;60
2002;11;17;23;0;6.7;37;83200;0;0;0;360;3.1;60
2002;11;17;24;0;7.2;33;83100;0;0;0;250;5.2;60
2002;11;18;1;0;5.6;38;83200;0;0;0;350;4.1;50
2002;11;18;2;0;5;40;83200;0;0;0;360;2.6;50
2002;11;18;3;0;2.2;48;83200;0;0;0;70;3.1;50
2002;11;18;4;0;0.6;54;83200;0;0;0;60;3.6;50
2002;11;18;5;0;-2.2;59;83600;0;0;0;150;3.1;50
2002;11;18;6;0;-2.2;65;83300;0;0;0;150;3.1;40
2002;11;18;7;0;-2.2;72;83400;0;0;0;170;3.1;40
2002;11;18;8;0;0.6;60;83600;64;0;64;170;3.1;40
2002;11;18;9;0;3.3;47;83800;245;726;49;130;3.6;40
2002;11;18;10;0;5.6;37;83900;364;708;85;130;3.6;40
2002;11;18;11;0;6.7;32;83900;471;710;133;140;4.1;40
2002;11;18;12;0;7.8;29;83800;370;271;232;170;2.1;40
2002;11;18;13;0;10;22;83900;505;758;127;200;3.1;40
2002;11;18;14;0;10.6;18;83900;447;822;88;250;1.5;40
2002;11;18;15;0;11.1;18;84000;298;696;67;250;1.5;40
2002;11;18;16;0;10;19;84000;154;637;34;250;2.6;40
2002;11;18;17;0;7.8;21;83800;5;7;5;260;4.1;40
2002;11;18;18;0;5.6;23;84000;0;0;0;270;2.6;40
2002;11;18;19;0;6.7;24;84100;0;0;0;270;4.1;40
2002;11;18;20;0;6.1;24;84000;0;0;0;260;3.1;40
2002;11;18;21;0;5.6;25;83900;0;0;0;210;3.6;40
2002;11;18;22;0;5.6;21;83800;0;0;0;240;3.6;50
2002;11;18;23;0;4.4;26;83700;0;0;0;210;6.2;50
2002;11;18;24;0;5;20;83700;0;0;0;230;6.7;50
2002;11;19;1;0;5.6;22;83700;0;0;0;250;5.7;60
2002;11;19;2;0;6.7;23;83700;0;0;0;270;6.2;60
2002;11;19;3;0;6.7;24;83700;0;0;0;290;5.7;60
2002;11;19;4;0;3.9;29;83600;0;0;0;290;5.2;60
2002;11;19;5;0;5.6;25;83700;0;0;0;280;6.2;60
2002;11;19;6;0;5;21;83800;0;0;0;250;6.7;60
2002;11;19;7;0;3.9;26;83800;0;0;0;260;6.2;60
2002;11;19;8;0;5;27;83900;40;0;40;10;2.1;50
2002;11;19;9;0;6.7;26;84100;253;624;87;60;4.1;50
2002;11;19;10;0;7.8;25;84100;345;592;114;100;1.5;50
2002;11;19;11;0;9.4;22;84000;440;686;116;140;2.1;50
2002;11;19;12;0;10.6;20;84100;516;860;78;180;3.1;50
2002;11;19;13;0;11.7;17;84100;500;872;68;220;1.5;60
2002;11;19;14;0;12.8;16;84100;424;828;65;290;3.6;60
2002;11;19;15;0;13.3;16;84100;324;829;52;320;5.2;60
2002;11;19;16;0;12.2;17;84100;158;690;29;280;5.2;60
2002;11;19;17;0;8.9;22;83800;8;224;3;290;3.6;69
2002;11;19;18;0;7.8;26;84000;0;0;0;260;4.1;69
2002;11;19;19;0;6.1;32;84000;0;0;0;250;3.6;80
2002;11;19;20;0;4.4;38;83900;0;0;0;250;3.1;80
2002;11;19;21;0;4.4;40;83900;0;0;0;250;3.6;89
2002;11;19;22;0;5;40;84000;0;0;0;270;3.6;89
2002;11;19;23;0;3.3;39;84000;0;0;0;230;4.6;89
2002;11;19;24;0;3.9;39;83900;0;0;0;220;6.2;89
2002;11;20;1;0;5;40;83900;0;0;0;230;5.2;89
2002;11;20;2;0;5.6;40;84000;0;0;0;230;4.1;89
2002;11;20;3;0;6.1;41;84000;0;0;0;250;3.1;89
2002;11;20;4;0;5;42;84100;0;0;0;230;3.6;80
2002;11;20;5;0;4.4;44;84200;0;0;0;210;4.1;80
2002;11;20;6;0;3.9;47;84200;0;0;0;210;4.1;80
2002;11;20;7;0;1.7;55;84100;0;0;0;190;3.1;80
2002;11;20;8;0;2.2;53;84200;123;642;53;160;3.1;80
2002;11;20;9;0;8.3;40;84500;262;761;62;160;2.6;80
2002;11;20;10;0;11.1;32;84600;378;783;76;220;2.6;80
2002;11;20;11;0;12.8;29;84300;453;777;89;280;1.5;80
2002;11;20;12;0;14.4;27;84600;510;854;78;330;4.1;89
2002;11;20;13;0;14.4;27;84500;476;782;91;40;5.2;89
2002;11;20;14;0;15;26;84500;418;816;67;20;5.7;89
2002;11;20;15;0;14.4;27;84500;318;823;50;60;4.6;89
2002;11;20;16;0;13.3;29;84400;144;646;25;30;2.1;89
2002;11;20;17;0;11.1;33;84100;7;217;3;0;0;89
2002;11;20;18;0;10;36;84400;0;0;0;140;1.5;89
2002;11;20;19;0;7.8;42;84400;0;0;0;160;2.6;89
2002;11;20;20;0;2.2;48;84100;0;0;0;160;4.6;100
2002;11;20;21;0;5.6;49;84200;0;0;0;180;4.6;100
2002;11;20;22;0;5;51;84100;0;0;0;180;4.6;100
2002;11;20;23;0;5;48;84100;0;0;0;200;6.2;89
2002;11;20;24;0;1.1;55;83800;0;0;0;180;3.6;100
