DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP [W/m^2],Avg Direct NIP #1 [W/m^2],Avg Diffuse SB PSP [W/m^2],Avg Avg Wind Speed @ 33ft [m/s],Avg Roof Temp [deg C]
3/28/2000,16,369.8797,164.8422,241.8208,3.2437,14.8657
3/28/2000,17,111.5017,5.7616,97.6436,4.5133,14.0362
3/28/2000,18,41.6256,-0.7110,37.5479,3.6852,12.5237
3/28/2000,19,0.1839,-0.6817,-0.1935,3.2746,11.2988
3/28/2000,20,-2.3966,-0.4826,-2.3783,1.6210,10.2892
3/28/2000,21,-1.6260,-0.0371,-1.4297,2.2099,8.8958
3/28/2000,22,-1.5826,-0.1166,-1.7014,5.1982,8.8733
3/28/2000,23,-1.5678,-1.6311,-1.7695,6.0711,7.0190
3/29/2000,0,-0.4884,-0.2474,-0.5932,8.1020,3.6525
3/29/2000,1,-0.2686,-0.0278,-0.6037,5.0883,2.9762
3/29/2000,2,-0.2094,0.4326,-0.8413,4.6407,3.3755
3/29/2000,3,-0.8644,0.1263,-1.0190,2.2600,3.5773
3/29/2000,4,-1.5503,-0.1544,-1.4760,0.5318,3.6506
3/29/2000,5,-1.7817,0.0386,-1.6023,0.6551,4.1507
3/29/2000,6,-0.7014,-0.2431,-0.6338,2.0776,3.2894
3/29/2000,7,29.8807,4.3251,26.5785,2.3523,3.3295
3/29/2000,8,185.3777,323.0107,54.3912,6.5159,4.8942
3/29/2000,9,528.4683,952.1055,56.2503,2.9741,7.5568
3/29/2000,10,694.7068,982.3087,63.4347,3.9744,10.0928
3/29/2000,11,819.4197,982.0382,77.8957,3.9602,12.0141
3/29/2000,12,898.7223,1004.5853,80.9096,4.8204,13.9140
3/29/2000,13,902.0008,1003.2202,81.6182,4.2102,14.4917
3/29/2000,14,790.7088,875.5537,102.1199,3.4376,15.1850
3/29/2000,15,582.9500,652.1069,123.7062,3.4085,14.7785
3/29/2000,16,407.9643,385.7465,163.5235,2.6358,15.0333
3/29/2000,17,146.6812,32.4084,117.2696,2.2038,13.5560
3/29/2000,18,87.5541,73.5471,66.8721,2.2923,12.4333
3/29/2000,19,0.4781,5.7536,0.0917,2.8351,10.9778
3/29/2000,20,-3.6900,-0.5739,-3.6735,2.6498,9.7297
3/29/2000,21,-5.0572,-0.4980,-4.6556,1.8766,8.5685
3/29/2000,22,-5.3544,-0.6102,-5.0490,3.4069,6.4459
3/29/2000,23,-3.7257,-0.5067,-3.7706,4.5550,4.3693
3/30/2000,0,-3.3825,-0.8133,-3.3130,4.4564,3.3516
3/30/2000,1,-4.7523,-0.4975,-4.5776,1.8543,3.0746
3/30/2000,2,-3.1298,-0.1396,-3.0825,2.0960,2.0944
3/30/2000,3,-3.3756,-0.5239,-3.2943,3.1003,2.1093
3/30/2000,4,-1.9037,-0.4748,-2.0165,5.0387,1.8233
3/30/2000,5,-0.6710,-0.0839,-0.6185,3.9822,2.0501
3/30/2000,6,-0.0796,-0.3483,-0.0815,5.5322,2.4181
3/30/2000,7,21.1126,0.0607,19.2045,4.4873,2.4197
3/30/2000,8,62.1254,0.2430,57.4145,4.3679,2.8706
3/30/2000,9,97.8056,0.5936,90.2378,5.3726,2.8056
3/30/2000,10,115.7721,0.5046,105.8110,5.5831,2.2797
3/30/2000,11,96.7375,0.2639,88.0550,6.9000,1.4097
3/30/2000,12,108.8928,0.6022,98.9366,7.0508,0.2642
3/30/2000,13,128.7825,0.7413,117.4643,7.6383,-0.3882
3/30/2000,14,140.5551,0.9100,128.1882,6.9662,-0.6900
3/30/2000,15,110.6344,0.7734,100.4674,4.1629,-0.4838
3/30/2000,16,116.4744,0.6471,102.0580,4.2923,-0.6500
3/30/2000,17,81.1857,0.2852,67.2346,4.2466,-0.7782
3/30/2000,18,25.3767,-0.1793,19.0691,4.2952,-0.9263
3/30/2000,19,0.9012,-0.1482,0.4729,4.7710,-1.1599
3/30/2000,20,-0.5039,-0.0643,-0.3621,3.0494,-1.6022
3/30/2000,21,-0.3470,0.1939,-0.3436,3.6094,-1.5069
3/30/2000,22,-0.2811,-0.0944,-0.1597,4.1641,-1.4859
3/30/2000,23,-0.4825,-0.1006,-0.3210,4.5588,-1.7508
3/31/2000,0,-0.5855,0.0249,-0.7096,4.1661,-1.8270
3/31/2000,1,-0.6361,0.2312,-1.1449,3.6009,-1.6626
3/31/2000,2,-0.5416,0.1733,-0.8209,4.2939,-1.8298
3/31/2000,3,-0.4333,-0.1055,-0.4456,4.9577,-2.1861
3/31/2000,4,-0.2476,-0.1072,-0.2545,5.1428,-2.3672
3/31/2000,5,-0.1854,-0.1620,-0.1547,5.5600,-2.4973
3/31/2000,6,0.7198,-0.0828,0.7118,5.0001,-2.5705
3/31/2000,7,24.5017,0.2134,22.6170,4.0759,-2.6450
3/31/2000,8,108.4411,0.3393,98.7595,2.3718,-1.7812
3/31/2000,9,190.8347,0.8505,172.8400,2.5192,-1.8642
3/31/2000,10,298.6362,2.1501,272.0267,3.0947,-1.9579
3/31/2000,11,522.5775,30.4863,446.0322,3.3246,-0.8024
3/31/2000,12,396.4853,4.4649,363.5033,3.0507,-0.0423
3/31/2000,13,341.8242,3.5144,314.5282,2.3498,-0.5844
3/31/2000,14,511.0538,8.0488,462.7250,2.7742,1.8153
3/31/2000,15,294.9235,3.4063,269.4965,2.6467,1.8768
3/31/2000,16,143.4985,0.9102,132.2168,2.1505,-0.1064
3/31/2000,17,95.8428,-0.6451,87.4608,1.3872,-1.7889
3/31/2000,18,38.2458,-0.8066,35.1033,1.8155,-2.0729
3/31/2000,19,1.4317,-0.5072,1.3718,2.1544,-2.7353
3/31/2000,20,-0.5250,-0.0499,-0.3635,1.7063,-2.6687
3/31/2000,21,-0.7782,0.1383,-0.6459,1.3794,-2.6477
3/31/2000,22,-0.9922,0.1952,-0.6907,1.1711,-2.7837
3/31/2000,23,-1.2184,0.0470,-1.0711,1.6873,-2.5498
4/1/2000,0,-1.8129,0.4504,-1.9009,3.3291,-2.2491
4/1/2000,1,-2.8261,0.2813,-2.9398,2.9884,-1.7459
4/1/2000,2,-2.7468,0.0038,-2.4173,3.2911,-2.5899
4/1/2000,3,-2.9601,-0.0313,-2.3639,4.2947,-2.3666
4/1/2000,4,-3.1837,0.1320,-2.3039,4.9857,-2.1103
4/1/2000,5,-3.8338,-0.2803,-3.1439,4.4088,-2.5166
4/1/2000,6,-0.0772,10.3819,0.6182,4.7663,-3.0111
4/1/2000,7,56.3869,415.1495,49.5381,4.8522,-2.8114
4/1/2000,8,314.0902,698.5075,74.2982,4.5817,-1.7681
4/1/2000,9,600.3555,896.6413,133.9954,2.8274,-0.2969
4/1/2000,10,786.5867,820.8047,231.0567,1.1935,1.3778
4/1/2000,11,766.9460,649.6807,224.2550,1.1270,3.5518
4/1/2000,12,932.1327,989.2587,111.1612,1.5736,6.3879
4/1/2000,13,953.8000,1022.0733,108.1307,2.6414,7.0345
4/1/2000,14,882.9675,1014.5933,95.5016,2.9828,6.4076
4/1/2000,15,748.1345,992.5463,80.1810,2.3683,7.1869
4/1/2000,16,566.1990,953.3717,61.0704,2.9166,7.2097
4/1/2000,17,358.3582,865.2268,47.2606,3.4146,6.5283
4/1/2000,18,138.8598,638.0627,32.0748,4.4939,5.2863
4/1/2000,19,1.9750,39.4061,0.4748,3.4478,3.2454
4/1/2000,20,-4.4988,-0.1055,-4.3336,3.4241,1.7834
4/1/2000,21,-4.2968,0.1453,-4.0139,2.4890,1.2972
4/1/2000,22,-4.4186,0.5263,-3.7932,1.5379,2.3303
4/1/2000,23,-4.0818,-0.3928,-3.6385,2.2443,2.3599
4/2/2000,0,-4.0308,-0.8464,-3.6436,2.8715,2.9514
4/2/2000,1,-3.3100,-0.6906,-2.9856,4.1419,4.1555
4/2/2000,2,-2.3148,-0.4774,-2.2730,8.4619,5.0422
4/2/2000,3,-2.1534,-0.5745,-2.1866,9.3917,5.2561
4/2/2000,4,-2.3204,-0.6026,-2.2996,8.5707,4.8171
4/2/2000,5,-1.7148,-0.4280,-1.6729,6.9354,4.5306
4/2/2000,6,4.6264,2.3374,4.0019,6.3080,4.8064
4/2/2000,7,120.4601,252.6593,80.9466,3.7478,5.2727
4/2/2000,8,161.4818,6.3102,142.5109,2.5356,5.1355
4/2/2000,9,420.0728,251.9171,251.6700,1.9549,7.0398
4/2/2000,10,451.6658,201.9929,264.9358,1.7546,8.3632
4/2/2000,11,635.0300,381.0289,288.1060,2.9863,10.1753
4/2/2000,12,85.8087,-2.1893,78.3984,6.9194,6.8798
4/2/2000,13,196.8062,0.6081,167.9080,7.9353,0.4465
4/2/2000,14,136.4543,0.7459,116.3614,7.7204,-0.4808
4/2/2000,15,145.8558,0.5347,123.8558,5.7242,-0.6511
4/2/2000,16,81.9806,0.5277,66.0498,2.5458,-1.0870
4/2/2000,17,34.2340,-0.3086,26.7847,1.0150,-0.8726
4/2/2000,18,12.4912,-0.5813,10.3175,2.2276,-1.5162
4/2/2000,19,0.8089,-0.1747,0.6663,1.7297,-1.2732
4/2/2000,20,-0.1717,-0.1306,-0.1197,2.4392,-1.2525
4/2/2000,21,-0.1761,-0.1862,-0.1438,1.9503,-2.3538
4/2/2000,22,-0.1761,-0.0370,-0.1919,1.7170,-2.5122
4/2/2000,23,-0.3725,0.0641,-0.3248,1.2744,-2.3946
4/3/2000,0,-0.4795,-0.1662,-0.5476,1.3156,-1.7992
4/3/2000,1,-0.6529,0.1131,-0.7545,1.8373,-2.9612
4/3/2000,2,-0.4798,-0.0357,-0.6966,2.0638,-3.6473
4/3/2000,3,-1.2343,-0.1319,-1.2120,1.0940,-4.2149
4/3/2000,4,-1.2067,-0.1682,-1.2900,1.2166,-4.7544
4/3/2000,5,-0.8167,-0.6368,-0.7407,2.1732,-6.3881
4/3/2000,6,2.1029,-0.2981,0.7562,2.1717,-6.5716
4/3/2000,7,43.8371,5.1338,20.9766,1.8966,-5.7885
4/3/2000,8,110.7613,599.2400,38.2481,0.5436,-4.5787
4/3/2000,9,564.5763,949.1040,75.8851,1.0224,-1.5499
4/3/2000,10,763.8340,981.7512,109.5994,2.3762,-0.0779
4/3/2000,11,876.6175,889.3624,170.9590,2.4027,0.8631
4/3/2000,12,978.7273,918.7214,185.8420,2.2331,1.6653
4/3/2000,13,904.0283,852.8953,171.9382,2.9648,2.1313
4/3/2000,14,879.3472,977.2460,108.0204,4.0727,2.7791
4/3/2000,15,734.9008,948.6298,86.1880,4.5026,3.4816
4/3/2000,16,566.6520,930.5830,66.2438,5.6490,3.4966
4/3/2000,17,356.9512,832.3325,51.5239,4.9865,3.2608
4/3/2000,18,142.6116,625.6760,35.3329,4.8185,2.5768
4/3/2000,19,5.0145,55.6828,3.0527,2.6313,1.1023
4/3/2000,20,-3.8329,-0.0123,-3.3853,2.4087,0.0313
4/3/2000,21,-2.7011,0.8289,-2.1352,1.4775,0.9648
4/3/2000,22,-3.1411,0.6978,-2.6006,1.1751,3.5844
4/3/2000,23,-2.9628,0.8627,-2.2715,2.7358,6.0118
4/4/2000,0,-3.5514,-0.4404,-3.1452,4.2223,8.4935
4/4/2000,1,-4.5956,-0.5774,-4.4012,2.7198,8.1600
4/4/2000,2,-3.5956,-0.2906,-3.4090,3.7812,8.2438
4/4/2000,3,-2.2075,-0.5677,-2.2283,9.8238,9.8880
4/4/2000,4,-2.5950,-0.5155,-2.5935,9.2701,10.4545
4/4/2000,5,-4.7279,-0.7189,-4.7067,4.1237,9.7342
4/4/2000,6,2.4640,76.0845,1.5571,3.2868,9.4793
4/4/2000,7,125.9445,650.1910,28.9356,2.4173,11.4410
4/4/2000,8,342.4142,880.4852,39.1541,3.5157,13.8295
4/4/2000,9,553.6490,979.0777,47.7467,4.5431,15.4275
4/4/2000,10,734.9585,1023.3633,54.1568,4.0987,17.2150
4/4/2000,11,862.9373,1044.7650,56.1914,3.4967,19.0967
4/4/2000,12,933.8450,1045.7920,64.9795,6.4726,19.8338
4/4/2000,13,953.5223,1067.5600,63.8921,9.7102,20.9100
4/4/2000,14,886.8258,1055.5517,60.1239,8.5185,21.8105
4/4/2000,15,755.9460,1031.7233,53.2498,6.1688,22.6177
4/4/2000,16,574.8650,981.8073,46.8996,5.2636,22.9045
4/4/2000,17,372.7438,897.1370,42.4558,8.4960,22.5837
4/4/2000,18,153.5796,693.0978,34.2053,7.5212,21.1532
4/4/2000,19,6.5924,70.9677,3.7745,6.1758,19.0753
4/4/2000,20,-5.5986,-0.0408,-5.3505,5.3096,18.0502
4/4/2000,21,-4.9749,0.0178,-4.7718,5.1049,16.6515
4/4/2000,22,-4.9762,-0.3345,-4.8564,5.0390,16.1662
4/4/2000,23,-5.5709,-0.2051,-5.3344,4.0309,16.5552
4/5/2000,0,-6.4603,-0.9860,-6.1647,2.6159,14.6520
4/5/2000,1,-4.8487,-0.5292,-4.5981,3.3542,14.5595
4/5/2000,2,-4.7344,-0.2729,-4.3790,2.5630,14.6052
4/5/2000,3,-6.1635,-0.9256,-5.5892,2.3328,15.5625
4/5/2000,4,-5.1076,-0.5969,-4.6703,3.4572,15.6378
4/5/2000,5,-4.9897,-0.6609,-4.8803,4.2198,16.0603
4/5/2000,6,3.7400,79.8833,2.5921,3.1059,15.2088
4/5/2000,7,130.9422,541.6358,45.2725,4.5388,15.7383
4/5/2000,8,281.2803,535.4298,68.8137,9.7007,17.1315
4/5/2000,9,570.0517,926.6627,75.8822,10.4965,18.3148
4/5/2000,10,734.0717,981.9090,66.3345,12.1828,19.2700
4/5/2000,11,873.4358,1032.9650,67.3103,9.7591,20.2678
4/5/2000,12,988.4143,1040.9350,116.8527,10.6167,20.8547
4/5/2000,13,812.2380,670.8687,215.8910,8.6741,21.3382
4/5/2000,14,698.0878,595.1299,182.0580,8.9992,21.3210
4/5/2000,15,533.5383,386.4627,229.8210,5.1350,21.4138
4/5/2000,16,659.8382,765.8200,209.5413,5.4218,22.3247
4/5/2000,17,392.6085,530.1466,164.4035,5.7094,21.5168
4/5/2000,18,124.8029,155.5217,79.9563,5.7652,19.7110
4/5/2000,19,1.7641,-0.7562,1.4711,7.5624,17.1285
4/5/2000,20,-3.0906,-0.2989,-2.9439,6.7401,15.3283
4/5/2000,21,-3.0574,-0.2310,-2.9778,6.6653,14.0673
4/5/2000,22,-2.6509,0.2241,-2.4979,5.2362,12.7103
4/5/2000,23,-3.0511,-0.1590,-2.7654,2.0889,12.8197
4/6/2000,0,-2.3401,-0.5575,-2.1091,4.4858,11.9633
4/6/2000,1,-4.0749,-0.4412,-3.9766,2.7613,11.8287
4/6/2000,2,-4.6179,-0.8350,-3.9786,2.3163,11.7417
4/6/2000,3,-6.1911,-1.5811,-5.8472,3.6145,9.8493
4/6/2000,4,-5.2923,-0.8137,-4.9102,2.9009,5.9009
4/6/2000,5,-4.0540,-0.4664,-3.5808,1.4534,4.8081
4/6/2000,6,3.4008,35.5617,2.5994,1.8889,4.2768
4/6/2000,7,120.4557,509.0065,37.2148,2.1716,5.5537
4/6/2000,8,339.6145,798.5182,49.6433,1.7813,8.5818
4/6/2000,9,547.3165,905.8115,62.3146,3.9288,13.4513
4/6/2000,10,732.7247,964.0480,73.7402,4.5696,16.3450
4/6/2000,11,758.3612,775.3041,124.7844,10.6587,19.2190
4/6/2000,12,997.4828,990.1409,152.7294,9.2270,20.4580
4/6/2000,13,995.2923,935.2433,188.5373,9.4468,21.1460
4/6/2000,14,927.8923,1023.6945,105.5246,11.1421,21.0628
4/6/2000,15,829.8557,956.4178,145.9075,9.9386,21.1137
4/6/2000,16,583.1032,888.4208,83.7178,7.7550,20.4865
4/6/2000,17,263.4726,458.1045,65.5308,8.1080,18.3845
4/6/2000,18,27.2675,2.4497,23.9900,4.8951,17.2552
4/6/2000,19,2.2464,0.0919,2.0171,10.1030,17.2383
4/6/2000,20,-2.2771,0.4221,-2.1540,7.5793,17.1445
4/6/2000,21,-2.1115,-0.0756,-2.1378,9.8017,16.9040
4/6/2000,22,-2.6867,0.2161,-2.7096,9.7304,16.2668
4/6/2000,23,-2.9638,0.0124,-2.9431,10.3430,15.8652
4/7/2000,0,-3.7221,-1.0108,-3.5782,9.1941,14.6182
4/7/2000,1,-3.2923,-0.4605,-3.2105,8.0871,12.5583
4/7/2000,2,-3.2662,-0.6624,-3.1142,9.0703,11.5908
4/7/2000,3,-3.9061,-1.9878,-3.7927,9.9881,8.4869
4/7/2000,4,-2.0738,-0.4455,-2.0593,9.8359,2.3474
4/7/2000,5,-1.6418,-0.4767,-1.6719,4.1386,1.2234
4/7/2000,6,2.6849,-0.0870,2.4785,3.4262,0.6881
4/7/2000,7,18.2367,-0.0947,16.7077,3.3301,0.7916
4/7/2000,8,60.3941,0.2502,54.9718,2.9442,0.7706
4/7/2000,9,114.0469,0.9327,104.4940,2.0480,0.2877
4/7/2000,10,506.5967,263.2536,260.2865,1.7657,2.2133
4/7/2000,11,880.6115,801.5524,211.9352,2.5682,5.4347
4/7/2000,12,776.2173,675.5275,178.0214,2.7822,8.5782
4/7/2000,13,938.9717,997.3688,88.5677,2.8669,10.6422
4/7/2000,14,871.2103,983.5457,82.8560,3.2166,11.1548
4/7/2000,15,741.5257,952.8068,74.8770,3.2348,12.0272
4/7/2000,16,564.8920,899.7352,65.8348,3.2997,12.4115
4/7/2000,17,360.8150,802.0897,53.2871,2.5435,11.8945
4/7/2000,18,143.5207,556.0463,38.7774,3.8003,10.9468
4/7/2000,19,7.4321,59.0058,5.0227,4.5797,7.9021
4/7/2000,20,-4.2716,-0.5760,-3.9898,4.0398,5.8589
4/7/2000,21,-5.6518,-0.5574,-5.2672,1.9013,4.5990
4/7/2000,22,-5.8010,-0.7096,-5.0939,1.1547,3.6883
4/7/2000,23,-6.2708,-0.6994,-5.1116,1.0858,2.2006
4/8/2000,0,-5.5534,-1.2639,-4.3715,0.8004,1.2122
4/8/2000,1,-5.5028,-1.0432,-4.1273,0.2446,0.7868
4/8/2000,2,-3.9746,-0.5608,-3.5433,2.2254,-0.8311
4/8/2000,3,-3.9096,-0.8431,-3.4150,2.3750,-1.4842
4/8/2000,4,-3.2982,-0.7521,-2.8826,3.0486,-1.7071
4/8/2000,5,-3.5097,-1.0113,-3.2525,2.8695,-1.4910
4/8/2000,6,7.6002,93.8529,5.5453,1.7350,-1.3355
4/8/2000,7,141.4456,589.2938,39.6667,0.7123,0.1050
4/8/2000,8,362.3400,834.3610,53.4818,1.4168,3.3775
4/8/2000,9,574.6615,941.9125,62.4975,1.9984,6.5199
4/8/2000,10,755.2962,984.1187,74.2087,2.1750,10.1735
4/8/2000,11,854.8752,951.1312,86.2513,3.8037,14.5875
4/8/2000,12,962.7132,1043.6917,73.4895,4.1325,18.2462
4/8/2000,13,957.1860,1038.6767,70.9533,3.7685,20.3315
4/8/2000,14,887.3105,1025.4700,65.5970,2.9156,21.5887
4/8/2000,15,752.3125,979.0967,65.0135,2.6744,21.7290
4/8/2000,16,535.0373,779.1672,87.6543,3.1743,21.8047
4/8/2000,17,310.3805,489.4949,107.1435,4.4210,19.5102
4/8/2000,18,122.0716,337.1814,51.1308,4.7574,16.7982
4/8/2000,19,2.8106,5.1244,2.5323,4.5110,13.7672
4/8/2000,20,-4.3355,-0.0864,-4.1502,4.8544,12.1202
4/8/2000,21,-4.0276,0.0973,-3.6976,4.9463,10.9422
4/8/2000,22,-4.3102,0.4011,-3.9021,3.9339,10.4557
4/8/2000,23,-4.5324,-0.0574,-4.0748,3.9962,9.9747
4/9/2000,0,-4.0069,-0.8059,-3.5428,4.3188,9.8038
4/9/2000,1,-4.0325,-0.8627,-3.6365,4.1013,8.9640
4/9/2000,2,-4.1120,-0.9767,-3.6521,3.9478,9.0815
4/9/2000,3,-3.8946,-0.9134,-3.3711,3.9297,8.7552
4/9/2000,4,-3.7062,-0.9723,-3.3104,4.2371,8.9655
4/9/2000,5,-4.2029,-1.1686,-3.6948,3.4262,8.1222
4/9/2000,6,9.2225,84.8697,7.1366,4.7955,8.3930
4/9/2000,7,144.8608,577.7328,40.7486,3.9191,9.5990
4/9/2000,8,359.5205,824.4782,50.8411,1.6883,12.6803
4/9/2000,9,563.8725,921.6208,59.6622,2.2450,16.3570
4/9/2000,10,726.1900,937.8498,70.3994,3.7005,19.1875
4/9/2000,11,845.7327,926.3129,91.6261,4.3033,21.4497
4/9/2000,12,850.8168,705.5937,206.0958,3.2571,23.5842
4/9/2000,13,693.9875,440.2400,264.0027,3.6089,23.0347
4/9/2000,14,835.6305,676.8034,252.7475,5.3104,22.7135
4/9/2000,15,682.8357,644.5601,201.9435,5.5375,22.2682
4/9/2000,16,621.9433,910.2698,110.1509,5.8260,22.4733
4/9/2000,17,399.3747,809.7925,83.8635,4.1664,22.5243
4/9/2000,18,152.7806,472.3169,49.6971,7.0055,21.3040
4/9/2000,19,4.3567,0.6933,3.7634,5.3141,18.5722
4/9/2000,20,-4.5594,-0.6043,-4.1883,4.9697,16.5582
4/9/2000,21,-3.7818,0.0877,-3.5473,5.0405,15.1298
4/9/2000,22,-3.1128,0.2146,-2.8710,4.6710,14.3622
4/9/2000,23,-3.4459,-0.6262,-3.3984,3.5532,13.8678
4/10/2000,0,-4.9925,-1.0920,-4.6572,3.2490,11.9648
4/10/2000,1,-4.3442,-0.6113,-4.3350,4.8052,10.7218
4/10/2000,2,-4.5212,-0.4867,-4.2920,2.6172,9.5230
4/10/2000,3,-4.6582,-0.8487,-4.8635,2.7951,8.2195
4/10/2000,4,-5.6907,-1.1998,-4.8931,0.8901,7.2349
4/10/2000,5,-4.6368,-1.0665,-3.9436,1.8668,6.0118
4/10/2000,6,12.1260,31.8162,10.2698,3.9821,6.3573
4/10/2000,7,123.6265,196.8976,72.4557,4.2271,9.4327
4/10/2000,8,318.5562,497.1175,103.4588,4.6920,10.2235
4/10/2000,9,571.8475,887.1820,78.5619,3.4502,12.0672
4/10/2000,10,647.0745,595.8463,194.9126,6.1125,14.2172
4/10/2000,11,695.7463,463.0730,256.6483,5.7542,15.5307
4/10/2000,12,751.2635,508.5691,260.2048,7.5185,16.7700
4/10/2000,13,360.5297,21.8877,300.0245,5.8815,14.9830
4/10/2000,14,431.8078,79.4968,298.4762,5.1667,14.6490
4/10/2000,15,294.7790,16.2046,247.7205,5.1757,13.5835
4/10/2000,16,296.1780,50.2324,224.9885,3.3181,13.8460
4/10/2000,17,108.6154,1.5717,96.3901,5.7328,13.8298
4/10/2000,18,33.5885,-0.5009,30.5837,4.1837,12.9133
4/10/2000,19,6.4030,-0.4057,5.8552,5.1700,12.2002
4/10/2000,20,-1.9897,-0.3298,-2.0655,4.3106,11.5337
4/10/2000,21,-2.1018,-0.2442,-2.0923,4.4268,10.8160
4/10/2000,22,-1.8077,-0.2577,-1.8105,5.4669,10.0808
4/10/2000,23,-1.6658,-0.3689,-1.6284,5.3810,8.9705
4/11/2000,0,-1.7430,-0.5873,-1.7067,6.7010,7.7634
4/11/2000,1,-1.9834,-0.3723,-2.0445,4.3465,6.7223
4/11/2000,2,-1.7331,-0.2603,-1.6614,3.8951,6.0186
4/11/2000,3,-1.8176,-0.3552,-1.7931,3.8486,4.6985
4/11/2000,4,-1.1044,-0.2569,-1.0160,2.6494,4.3099
4/11/2000,5,-1.0797,-0.2835,-1.0000,2.3547,4.2246
4/11/2000,6,3.2124,1.1845,2.8912,2.0345,3.7670
4/11/2000,7,72.5673,60.2432,49.9893,1.7667,3.8642
4/11/2000,8,205.0913,112.5741,131.3877,3.0218,4.7781
4/11/2000,9,444.7037,466.5855,132.5685,3.0215,6.7572
4/11/2000,10,740.7262,850.3658,123.7728,4.2645,10.6778
4/11/2000,11,863.1653,867.8597,133.7872,6.0651,14.1873
4/11/2000,12,950.7663,970.8110,106.5857,6.4854,15.9940
4/11/2000,13,985.7417,955.6375,146.3198,5.8685,17.5943
4/11/2000,14,842.0698,852.5218,131.1970,3.6305,18.1838
4/11/2000,15,711.3647,733.2190,166.1092,2.4413,17.4708
4/11/2000,16,498.0275,562.9878,139.9895,1.6579,17.6185
4/11/2000,17,296.8212,517.7089,79.7530,1.8181,15.7573
4/11/2000,18,130.7990,404.2301,47.7555,3.0637,15.1077
4/11/2000,19,6.3266,30.3530,4.9951,3.2448,13.1778
4/11/2000,20,-5.1903,-0.5238,-4.7077,2.4458,11.3580
4/11/2000,21,-4.5753,-0.0309,-4.1740,2.7627,9.8155
4/11/2000,22,-4.0291,0.3718,-3.4999,2.9342,9.2746
4/11/2000,23,-3.4379,0.2621,-3.0524,4.1657,9.2275
4/12/2000,0,-3.6516,-0.7207,-3.3126,4.5953,9.2950
4/12/2000,1,-3.0141,-0.6372,-2.7449,5.8950,9.4663
4/12/2000,2,-3.2080,-0.7002,-2.9274,5.9219,9.3777
4/12/2000,3,-5.3299,-0.9896,-4.8929,2.5626,8.7963
4/12/2000,4,-3.3693,-0.8483,-2.9854,5.0083,8.5575
4/12/2000,5,-3.4391,-0.9088,-3.0860,4.5460,7.9595
4/12/2000,6,14.2980,114.4227,10.7634,5.5984,8.0132
4/12/2000,7,174.7130,592.7207,60.7964,3.8034,9.9413
4/12/2000,8,260.4652,300.1415,131.0140,1.7457,12.9617
4/12/2000,9,457.3713,537.6828,130.1284,1.6122,15.5595
4/12/2000,10,644.8897,478.3752,264.6862,3.5730,18.6797
4/12/2000,11,472.2455,68.3787,357.8182,3.4202,18.2967
4/12/2000,12,607.0277,183.2933,383.0817,3.5406,18.0623
4/12/2000,13,659.4528,280.3671,345.6237,4.4995,19.2575
4/12/2000,14,574.9280,311.2019,264.3742,4.7028,19.9165
4/12/2000,15,398.2080,152.3467,258.2202,3.1774,19.5327
4/12/2000,16,522.9920,606.0165,147.2200,2.1954,21.4888
4/12/2000,17,274.4652,314.6623,111.7248,2.2221,21.9737
4/12/2000,18,129.8755,243.1994,70.5126,4.1259,19.9827
4/12/2000,19,12.7396,23.6030,9.9699,6.2668,17.8328
4/12/2000,20,-4.6250,-0.1988,-4.3719,3.3395,16.3588
4/12/2000,21,-4.0606,0.0469,-3.6096,4.2281,14.9288
4/12/2000,22,-4.0640,-0.1993,-3.6477,3.2395,13.8025
4/12/2000,23,-3.3019,-0.0717,-2.9903,3.8927,13.3450
4/13/2000,0,-3.7335,-0.7633,-3.1794,2.5462,13.3688
4/13/2000,1,-3.9290,-0.8325,-3.4719,1.9508,13.7390
4/13/2000,2,-3.5584,-0.6390,-3.2161,2.0430,13.8113
4/13/2000,3,-4.0774,-0.7695,-3.7305,1.4652,14.5135
4/13/2000,4,-3.8368,-0.7841,-3.4014,2.3388,15.0745
4/13/2000,5,-4.4045,-1.0290,-4.1263,2.4025,13.5370
4/13/2000,6,9.5646,21.9792,8.9640,3.1740,12.8665
4/13/2000,7,69.6265,0.7054,62.2948,4.6580,12.5962
4/13/2000,8,175.6270,3.1285,154.7004,1.8116,13.3393
4/13/2000,9,356.6663,48.7502,279.7172,1.7404,15.6788
4/13/2000,10,365.3147,15.5022,310.8102,1.7686,18.2957
4/13/2000,11,471.4873,28.9393,385.2767,4.3881,19.3862
4/13/2000,12,752.2725,267.1822,419.0312,4.7828,21.7497
4/13/2000,13,901.8540,590.1975,320.0665,3.8712,24.2128
4/13/2000,14,663.5543,309.3757,338.5708,3.9687,24.6595
4/13/2000,15,435.1172,51.8186,341.2267,2.6921,23.6193
4/13/2000,16,434.8558,152.6664,292.4282,2.4716,23.1798
4/13/2000,17,369.3902,418.2362,163.9255,2.2546,24.1708
4/13/2000,18,130.9918,163.3126,80.0048,0.9863,23.1160
4/13/2000,19,8.3193,6.9168,7.1254,2.1255,19.0057
4/13/2000,20,-5.4608,-0.3307,-4.7577,3.7461,16.2878
4/13/2000,21,-4.7788,0.1999,-4.2085,4.1786,15.2845
4/13/2000,22,-4.1823,0.2158,-3.7739,4.8524,14.7890
