DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP [W/m^2],Avg Direct NIP [W/m^2],Avg Diffuse SB PSP [W/m^2],Avg Avg Wind Speed @ 33ft [m/s],Avg Roof Temp [deg C]
7/16/1991,5,-0.9864,25.7856,0.5594,2.8630,19.9819
7/16/1991,6,73.5748,418.9158,36.6664,1.9482,20.3874
7/16/1991,7,249.4100,692.4367,53.8967,2.2882,22.2710
7/16/1991,8,444.6658,818.8225,56.8372,1.2856,25.2123
7/16/1991,9,623.5117,879.5050,60.4404,1.2368,26.5795
7/16/1991,10,782.1600,915.3708,65.1050,1.1502,27.3733
7/16/1991,11,901.7467,939.8192,69.5709,1.3358,28.3961
7/16/1991,12,963.3342,943.5200,75.5042,1.1752,29.6063
7/16/1991,13,969.3100,934.0850,84.4987,1.6289,30.8340
7/16/1991,14,831.6825,664.5117,193.6667,1.6225,31.8936
7/16/1991,15,402.4225,138.4983,257.2050,0.7895,30.1540
7/16/1991,16,296.0458,107.2132,203.8692,2.0371,29.4034
7/16/1991,17,327.1533,353.7680,113.3100,3.6775,27.8042
7/16/1991,18,95.3784,6.9939,79.9483,3.4782,26.2783
7/16/1991,19,42.9866,1.9058,38.1787,4.2398,25.5415
7/16/1991,20,2.2336,-0.6131,2.4327,4.1262,25.2288
7/16/1991,21,-4.4792,-0.8008,-3.8166,3.2329,24.7949
7/16/1991,22,-4.1577,-0.5090,-3.5054,3.8956,24.1946
7/16/1991,23,-4.6140,-1.3144,-3.9327,3.0947,23.3066
7/17/1991,0,-3.8361,-1.2828,-3.2732,2.5319,22.7717
7/17/1991,1,-3.9873,-1.3599,-3.3754,2.7549,22.5230
7/17/1991,2,-3.9075,-1.4034,-3.3073,3.1902,22.3113
7/17/1991,3,-3.8956,-1.4422,-3.2965,3.3817,22.1037
7/17/1991,4,-4.0190,-1.4422,-3.4172,3.2312,22.0099
7/17/1991,5,-1.1599,14.6597,-0.1401,3.2630,21.5885
7/17/1991,6,72.1742,390.2550,36.7266,3.1686,21.8263
7/17/1991,7,244.7000,671.2525,55.3513,2.7942,23.1963
7/17/1991,8,438.3092,798.3767,59.7793,1.4927,25.9342
7/17/1991,9,608.6331,860.7223,62.8930,1.1644,27.1581
7/17/1991,10,771.6875,903.7842,65.9229,0.8076,29.0511
7/17/1991,11,882.0050,928.3400,66.6707,0.5916,30.9687
7/17/1991,12,955.5950,944.7692,69.8354,1.3078,31.6456
7/17/1991,13,963.2442,941.3150,73.4413,1.7449,32.6138
7/17/1991,14,913.1350,933.5958,74.3069,1.4030,33.0864
7/17/1991,15,816.6933,919.0883,78.8147,1.4872,33.4327
7/17/1991,16,397.7500,412.2040,100.1888,1.7063,32.5917
7/17/1991,17,209.7317,13.4493,178.6542,3.1730,29.1643
7/17/1991,18,78.6562,-0.9710,70.6047,3.6396,26.7878
7/17/1991,19,13.5159,-1.6478,12.0944,3.4821,25.7985
7/17/1991,20,-1.0594,-1.3904,-0.7065,3.5378,24.3734
7/17/1991,21,-3.0772,-1.5490,-2.4675,3.1081,22.8977
7/17/1991,22,-2.8373,-0.8980,-2.2215,2.2465,22.0428
7/17/1991,23,-3.1480,-1.1968,-2.6254,2.1224,21.4972
7/18/1991,0,-3.2605,-1.2442,-2.6539,2.2273,21.1598
7/18/1991,1,-3.1179,-1.2731,-2.5951,2.5140,21.1447
7/18/1991,2,-4.6294,-1.0718,-3.9376,1.3731,21.4043
7/18/1991,3,-5.3474,-1.1849,-4.5789,0.6999,20.8581
7/18/1991,4,-4.9298,-1.5721,-4.1263,1.0990,19.4722
7/18/1991,5,-0.7780,3.1798,-0.1323,1.7000,19.1060
7/18/1991,6,71.6145,383.9697,35.2563,2.1778,20.2087
7/18/1991,7,252.9083,719.2042,51.9455,2.8269,22.4404
7/18/1991,8,450.7025,835.2808,60.3060,0.6397,26.1847
7/18/1991,9,529.5850,618.1475,109.6362,1.3340,27.2497
7/18/1991,10,731.0233,704.2300,136.4492,1.8386,28.2207
7/18/1991,11,923.8117,794.9881,196.1275,2.0835,29.3906
7/18/1991,12,406.9992,165.6483,231.9650,1.9046,28.7081
7/18/1991,13,736.3350,481.2488,242.5583,2.5610,28.8932
7/18/1991,14,787.7233,711.2571,195.1400,1.6206,30.6274
7/18/1991,15,250.8300,1.2766,225.6850,0.5504,28.5996
7/18/1991,16,259.8248,103.2167,161.8930,3.0029,26.1204
7/18/1991,17,57.9768,-3.0484,52.1541,3.6371,23.6402
7/18/1991,18,16.3791,-2.7271,14.9879,2.6468,21.6393
7/18/1991,19,14.6518,-0.1376,12.4141,0.7173,21.4058
7/18/1991,20,-0.6327,-1.0639,-0.3993,1.5162,20.6429
7/18/1991,21,-2.4691,-1.1877,-2.0753,1.9993,20.4005
7/18/1991,22,-4.1368,-1.0014,-4.5971,1.2152,19.7896
7/18/1991,23,-4.2877,-1.5148,-3.7156,1.1111,18.5282
7/19/1991,0,-4.3431,-1.4707,-3.6737,1.2394,17.3568
7/19/1991,1,-3.7936,-1.3213,-3.3132,1.5800,17.1530
7/19/1991,2,-3.8406,-1.2179,-3.3441,1.3332,16.9081
7/19/1991,3,-4.1786,-1.2976,-3.6438,0.8353,17.1952
7/19/1991,4,-5.3826,-1.5762,-4.4255,0.3444,16.6835
7/19/1991,5,-0.9474,6.8396,-0.0557,2.2530,16.1509
7/19/1991,6,73.8204,264.9550,45.9643,3.0055,17.0355
7/19/1991,7,234.6633,623.7242,54.9640,1.1945,19.6191
7/19/1991,8,430.3975,791.3250,58.8565,1.2111,22.4322
7/19/1991,9,615.5833,853.4225,64.9359,1.1550,23.1568
7/19/1991,10,781.7392,879.6892,89.0588,1.2646,24.9934
7/19/1991,11,912.5642,907.0383,108.3277,1.1753,26.0361
7/19/1991,12,747.2517,408.8403,289.9983,1.0915,27.8559
7/19/1991,13,388.8917,75.4433,283.4925,0.8302,26.4632
7/19/1991,14,542.8183,180.3511,332.1275,1.0352,27.6103
7/19/1991,15,284.5050,55.6861,209.9933,1.1894,26.7856
7/19/1991,16,322.0717,68.0228,236.5242,2.1000,27.2378
7/19/1991,17,161.9833,30.2157,126.3283,3.2374,24.7121
7/19/1991,18,12.0627,-4.7445,11.4653,3.9071,18.2484
7/19/1991,19,46.2604,19.5027,37.0944,2.7187,17.5942
7/19/1991,20,1.9497,-1.0732,2.5382,1.0173,17.4398
7/19/1991,21,-2.9370,-0.7202,-1.8957,1.1506,16.9444
7/19/1991,22,-2.7129,-0.6195,-2.1449,2.2137,17.3058
7/19/1991,23,-2.6367,-0.6821,-2.1505,1.8558,18.0345
7/20/1991,0,-2.2717,-0.9586,-2.1559,3.7074,19.0433
7/20/1991,1,-2.4658,-1.2707,-2.4252,4.0772,19.3564
7/20/1991,2,-2.1269,-1.2957,-2.1436,4.3723,19.7566
7/20/1991,3,-3.1359,-1.3096,-2.8045,4.5811,19.6642
7/20/1991,4,-3.9571,-1.4327,-3.2556,3.4583,18.7493
7/20/1991,5,-3.2644,-1.1410,-2.5282,2.5829,16.8530
7/20/1991,6,70.6399,426.5642,35.4223,2.0323,17.3202
7/20/1991,7,241.7133,704.0258,51.2459,0.5043,20.4748
7/20/1991,8,430.3858,830.2133,49.9352,0.4631,23.5001
7/20/1991,9,619.0150,891.2208,58.8389,0.9101,25.9203
7/20/1991,10,784.3225,924.1917,65.7706,1.4000,27.4970
7/20/1991,11,380.8508,154.6789,219.1180,1.6617,27.0702
7/20/1991,12,476.6208,113.9397,316.9833,0.9430,27.4120
7/20/1991,13,776.5692,445.1473,304.8850,1.1536,29.5291
7/20/1991,14,722.7967,374.4775,314.2142,2.4878,28.8551
7/20/1991,15,184.2667,-0.8263,165.9815,3.7450,25.3644
7/20/1991,16,58.7453,-4.4864,51.8895,1.2192,23.0278
7/20/1991,17,132.0345,1.5795,113.4903,1.2503,20.3011
7/20/1991,18,54.6432,-0.9092,50.5795,0.7812,19.7294
7/20/1991,19,13.6146,-1.3747,13.7427,1.1459,19.3673
7/20/1991,20,-1.0531,-4.0719,-2.4970,4.3191,17.3132
7/20/1991,21,-1.5019,-1.0816,-1.8725,2.7043,17.2623
7/20/1991,22,-1.9060,-1.1245,-1.9577,1.0431,18.0841
7/20/1991,23,-4.2546,-1.2312,-3.6439,1.2283,17.6406
7/21/1991,0,-3.6978,-1.3510,-3.2648,2.1280,16.9806
7/21/1991,1,-4.3238,-1.5901,-3.5627,0.8562,16.6153
7/21/1991,2,-3.6956,-1.5189,-3.1271,1.6569,16.5405
7/21/1991,3,-2.8846,-1.4531,-2.5413,2.2930,17.5319
7/21/1991,4,-3.7239,-1.6447,-3.3221,1.5773,17.8892
7/21/1991,5,-1.5021,-1.2477,-1.2986,1.4917,17.6867
7/21/1991,6,83.5943,171.8766,58.7673,3.3168,19.5837
7/21/1991,7,141.1799,89.1162,110.3187,1.7643,20.2077
7/21/1991,8,232.0533,28.4204,187.0425,1.5132,18.9201
7/21/1991,9,365.0600,52.2632,279.2175,1.5275,20.2462
7/21/1991,10,600.4667,385.9162,224.3075,0.7330,22.4118
7/21/1991,11,859.0067,718.6858,198.6092,1.2802,25.0978
7/21/1991,12,572.1858,97.2760,404.3625,1.0965,25.9194
7/21/1991,13,305.4925,12.9155,264.1058,0.6629,25.9187
7/21/1991,14,206.5083,0.3075,186.2909,0.5398,25.1006
7/21/1991,15,342.2475,105.9982,229.6667,0.9887,24.6737
7/21/1991,16,324.7567,189.9514,166.2722,1.8278,26.5519
7/21/1991,17,85.6411,0.0297,78.6065,2.5970,23.5518
7/21/1991,18,70.0537,-1.6249,63.4193,2.5128,22.7518
7/21/1991,19,27.6510,-1.6992,25.4745,2.5711,21.3049
7/21/1991,20,-1.1239,-1.0612,-0.8071,1.4365,20.4573
7/21/1991,21,-2.1984,-0.7163,-1.9614,3.1127,20.3006
7/21/1991,22,-2.3456,-0.4233,-2.0481,2.7844,20.5791
7/21/1991,23,-2.0802,-0.7110,-1.8199,3.8198,21.1657
7/22/1991,0,-2.4542,-1.1020,-2.0845,2.9162,21.2068
7/22/1991,1,-2.8158,-1.1139,-2.2856,2.9537,20.8687
7/22/1991,2,-3.2380,-1.2100,-2.6757,2.3088,20.3128
7/22/1991,3,-3.3856,-1.2673,-2.8072,2.6224,20.1011
7/22/1991,4,-4.8953,-1.3844,-3.9514,1.2189,18.9901
7/22/1991,5,-1.1385,-1.1949,-0.7668,2.6488,19.1670
7/22/1991,6,50.0017,49.7984,38.6079,2.6824,19.3367
7/22/1991,7,126.0405,28.8486,103.7767,1.4372,19.8716
7/22/1991,8,147.6817,4.5053,127.5529,0.9068,20.9061
7/22/1991,9,239.6550,-0.2772,213.1783,1.4344,21.8142
7/22/1991,10,321.3433,15.4522,268.2258,2.5078,21.5723
7/22/1991,11,216.5175,0.2824,197.8683,2.4684,21.7010
7/22/1991,12,279.6792,1.3996,252.5767,2.1246,22.2431
7/22/1991,13,340.0492,19.1591,278.0108,1.4939,23.1057
7/22/1991,14,72.0973,0.1771,62.1237,5.2044,15.2266
7/22/1991,15,73.0383,-1.3491,65.6951,3.4199,15.4112
7/22/1991,16,171.0226,1.7572,148.9833,2.6296,16.7096
7/22/1991,17,56.1771,-0.7512,50.7377,3.2497,16.3267
7/22/1991,18,50.8864,-0.8697,44.8607,2.9661,15.9155
7/22/1991,19,13.5911,-0.9566,11.8183,1.9809,15.8008
7/22/1991,20,0.1868,-1.2306,0.2461,1.9201,15.8727
7/22/1991,21,-0.6633,-0.9666,-0.5510,2.2203,18.8874
7/22/1991,22,-0.7607,-1.0489,-0.6036,2.4399,20.3582
7/22/1991,23,-1.2061,-0.7249,-1.0099,1.9095,18.1873
7/23/1991,0,-1.7948,-0.9818,-1.2328,0.8638,16.7469
7/23/1991,1,-1.4687,-0.9607,-1.0223,0.0594,17.7600
7/23/1991,2,-1.0114,-0.9297,-0.8451,0.7093,19.2033
7/23/1991,3,-0.9639,-0.9738,-0.9821,0.3967,19.2034
7/23/1991,4,-0.8586,-0.8678,-0.9101,0.2972,18.6802
7/23/1991,5,-0.8501,-1.1055,-0.9178,0.0402,17.8917
7/23/1991,6,7.5045,-0.7499,6.5679,0.0466,17.3691
7/23/1991,7,20.7643,-1.2089,18.5132,1.9850,18.2268
7/23/1991,8,44.9947,-0.8513,40.1863,1.4477,20.1549
7/23/1991,9,104.9963,-0.6518,93.4255,1.5189,20.6310
7/23/1991,10,192.0283,0.2792,170.6176,1.2569,19.5688
7/23/1991,11,131.7104,-0.3411,118.1926,1.1363,16.7513
7/23/1991,12,129.7183,-0.2858,116.1628,1.1060,16.3538
7/23/1991,13,226.5967,1.3497,201.1808,1.2782,16.3490
7/23/1991,14,253.8094,1.7118,227.4321,1.1255,15.1338
7/23/1991,15,165.8079,0.7156,149.7328,1.0074,14.7440
7/23/1991,16,70.2652,-0.4635,64.5037,1.3758,14.5048
7/23/1991,17,111.5431,-0.8170,99.9432,1.7154,14.7912
7/23/1991,18,152.2835,1.0409,134.7259,0.2752,15.1848
7/23/1991,19,16.7662,-1.0126,17.4622,0.2235,14.3195
7/23/1991,20,-1.8896,-0.9507,-0.5285,0.8068,14.2552
7/23/1991,21,-1.6525,-0.7486,-0.9286,0.7176,14.5313
7/23/1991,22,-1.6928,-0.8382,-1.1345,0.2646,14.6482
7/23/1991,23,-1.1478,-0.9428,-1.2684,0.5001,15.2146
7/24/1991,0,-0.8416,-0.7664,-0.9735,0.9748,17.0112
7/24/1991,1,-0.8257,-0.9455,-0.7978,1.4348,18.6629
7/24/1991,2,-0.9842,-0.7822,-0.9426,0.7892,17.7872
7/24/1991,3,-1.0572,-0.7447,-0.9302,0.5892,16.7223
7/24/1991,4,-1.2010,-0.7400,-0.9085,0.1044,16.2664
7/24/1991,5,-0.8150,-0.7940,-0.4179,0.2500,16.2531
7/24/1991,6,19.7834,-0.6354,17.9858,0.2233,16.0652
7/24/1991,7,68.6153,-0.5405,61.6317,0.2320,16.3918
7/24/1991,8,173.4025,6.0739,151.0061,0.8170,15.7388
7/24/1991,9,224.3300,0.8269,198.2825,1.1579,14.7691
7/24/1991,10,272.1542,1.4543,244.4475,1.4973,14.9260
7/24/1991,11,303.6758,1.7110,270.4733,1.4112,15.3651
7/24/1991,12,230.0758,0.6188,205.4650,1.6614,15.6147
7/24/1991,13,163.1269,0.0876,148.5575,2.3163,15.4803
7/24/1991,14,26.4658,-2.4004,25.0893,2.4508,14.0882
7/24/1991,15,121.7645,-0.2193,109.0008,1.9921,13.0859
7/24/1991,16,553.6542,270.9523,301.3075,1.1501,16.5827
7/24/1991,17,174.6850,3.2930,157.7417,1.2251,16.5433
7/24/1991,18,127.8677,12.9471,113.6678,0.9395,16.4353
7/24/1991,19,71.4067,19.5670,62.8911,2.0229,16.0352
7/24/1991,20,-2.0376,-0.8229,0.4356,0.7969,14.8593
7/24/1991,21,-3.5684,-0.6294,-1.7015,1.7604,14.0349
7/24/1991,22,-4.2910,-0.6505,-2.5877,0.2874,13.3822
7/24/1991,23,-2.5332,-0.6545,-1.4626,1.1366,13.3121
7/25/1991,0,-3.1733,-0.8434,-1.7930,1.9943,13.0529
7/25/1991,1,-4.3013,-1.0298,-2.8316,1.0410,12.7003
7/25/1991,2,-4.7076,-0.4839,-2.9972,0.1599,12.5187
7/25/1991,3,-4.1954,-0.7624,-2.5097,0.3758,12.1328
7/25/1991,4,-2.5582,-0.9034,-1.3837,1.7532,11.9906
7/25/1991,5,-1.8938,-0.9475,-0.8629,1.9498,11.8116
7/25/1991,6,43.0125,32.4382,37.6928,1.3428,12.1781
7/25/1991,7,196.7358,188.1501,124.6185,0.3546,14.2930
7/25/1991,8,383.7250,474.5742,149.1092,0.4722,17.3260
7/25/1991,9,679.5975,657.0583,237.4208,0.9748,18.1588
7/25/1991,10,567.4792,388.7835,241.6242,1.0463,18.2763
7/25/1991,11,490.0767,149.7762,308.3067,1.2085,18.2599
7/25/1991,12,317.2057,37.1492,240.4268,1.5018,16.8438
7/25/1991,13,778.8475,519.9283,247.5933,0.7703,20.2484
7/25/1991,14,421.2958,30.8763,344.3692,2.1260,19.6667
7/25/1991,15,535.7717,203.8277,299.8992,2.5040,18.1483
7/25/1991,16,454.6533,322.0800,211.3775,1.8213,19.5819
7/25/1991,17,251.6490,300.5929,81.5727,1.7886,20.5400
7/25/1991,18,19.0982,-3.5912,18.4523,1.7706,17.3333
7/25/1991,19,47.0848,0.5300,41.0361,2.1395,14.8139
7/25/1991,20,-1.0344,-0.4127,0.3357,1.1804,14.9603
7/25/1991,21,-4.1449,-0.0033,-3.0245,1.6006,15.2936
7/25/1991,22,-3.2709,-0.0467,-2.2076,1.0241,15.4467
7/25/1991,23,-4.3707,-0.9060,-3.3933,0.7697,15.0077
7/26/1991,0,-3.7651,-0.7203,-2.7982,1.8481,14.4183
7/26/1991,1,-3.2706,-0.7335,-2.6272,2.9503,14.5564
7/26/1991,2,-3.8559,-0.8843,-3.1458,2.3722,14.4420
7/26/1991,3,-3.7382,-0.9811,-3.1071,2.1086,14.4632
7/26/1991,4,-2.8728,-0.8020,-2.4501,3.3916,15.1077
7/26/1991,5,-3.0471,1.3426,-2.2705,1.5630,14.8079
7/26/1991,6,62.3263,330.9533,37.0372,1.7673,13.9180
7/26/1991,7,225.8717,616.8933,62.9506,0.5928,16.0462
7/26/1991,8,408.8542,744.9408,68.7668,0.1712,18.6378
7/26/1991,9,609.5133,798.3683,105.3202,0.7762,20.2989
7/26/1991,10,767.9083,821.2625,118.9275,1.8451,22.6459
7/26/1991,11,868.0725,847.9633,121.4975,1.2223,24.2068
7/26/1991,12,383.6167,148.3692,213.1458,0.8956,23.9995
7/26/1991,13,394.9658,78.2285,277.3850,1.1623,23.8311
7/26/1991,14,95.5494,-4.9700,87.6245,4.6646,18.9183
7/26/1991,15,176.9093,4.0856,149.6831,2.9589,15.3723
7/26/1991,16,273.8817,18.8226,231.0867,0.5149,16.7603
7/26/1991,17,313.1300,158.7245,202.4483,1.0362,18.7547
7/26/1991,18,223.9618,295.0073,111.3323,1.9095,19.5119
7/26/1991,19,66.2468,112.2462,49.4363,1.3239,18.3509
7/26/1991,20,-0.8607,-0.6583,-0.0411,2.2397,16.5555
7/26/1991,21,-4.0609,-0.8664,-3.6731,1.4207,16.5447
7/26/1991,22,-4.4799,-0.3062,-3.4358,1.0037,15.8612
7/26/1991,23,-2.9813,-0.0790,-2.6008,2.6402,16.8612
7/27/1991,0,-3.2423,-1.1818,-2.9251,2.5734,17.4621
7/27/1991,1,-3.9822,-1.3939,-3.5080,2.3762,16.9419
7/27/1991,2,-4.1084,-1.1226,-3.5374,1.7126,16.0285
7/27/1991,3,-3.8163,-1.1852,-3.0924,1.5392,15.9339
7/27/1991,4,-5.6342,-1.8390,-4.5009,0.9834,15.0331
7/27/1991,5,-4.1582,0.8750,-2.9856,0.4991,14.2130
7/27/1991,6,48.6671,254.2152,29.0663,1.0140,15.0982
7/27/1991,7,234.8442,631.2683,71.5931,0.1334,19.0110
7/27/1991,8,432.5000,763.9542,86.0153,0.5322,20.2883
7/27/1991,9,577.9417,796.5567,76.2719,0.8505,21.4537
7/27/1991,10,604.2767,539.6608,182.4410,1.0385,23.1367
7/27/1991,11,736.7117,530.0428,235.7367,0.6944,24.1013
7/27/1991,12,940.6300,905.1642,99.6148,1.1991,24.6708
7/27/1991,13,906.8717,825.6067,115.5342,1.7563,24.8992
7/27/1991,14,899.3567,858.4358,123.5175,1.7825,25.0129
7/27/1991,15,679.9767,641.9252,152.7050,1.5527,24.8906
7/27/1991,16,638.0883,802.0325,104.6434,1.5013,25.1871
7/27/1991,17,439.4075,706.0883,84.8435,1.1968,25.0462
7/27/1991,18,250.2217,593.6725,67.7073,0.9267,24.8566
7/27/1991,19,68.9157,294.0842,34.4606,0.1599,24.4501
7/27/1991,20,-4.3036,-1.1120,-1.7929,0.7469,21.1976
7/27/1991,21,-3.9940,-0.6109,-3.1159,1.7113,19.7574
7/27/1991,22,-4.1422,-0.4687,-3.3967,1.4177,19.3123
7/27/1991,23,-3.8965,-0.6952,-3.1986,1.9986,18.7285
7/28/1991,0,-4.1019,-1.2317,-3.4563,2.2054,18.2948
7/28/1991,1,-3.9888,-1.1994,-3.4346,1.6472,18.2298
7/28/1991,2,-4.7347,-1.4121,-4.0776,1.4256,17.8298
7/28/1991,3,-3.6394,-1.3227,-3.1432,2.7405,18.1187
7/28/1991,4,-4.0838,-1.3227,-3.4521,2.6012,17.9401
7/28/1991,5,-2.5796,-0.2969,-2.0561,3.6595,17.9469
7/28/1991,6,56.7037,350.9783,31.4055,3.5617,18.5027
7/28/1991,7,229.7900,683.9217,53.3308,3.2785,20.0764
7/28/1991,8,427.4958,815.7308,57.8036,1.4708,22.0941
7/28/1991,9,612.2067,882.8358,62.4952,1.4147,23.2955
7/28/1991,10,772.3483,921.0350,67.6916,0.7780,25.7790
7/28/1991,11,889.3250,948.4625,69.4281,1.0381,28.0886
7/28/1991,12,956.8333,955.6133,73.8796,1.6645,29.0277
7/28/1991,13,960.5492,947.2292,77.0578,1.2873,29.9227
7/28/1991,14,908.2075,930.8567,81.2695,1.2602,30.0131
7/28/1991,15,791.7867,902.2967,78.0950,1.2855,29.8353
7/28/1991,16,639.0675,858.6800,74.4663,1.7146,29.6640
7/28/1991,17,457.0617,774.4050,71.2943,2.2990,28.8443
7/28/1991,18,249.9500,601.3183,62.6865,2.0073,27.9972
7/28/1991,19,79.6322,345.7424,39.8819,1.7208,25.8958
7/28/1991,20,-1.6146,-0.7097,-0.5355,2.1358,23.1402
7/28/1991,21,-4.4964,-0.4780,-3.8855,1.7025,22.2910
7/28/1991,22,-5.5208,-1.0041,-4.4867,2.0402,21.0901
7/28/1991,23,-3.9497,-0.7697,-3.3012,3.0812,20.8503
7/29/1991,0,-4.0895,-1.4044,-3.6030,2.7648,20.9113
7/29/1991,1,-4.5553,-1.4939,-4.0804,2.2038,20.1602
7/29/1991,2,-3.7516,-1.3748,-3.2772,3.3502,20.0558
7/29/1991,3,-3.9718,-1.4445,-3.4916,3.7627,20.7889
7/29/1991,4,-4.8190,-1.6947,-4.0510,2.3439,19.5094
7/29/1991,5,-2.5381,-1.0481,-1.9004,2.2991,18.9895
7/29/1991,6,57.7420,284.7020,36.8362,3.4148,19.9382
7/29/1991,7,217.8800,567.2617,67.4437,1.8183,21.4285
7/29/1991,8,421.9950,730.2058,83.8603,2.5077,23.5082
7/29/1991,9,612.0167,820.9517,92.5187,1.2937,26.1687
7/29/1991,10,771.7492,877.6633,96.1632,0.7263,27.6474
7/29/1991,11,894.8967,900.9558,106.8783,1.4777,29.3669
7/29/1991,12,964.6683,907.5075,115.6025,1.8568,30.7030
7/29/1991,13,966.4983,901.2508,120.0425,1.3632,30.6553
7/29/1991,14,813.0900,729.7387,150.9175,1.1125,30.7388
7/29/1991,15,731.8308,657.3950,188.6050,2.2889,30.4172
7/29/1991,16,636.5083,810.4792,100.0769,1.3585,30.7845
7/29/1991,17,376.7083,538.3381,89.8832,0.6781,31.1504
7/29/1991,18,117.3523,58.7610,86.1309,0.3494,28.5306
7/29/1991,19,53.9916,100.0075,40.6773,0.6623,26.9859
7/29/1991,20,-3.4591,-1.7935,-1.9238,1.4504,23.7297
7/29/1991,21,-5.4241,-0.8559,-4.5023,1.9084,22.3724
7/29/1991,22,-4.9000,-0.6663,-4.1966,2.3449,22.3721
7/29/1991,23,-4.2780,-0.8408,-3.6843,3.1369,22.3884
7/30/1991,0,-3.9667,-1.5789,-3.4366,3.6992,22.4468
7/30/1991,1,-4.0188,-1.7165,-3.5334,3.7268,22.7408
7/30/1991,2,-4.6352,-1.9706,-4.0674,2.8860,22.4169
7/30/1991,3,-4.5474,-1.5499,-3.9250,2.8136,22.2456
7/30/1991,4,-5.1213,-1.6935,-4.4373,2.1523,21.8425
7/30/1991,5,-3.3193,-1.3063,-3.0157,3.0470,22.5004
7/30/1991,6,40.8398,201.9711,26.3574,3.2801,23.0382
7/30/1991,7,219.4817,624.0458,57.8210,3.7354,24.0962
7/30/1991,8,421.3058,782.3517,66.0202,2.9446,25.8670
7/30/1991,9,600.3708,855.8350,69.9512,1.0008,28.0430
7/30/1991,10,758.2292,887.4975,79.3511,1.4034,29.7291
7/30/1991,11,944.8983,901.2900,155.6525,1.4054,30.6941
7/30/1991,12,205.5225,42.5478,147.8433,3.0099,28.4389
7/30/1991,13,395.9775,113.4888,235.6983,3.3870,25.2280
7/30/1991,14,530.3442,213.4459,287.9717,2.5362,26.9743
7/30/1991,15,265.9817,48.6537,196.8467,1.3434,27.3739
7/30/1991,16,97.3338,-0.3556,88.5545,2.5597,25.3135
7/30/1991,17,214.5885,89.1634,141.3835,3.0075,23.2926
7/30/1991,18,259.6391,451.4942,117.4655,3.6561,24.4658
7/30/1991,19,54.7685,97.1530,37.6922,2.7632,23.4462
7/30/1991,20,-1.2932,-1.0436,-0.6686,1.7434,22.2844
7/30/1991,21,-5.8033,-1.2490,-4.8520,1.2031,20.9040
7/30/1991,22,-4.1337,-0.3924,-3.5612,2.0253,20.3683
7/30/1991,23,-3.7941,-0.7170,-3.3005,2.3721,21.5538
7/31/1991,0,-3.7364,-1.4116,-3.3128,3.2794,21.7694
7/31/1991,1,-3.7285,-1.4972,-3.2471,3.8730,21.7120
7/31/1991,2,-4.1014,-1.8949,-3.4606,3.7206,21.4027
7/31/1991,3,-3.7811,-1.4511,-3.0900,3.1902,20.7525
7/31/1991,4,-4.2202,-1.8047,-3.4289,3.2230,20.6651
7/31/1991,5,-3.6747,-1.7784,-2.8903,3.0968,18.9270
7/31/1991,6,50.1899,266.7569,30.5408,2.7909,18.7577
7/31/1991,7,210.0658,603.1400,57.8183,1.9859,19.8049
7/31/1991,8,407.6308,754.4400,68.3646,1.6512,20.3464
7/31/1991,9,591.0017,835.7383,76.0438,1.2046,21.4843
7/31/1991,10,754.3125,887.6117,79.8332,0.7352,24.0387
7/31/1991,11,889.3217,917.7275,95.9650,0.9170,26.4916
7/31/1991,12,975.1567,933.8033,116.4783,0.9449,28.2697
7/31/1991,13,973.7042,938.8017,103.9206,1.6875,30.4236
7/31/1991,14,919.0608,916.6592,109.6743,1.6744,32.1152
7/31/1991,15,671.9775,568.5520,187.7125,1.2039,32.4261
7/31/1991,16,584.1175,682.1658,128.8317,2.1211,30.2511
7/31/1991,17,303.6552,244.4171,153.0751,1.6788,29.1914
7/31/1991,18,80.9986,1.6256,74.1003,1.1880,27.8732
7/31/1991,19,76.4841,171.9445,52.1139,3.2987,26.7977
7/31/1991,20,0.3872,-1.5117,0.6941,2.9307,24.6987
7/31/1991,21,-5.1836,-1.1924,-4.5765,2.2311,23.5231
7/31/1991,22,-5.0245,-0.7177,-4.3630,1.7257,22.6433
7/31/1991,23,-5.4105,-1.3089,-4.7584,1.5079,22.2332
8/1/1991,0,-4.1428,-1.6032,-3.7392,1.6281,21.3862
8/1/1991,1,-4.2039,-1.7231,-3.6247,1.3087,21.1383
8/1/1991,2,-4.6243,-1.7876,-4.0650,1.1921,20.7638
8/1/1991,3,-4.2361,-1.5802,-3.9389,1.7706,21.0033
8/1/1991,4,-4.2763,-1.8561,-3.7833,1.3668,20.9398
8/1/1991,5,-1.6696,-1.6546,-1.3844,2.3672,21.4394
8/1/1991,6,32.8341,60.1683,28.9969,2.1568,21.4817
8/1/1991,7,210.0562,418.4891,87.8555,1.0823,22.3973
8/1/1991,8,371.3092,570.4283,102.4273,0.6489,24.7289
8/1/1991,9,572.9058,793.7167,81.6502,1.5655,25.2718
8/1/1991,10,755.5417,883.2258,84.7200,1.0071,27.5493
8/1/1991,11,865.0758,841.6375,127.8819,1.6125,28.8284
8/1/1991,12,618.0367,286.5538,299.3926,2.0646,29.2446
8/1/1991,13,89.1896,-2.1945,81.1991,3.6851,24.3275
