DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP [W/m^2],Avg Direct NIP [W/m^2],Avg Diffuse SB PSP [W/m^2],Avg Avg Wind Speed @ 33ft [m/s],Avg Roof Temp [deg C]
8/28/1995,5,-3.5633,-0.6032,-2.7749,3.8167,19.9708
8/28/1995,6,14.7700,120.1437,10.7096,4.8632,20.3485
8/28/1995,7,150.9461,544.3700,44.0412,4.8461,21.1793
8/28/1995,8,343.6075,741.0775,54.0874,3.1211,23.5835
8/28/1995,9,522.4392,829.3700,59.3900,2.1729,25.1847
8/28/1995,10,685.0608,887.9567,65.3292,2.2054,27.6644
8/28/1995,11,805.6567,916.7867,70.6907,2.7742,28.7442
8/28/1995,12,865.2183,917.5225,79.9344,2.6044,29.3092
8/28/1995,13,833.0967,818.3242,113.3672,2.7373,30.1547
8/28/1995,14,162.7350,9.0885,132.5733,4.1861,27.9597
8/28/1995,15,220.3525,4.4205,191.3475,6.9140,24.0142
8/28/1995,16,208.0725,15.3388,172.9525,7.0622,24.2462
8/28/1995,17,129.9120,34.3337,100.2328,8.1640,24.4714
8/28/1995,18,38.7944,-0.7795,34.7711,7.6701,23.3498
8/28/1995,19,1.1155,0.0723,1.3313,6.2150,22.9226
8/28/1995,20,-1.3892,0.3086,-1.0804,5.1919,23.1468
8/28/1995,21,-1.7519,-0.1205,-1.5581,3.9129,23.5348
8/28/1995,22,-2.7564,-0.0488,-2.1506,4.4347,22.5597
8/28/1995,23,-3.5945,-0.1098,-2.8169,4.0095,21.7048
8/29/1995,0,-3.1381,-0.2668,-2.3494,4.8101,21.6320
8/29/1995,1,-2.7186,-0.1918,-1.9961,5.3157,22.2483
8/29/1995,2,-3.6689,-0.4912,-2.8509,4.4404,21.5174
8/29/1995,3,-3.6714,-0.5228,-2.7520,3.8407,20.8366
8/29/1995,4,-3.5596,-0.4971,-2.6745,3.6657,20.0985
8/29/1995,5,-3.9599,-0.7848,-3.2284,2.6866,19.8075
8/29/1995,6,6.4245,17.5901,5.2315,3.1720,20.3531
8/29/1995,7,148.5743,566.4158,39.7449,4.5056,21.9230
8/29/1995,8,351.5117,786.6200,49.1233,4.0492,24.8727
8/29/1995,9,536.3650,880.5750,51.9470,2.4663,27.8522
8/29/1995,10,690.9833,912.7275,57.9937,3.1337,28.8537
8/29/1995,11,819.6125,936.3467,72.5938,3.3672,30.4014
8/29/1995,12,838.8625,793.1983,139.1577,2.9804,31.7503
8/29/1995,13,848.6483,811.7733,137.0675,3.5802,32.3640
8/29/1995,14,706.2133,639.4967,156.8367,2.8524,32.1343
8/29/1995,15,723.6742,729.2167,185.4868,2.2499,33.0222
8/29/1995,16,526.9292,813.3158,69.6262,2.9574,32.0502
8/29/1995,17,343.8817,730.7533,56.9415,2.7878,32.0374
8/29/1995,18,118.9499,385.7108,31.5963,2.3234,30.3103
8/29/1995,19,1.6791,21.5981,1.1370,1.7575,27.9199
8/29/1995,20,-2.9068,-0.1146,-2.1939,3.5135,26.4477
8/29/1995,21,-3.4463,0.1414,-2.7999,3.3707,26.2362
8/29/1995,22,-4.7533,-0.5823,-4.8216,2.8336,24.6947
8/29/1995,23,-4.6466,-0.4452,-4.4227,1.8868,23.8015
8/30/1995,0,-3.8483,-0.4527,-3.1618,4.3276,23.5362
8/30/1995,1,-3.9168,-0.5266,-3.1922,5.2949,23.7831
8/30/1995,2,-5.4504,-0.8833,-4.9349,1.6781,22.9089
8/30/1995,3,-4.2638,-0.7939,-3.3828,3.3774,22.8673
8/30/1995,4,-3.9701,-0.6037,-3.2087,3.8724,22.6891
8/30/1995,5,-4.0263,-0.8523,-3.5257,3.4915,21.3928
8/30/1995,6,12.2943,105.3588,7.9979,3.4154,20.5552
8/30/1995,7,149.8679,543.0692,47.0083,2.9056,21.9507
8/30/1995,8,339.8750,656.0492,79.6896,1.9067,24.3992
8/30/1995,9,529.8692,834.0383,64.9155,2.3428,27.0056
8/30/1995,10,699.3308,936.5358,53.3065,3.1469,27.1535
8/30/1995,11,819.9942,964.0033,56.8125,3.0989,27.6472
8/30/1995,12,872.0967,952.5800,65.9046,3.3924,28.3270
8/30/1995,13,844.0017,880.0675,87.4480,3.3353,28.9112
8/30/1995,14,655.2442,584.3961,138.3883,2.7975,29.1520
8/30/1995,15,439.7600,307.1822,190.1000,2.0367,29.4174
8/30/1995,16,246.3454,116.5563,151.1928,1.0487,29.2652
8/30/1995,17,222.9546,349.9990,90.8895,1.6859,29.1381
8/30/1995,18,140.5524,407.4907,55.3878,3.1176,28.7856
8/30/1995,19,10.8893,57.3098,6.7852,2.3466,25.8205
8/30/1995,20,-4.8113,-0.3606,-4.3294,2.7187,23.7914
8/30/1995,21,-6.5609,-0.5990,-5.5871,0.4824,22.1212
8/30/1995,22,-4.3137,0.2304,-3.3811,2.0947,20.7905
8/30/1995,23,-3.1986,0.1779,-2.1780,4.3112,20.6303
8/31/1995,0,-2.9986,-0.1205,-2.2167,4.0704,21.1213
8/31/1995,1,-4.7478,-0.4661,-4.0654,1.4859,21.7789
8/31/1995,2,-4.4727,-0.3541,-3.6912,2.3813,21.1095
8/31/1995,3,-4.0392,-0.7537,-3.7994,3.7836,18.8078
8/31/1995,4,-3.9312,-0.1961,-3.5104,2.8971,18.2486
8/31/1995,5,-4.1692,-0.5127,-3.7487,2.1772,16.8977
8/31/1995,6,9.8329,118.2186,6.2899,1.8290,16.7113
8/31/1995,7,150.2458,631.3433,33.7688,1.6442,17.5308
8/31/1995,8,354.6975,837.4400,39.1512,1.9283,19.7094
8/31/1995,9,540.8783,918.6950,42.1503,1.5943,22.5010
8/31/1995,10,701.1175,950.5342,49.2373,2.3089,24.8904
8/31/1995,11,821.6300,973.8092,53.6439,2.6249,26.5298
8/31/1995,12,883.8483,981.4225,56.8678,2.8159,28.6097
8/31/1995,13,868.2717,955.2950,60.0121,3.1769,30.9754
8/31/1995,14,801.8967,930.8792,62.1498,2.0886,31.9492
8/31/1995,15,690.2125,918.1450,55.8234,0.9795,32.3793
8/31/1995,16,527.7008,859.6033,53.9302,0.4911,31.7302
8/31/1995,17,276.7334,558.4861,48.1946,1.5960,30.1592
8/31/1995,18,136.6828,504.2767,37.2638,2.1582,28.6840
8/31/1995,19,7.0385,51.1621,4.1215,2.2113,26.7243
8/31/1995,20,-4.6281,-0.2513,-4.5679,2.1707,25.3884
8/31/1995,21,-4.5410,0.0166,-4.1741,2.0178,24.4008
8/31/1995,22,-4.9079,-0.4624,-4.5425,2.0412,22.6036
8/31/1995,23,-3.9313,-0.0900,-3.0463,2.8797,21.8210
9/1/1995,0,-3.8580,-0.4469,-3.0272,2.9178,21.2143
9/1/1995,1,-4.1095,-0.5894,-3.6812,2.0435,20.0207
9/1/1995,2,-4.3715,-0.9580,-3.9327,1.3020,19.7358
9/1/1995,3,-4.1093,-0.9109,-3.5735,1.6432,19.2634
9/1/1995,4,-4.7180,-1.0042,-3.9636,0.6771,19.3201
9/1/1995,5,-4.5662,-0.9243,-3.7983,1.0797,18.7229
9/1/1995,6,8.3402,108.0407,5.0934,0.9795,16.9685
9/1/1995,7,145.4404,605.3475,34.0079,0.5309,19.1526
9/1/1995,8,346.5075,815.5825,41.0153,0.7723,21.1123
9/1/1995,9,534.4625,905.8742,45.5379,0.5389,24.1715
9/1/1995,10,697.0483,949.1017,49.8931,0.6588,27.6641
9/1/1995,11,819.4867,966.9242,59.3041,1.0409,30.4939
9/1/1995,12,903.8050,920.4733,118.5651,0.5156,32.5916
9/1/1995,13,810.5217,787.3875,130.5766,0.5785,33.2250
9/1/1995,14,448.5242,260.7661,199.2975,0.5511,32.8433
9/1/1995,15,607.8058,535.1168,209.0825,0.5474,33.5311
9/1/1995,16,431.3367,490.4656,144.7225,0.5573,33.7107
9/1/1995,17,340.6250,529.1483,120.8958,0.4096,33.8428
9/1/1995,18,136.4880,294.4509,66.1478,0.2819,32.4607
9/1/1995,19,2.6880,19.4409,1.6192,0.2080,30.4656
9/1/1995,20,-3.9304,-0.3321,-3.4191,0.2429,28.5853
9/1/1995,21,-4.3974,-0.0139,-3.2342,0.5900,27.6747
9/1/1995,22,-3.6460,-0.4012,-2.9477,4.1853,26.1273
9/1/1995,23,-4.3482,-0.3562,-4.2873,2.6578,24.8102
9/2/1995,0,-4.1245,-0.5673,-3.2245,3.5567,24.0135
9/2/1995,1,-3.4706,-0.2341,-2.4760,4.6003,23.9778
9/2/1995,2,-3.9667,-0.6358,-3.2063,3.6434,23.4953
9/2/1995,3,-3.4113,-0.4076,-2.5917,3.6770,23.3996
9/2/1995,4,-3.8877,-0.6551,-3.1633,3.1507,23.0756
9/2/1995,5,-3.6350,-0.7001,-3.0243,2.6317,22.5528
9/2/1995,6,5.8164,2.0945,5.3030,3.3621,22.5484
9/2/1995,7,137.6255,260.2983,76.7772,3.2063,23.5045
9/2/1995,8,337.7833,489.9892,140.9850,2.4619,26.2026
9/2/1995,9,483.2567,446.8925,213.9025,1.6988,27.1057
9/2/1995,10,520.4025,219.5078,318.9475,3.4407,26.3209
9/2/1995,11,482.2300,118.2897,332.8383,2.8256,26.4441
9/2/1995,12,672.1942,403.9065,274.2408,1.7790,27.6412
9/2/1995,13,500.1400,206.1569,278.1017,1.8743,29.4208
9/2/1995,14,479.6867,298.0467,224.5392,1.8404,27.3181
9/2/1995,15,481.6208,350.5384,205.1713,2.6409,29.5823
9/2/1995,16,434.6342,520.7820,146.4633,1.9735,27.3626
9/2/1995,17,309.0320,644.7897,59.6998,0.8185,29.3272
9/2/1995,18,59.4083,84.5650,38.6612,1.1952,27.7461
9/2/1995,19,8.4032,14.7229,7.2281,2.5059,25.7338
9/2/1995,20,-4.8426,-0.4687,-4.7410,1.8758,24.0690
9/2/1995,21,-3.1290,0.1028,-2.8077,2.1257,23.3727
9/2/1995,22,-4.6162,-0.2721,-4.2798,4.0122,20.0150
9/2/1995,23,-3.1650,0.4837,-1.4651,4.3184,19.4648
9/3/1995,0,-3.1918,-0.2860,-2.1210,4.6365,19.5529
9/3/1995,1,-3.4216,-0.2951,-2.7121,3.1881,19.3179
9/3/1995,2,-2.5754,-0.0311,-2.0669,3.3915,18.8146
9/3/1995,3,-3.0253,-0.0134,-2.6728,3.7575,19.1055
9/3/1995,4,-3.3675,-0.3321,-2.7122,1.4437,18.0133
9/3/1995,5,-2.9937,-0.3610,-2.3483,2.5674,17.3416
9/3/1995,6,6.9397,59.3330,4.4866,2.8269,18.1210
9/3/1995,7,139.3603,570.9850,35.9977,2.5140,20.8133
9/3/1995,8,337.9525,777.4658,49.5068,1.8838,23.9123
9/3/1995,9,525.6192,863.3683,62.0751,1.5988,27.8214
9/3/1995,10,727.1758,868.9642,126.4508,2.8170,29.5193
9/3/1995,11,840.9700,854.2417,154.1817,3.1435,30.4724
9/3/1995,12,794.2000,716.9233,163.8117,3.1839,30.6238
9/3/1995,13,791.3092,767.3361,133.9050,3.2169,31.3710
9/3/1995,14,303.1250,99.5536,199.1133,2.4617,30.5575
9/3/1995,15,372.1025,242.3535,175.9333,2.7717,30.6305
9/3/1995,16,426.0458,492.9025,135.6965,4.1731,29.7500
9/3/1995,17,308.7708,615.4233,75.8217,2.8079,30.0598
9/3/1995,18,55.7248,51.5326,38.7137,2.1926,28.7699
9/3/1995,19,2.4198,28.3823,1.4622,2.8202,26.0884
9/3/1995,20,-4.6300,-0.3193,-4.2095,2.8250,24.5422
9/3/1995,21,-4.3321,-0.0461,-3.9866,2.0187,23.6958
9/3/1995,22,-4.6607,-0.2341,-3.9756,2.6382,22.3639
9/3/1995,23,-4.4529,-0.5828,-4.1679,2.0418,20.9283
9/4/1995,0,-3.8050,-0.5490,-3.1562,2.8529,19.7366
9/4/1995,1,-3.4676,-0.4365,-2.5287,3.9420,19.9573
9/4/1995,2,-3.8296,-0.6159,-3.1439,2.7611,20.1868
9/4/1995,3,-3.8154,-0.6941,-3.1319,3.4636,20.6764
9/4/1995,4,-3.7853,-0.6363,-3.1243,2.4954,20.3986
9/4/1995,5,-3.6680,-0.6181,-2.9293,4.2805,21.0985
9/4/1995,6,7.1717,88.8231,4.6530,1.8419,21.1303
9/4/1995,7,138.7645,557.8425,38.1397,5.6030,22.8931
9/4/1995,8,333.9225,772.3025,48.4723,1.7506,25.1595
9/4/1995,9,517.3442,865.8117,54.4612,1.7196,28.0236
9/4/1995,10,682.9942,917.0725,64.3659,2.3550,28.4906
9/4/1995,11,792.2033,884.3158,95.7617,2.5718,30.6539
9/4/1995,12,879.2908,830.3858,160.1092,3.3218,32.6827
9/4/1995,13,609.1817,451.7221,193.2242,3.0788,32.8159
9/4/1995,14,813.4883,905.0917,103.2782,4.4076,33.8521
9/4/1995,15,506.5300,464.7608,150.3725,3.7422,33.1363
9/4/1995,16,418.8733,479.2299,136.0453,3.2132,33.1424
9/4/1995,17,173.4758,255.3844,60.0465,2.4732,31.8932
9/4/1995,18,17.6431,0.1730,15.4727,3.2073,30.3749
9/4/1995,19,1.2694,6.9264,0.7634,2.8419,27.9670
9/4/1995,20,-4.1962,-0.6450,-3.4867,4.5817,26.1003
9/4/1995,21,-3.8215,-0.2534,-2.9990,4.1483,23.6983
9/4/1995,22,-3.3149,0.0718,-2.5791,5.6210,24.1655
9/4/1995,23,-3.1591,0.0048,-2.5212,3.8323,23.4423
9/5/1995,0,-3.2499,-0.2769,-2.4488,4.9173,23.5929
9/5/1995,1,-4.3544,-0.7075,-4.0661,2.3546,22.9897
9/5/1995,2,-3.7615,-0.5233,-3.1547,4.1576,22.7568
9/5/1995,3,-3.7640,-0.5806,-2.8874,5.7567,22.5313
9/5/1995,4,-3.3486,-0.3294,-2.4570,5.8536,22.4419
9/5/1995,5,-4.5987,-1.1800,-4.2719,3.5656,20.3145
9/5/1995,6,4.4724,53.1924,2.3389,1.3946,19.0831
9/5/1995,7,131.2926,523.1308,37.4170,3.1909,20.4385
9/5/1995,8,327.6225,751.6692,50.8472,1.7069,23.6022
9/5/1995,9,510.3200,835.9175,63.5615,2.2642,26.1942
9/5/1995,10,671.1625,876.6167,77.1778,2.7887,27.1773
9/5/1995,11,787.7358,875.1650,98.1918,2.6843,28.2133
9/5/1995,12,698.1392,647.0933,135.1183,2.9258,28.9167
9/5/1995,13,595.2400,393.8843,214.1708,2.9284,28.5249
9/5/1995,14,548.8467,406.9246,191.8000,2.4920,28.4340
9/5/1995,15,581.9675,617.1991,146.1930,3.0383,30.7709
9/5/1995,16,370.5767,362.9718,152.2067,1.9828,31.2717
9/5/1995,17,93.2123,25.9036,70.4191,4.3880,28.1205
9/5/1995,18,39.9097,0.0354,35.8557,4.1922,24.7713
9/5/1995,19,1.5143,-0.4146,1.3617,3.5386,23.6701
9/5/1995,20,-2.9190,0.0932,-2.5144,2.1528,22.8277
9/5/1995,21,-6.3503,0.4387,-5.9355,3.8771,20.1972
9/5/1995,22,-4.1319,-0.4066,-3.8472,1.1292,18.2307
9/5/1995,23,-2.4049,-0.0536,-1.8435,1.8780,17.8678
9/6/1995,0,-1.4195,-0.3970,-1.0224,5.1656,15.5542
9/6/1995,1,-2.8132,0.2057,-1.6529,4.5812,16.1113
9/6/1995,2,-2.9143,-0.4874,-2.0186,3.1243,15.9669
9/6/1995,3,-2.0761,-0.3728,-1.3469,2.8214,17.1473
9/6/1995,4,-2.1442,-0.4199,-1.6238,3.6298,18.0397
9/6/1995,5,-1.4528,-0.2094,-0.9119,3.7644,19.4428
9/6/1995,6,10.5175,9.0147,9.7876,3.6148,19.9092
9/6/1995,7,116.9775,207.5416,74.9423,3.0907,20.9898
9/6/1995,8,324.5808,600.3383,85.0333,2.7969,22.4363
9/6/1995,9,530.0925,826.4933,84.8582,3.4101,23.2838
9/6/1995,10,679.3708,893.9325,74.1853,5.1241,22.5548
9/6/1995,11,800.2783,923.8533,84.8042,4.0537,23.2207
9/6/1995,12,855.4967,899.5033,103.8027,3.3834,24.4401
9/6/1995,13,721.3983,723.7800,109.7293,2.9260,25.1293
9/6/1995,14,414.3067,288.9040,163.6200,2.8996,24.4703
9/6/1995,15,162.9047,38.1831,117.7704,4.4332,23.1847
9/6/1995,16,92.5533,68.9351,55.1437,3.7748,19.8752
9/6/1995,17,250.3005,393.8565,77.3474,2.5339,21.8088
9/6/1995,18,33.0910,-0.6309,30.6706,1.5083,20.6822
9/6/1995,19,-2.3181,-0.6727,-1.8301,2.0265,18.8419
9/6/1995,20,-2.3607,-0.1784,-2.1171,1.5610,17.5154
9/6/1995,21,-2.0175,-0.0589,-1.6427,1.2504,16.3648
9/6/1995,22,-1.0299,0.1864,-0.7220,1.6313,16.5653
9/6/1995,23,-1.3939,-0.0514,-0.7607,2.1617,17.0895
9/7/1995,0,-2.8865,-0.8944,-3.1134,3.4620,15.1897
9/7/1995,1,-0.1261,0.6529,-0.0635,4.7079,12.4824
9/7/1995,2,-0.7721,0.2116,-0.0019,2.6923,12.1517
9/7/1995,3,-0.8296,0.0525,-0.1340,1.8980,11.6812
9/7/1995,4,-0.7773,0.0107,-0.0241,2.1245,11.1697
9/7/1995,5,-0.7741,-0.0032,-0.0832,2.4877,10.6157
9/7/1995,6,1.0453,0.0204,1.1953,2.4417,9.9196
9/7/1995,7,15.1136,0.0166,13.6545,2.2068,9.5092
9/7/1995,8,38.6339,0.0884,34.9629,2.0544,9.0762
9/7/1995,9,75.9968,0.2979,68.6527,1.6798,8.8647
9/7/1995,10,85.6868,0.3734,77.2763,2.3384,8.7644
9/7/1995,11,119.9089,0.9488,108.3396,2.3040,8.8349
9/7/1995,12,127.4717,1.4807,115.0121,1.3955,8.9985
9/7/1995,13,77.6113,1.0393,70.2602,0.6020,9.5557
9/7/1995,14,80.4842,0.5775,72.9856,1.3558,9.9507
9/7/1995,15,74.6352,0.3525,67.7782,2.4990,10.0775
9/7/1995,16,83.0303,0.4248,74.9529,1.6421,10.4615
9/7/1995,17,59.6909,0.0825,53.5925,0.7830,11.3282
9/7/1995,18,28.6724,0.0434,25.9384,1.9643,11.0410
9/7/1995,19,0.3163,0.0295,0.6351,1.3379,10.9059
9/7/1995,20,-0.7142,0.0434,-0.0978,0.9537,10.9858
9/7/1995,21,-0.6985,0.0188,-0.2121,2.8844,10.9852
9/7/1995,22,-0.7333,0.0220,-0.3767,2.3851,11.0223
9/7/1995,23,-2.0880,-0.1982,-1.7536,2.1295,10.8100
9/8/1995,0,-2.9906,-0.3718,-2.5856,2.5320,10.2512
9/8/1995,1,-2.8750,-0.2207,-2.3061,1.2962,9.8751
9/8/1995,2,-2.1069,-0.0820,-1.5903,1.0249,9.6606
9/8/1995,3,-1.7434,0.1928,-1.3280,2.4022,9.7209
9/8/1995,4,-0.8121,0.0520,-0.3874,1.2885,10.0049
9/8/1995,5,-1.7824,-0.1452,-1.4272,1.4298,9.9058
9/8/1995,6,3.6331,0.1634,3.4236,2.2347,9.9350
9/8/1995,7,23.8932,0.0980,21.4740,3.0236,10.4713
9/8/1995,8,64.1783,0.2979,58.1582,3.7207,10.4867
9/8/1995,9,172.1292,1.3736,154.7642,3.6595,11.1298
9/8/1995,10,348.0875,7.6475,300.4250,1.1788,12.6062
9/8/1995,11,709.4192,621.5360,191.3333,1.6024,16.0268
9/8/1995,12,186.3333,0.2903,167.8450,2.3562,16.1700
9/8/1995,13,686.6583,541.3925,192.2475,1.9916,18.0668
9/8/1995,14,218.5727,71.2341,141.6255,2.0982,18.2583
9/8/1995,15,212.9142,61.3713,147.4868,3.7441,17.4204
9/8/1995,16,476.7850,589.3127,157.9909,2.9371,19.2031
9/8/1995,17,168.7877,246.6414,60.5543,1.5808,19.7193
9/8/1995,18,24.1629,-1.7981,20.8439,2.4382,16.1781
9/8/1995,19,-1.3555,-0.1119,-0.8757,3.7445,14.5295
9/8/1995,20,-1.5239,0.2737,-0.8256,3.6091,14.6759
9/8/1995,21,-1.5012,0.1500,-1.1571,2.2712,15.0550
9/8/1995,22,-1.9459,0.1409,-1.4880,2.1973,14.8743
9/8/1995,23,-2.3536,-0.1928,-1.8037,3.2035,14.0666
9/9/1995,0,-2.6602,-0.3493,-2.2635,2.6236,13.6481
9/9/1995,1,-3.0325,-0.4194,-2.4146,2.2197,13.0362
9/9/1995,2,-3.0549,-0.4634,-2.4687,2.0951,12.9486
9/9/1995,3,-3.3254,-0.6123,-2.4440,2.5729,12.8542
9/9/1995,4,-3.1909,-0.5925,-2.3310,3.0503,12.5981
9/9/1995,5,-1.7726,-0.3584,-1.2316,2.7193,12.5593
9/9/1995,6,2.0436,-0.3236,1.9588,1.5526,12.2858
9/9/1995,7,47.0899,0.3230,41.5934,1.3293,12.4509
9/9/1995,8,202.8032,50.5086,150.8958,3.1440,12.3042
9/9/1995,9,501.0975,647.5650,133.5219,1.7438,13.9902
9/9/1995,10,656.7192,828.9033,100.3056,2.4276,16.2123
9/9/1995,11,776.0475,744.5567,179.6258,2.7595,18.1420
9/9/1995,12,507.8358,215.8395,263.9075,2.4876,18.8258
9/9/1995,13,486.2925,237.0342,253.9892,2.8120,19.5528
9/9/1995,14,208.5725,1.6467,186.0758,3.3272,18.6173
9/9/1995,15,166.1129,-0.5185,147.3893,4.5837,16.4823
9/9/1995,16,36.2312,-0.1302,33.0161,3.5707,14.1405
9/9/1995,17,58.0137,0.6706,51.7666,3.2974,13.8537
9/9/1995,18,57.9483,0.1227,50.9840,2.8586,13.7092
9/9/1995,19,4.5088,-0.7784,3.5909,1.7400,13.4040
9/9/1995,20,-2.9366,0.0895,-2.4470,2.3852,12.9810
9/9/1995,21,-2.8406,-0.4296,-1.7021,1.5114,13.3632
9/9/1995,22,-2.0017,-0.2293,-1.1877,1.2478,12.5001
9/9/1995,23,-1.6766,-0.0862,-0.9654,2.5458,12.3634
9/10/1995,0,-1.5987,-0.0268,-0.9578,2.6841,12.3594
9/10/1995,1,-1.9034,-0.1216,-1.2061,2.6374,12.0269
9/10/1995,2,-1.7944,-0.0530,-1.0035,2.3479,11.8547
9/10/1995,3,-1.7310,-0.1629,-0.7870,1.0616,11.8700
9/10/1995,4,-2.4183,-0.4329,-1.2894,0.8634,11.9726
9/10/1995,5,-2.8260,-0.3632,-1.7848,2.2383,11.2413
9/10/1995,6,2.1498,-0.2695,2.1303,1.9332,10.7623
9/10/1995,7,52.0761,-0.1634,44.4507,0.9472,11.0022
9/10/1995,8,198.2870,-0.9788,148.3616,0.7357,12.4839
9/10/1995,9,471.6508,-5.2137,144.0960,1.0394,14.2100
9/10/1995,10,676.9900,-0.8379,145.2350,1.6541,15.9058
9/10/1995,11,775.9783,4.1132,135.9933,2.5318,16.4979
9/10/1995,12,853.4650,10.6047,141.6233,2.3369,18.8558
9/10/1995,13,848.7958,13.0278,151.5658,2.2782,20.4545
9/10/1995,14,731.4775,12.6002,113.0706,2.1025,21.8219
9/10/1995,15,620.8908,124.4684,133.7656,3.0765,22.1452
9/10/1995,16,316.3543,115.3088,154.2222,4.9226,20.1472
9/10/1995,17,17.8983,-0.3380,16.0095,3.4174,19.4969
9/10/1995,18,11.6378,-2.6934,8.3293,4.5563,15.8380
9/10/1995,19,-0.4174,-0.1575,0.0394,4.0023,15.1069
9/10/1995,20,-1.6672,0.5581,-1.1133,5.0358,16.8387
9/10/1995,21,-4.0977,-0.7295,-3.7146,2.1327,16.1073
9/10/1995,22,-3.9216,-0.5930,-3.3342,2.0170,14.8832
9/10/1995,23,-3.1211,-0.2052,-2.3498,2.9316,14.3091
9/11/1995,0,-3.1805,-0.2839,-2.3600,4.4677,13.8648
9/11/1995,1,-3.2381,-0.3150,-2.4515,3.9286,13.4778
9/11/1995,2,-2.1876,0.0466,-1.5579,3.6216,13.5028
9/11/1995,3,-2.8121,0.3563,-1.9315,2.7649,14.9232
9/11/1995,4,-3.8385,-0.7538,-3.4641,3.2023,14.5643
9/11/1995,5,-3.2328,-0.2207,-2.6746,3.9421,13.1620
9/11/1995,6,4.6600,0.5732,4.5377,6.0767,15.1089
9/11/1995,7,30.1537,-0.3514,26.2834,5.5665,15.3222
9/11/1995,8,149.7427,-0.5545,111.3529,7.2428,15.8367
9/11/1995,9,256.6828,-1.3360,143.4670,9.7608,15.1295
9/11/1995,10,101.4600,-1.8496,89.8594,12.6967,14.9322
9/11/1995,11,212.5633,3.7246,172.7842,5.9141,16.3381
9/11/1995,12,613.2975,511.7113,165.7408,2.5472,21.1283
9/11/1995,13,284.6617,26.6734,233.4100,8.6309,20.0188
9/11/1995,14,323.8794,174.0827,177.6533,9.0652,18.5616
9/11/1995,15,701.6775,943.6225,93.2589,6.5958,21.5447
9/11/1995,16,539.5008,822.5958,115.5487,8.0355,21.6691
9/11/1995,17,308.9050,788.4842,47.7426,6.4342,20.6838
9/11/1995,18,101.3298,328.3895,41.6845,2.9157,20.5927
9/11/1995,19,-1.4836,-0.3664,-1.1368,2.8038,18.8390
9/11/1995,20,-3.3024,0.0996,-2.6140,3.7142,18.7558
9/11/1995,21,-3.6409,-0.0686,-2.8604,3.4812,17.9266
9/11/1995,22,-3.7267,-0.1044,-3.1404,2.5079,16.5387
9/11/1995,23,-4.0258,-0.4108,-3.9920,2.4934,15.6726
9/12/1995,0,-4.2351,-0.7906,-3.5800,3.3517,13.8218
9/12/1995,1,-3.8488,-0.5550,-2.8185,3.6225,13.2046
9/12/1995,2,-3.6685,-0.5828,-2.6795,4.1283,12.4945
9/12/1995,3,-3.6125,-0.4634,-2.6688,4.1702,12.3649
9/12/1995,4,-3.2791,-0.5738,-2.4002,5.5714,12.9288
9/12/1995,5,-3.1874,-0.4672,-2.3597,5.8978,12.8274
9/12/1995,6,1.5492,49.0218,2.1748,6.4545,13.4202
9/12/1995,7,116.0351,578.6058,28.9552,6.7658,14.4165
9/12/1995,8,326.2642,819.8200,40.8602,4.6006,16.9951
9/12/1995,9,512.4175,918.0625,43.8578,2.5349,18.7105
9/12/1995,10,674.3608,964.1067,48.8141,2.0420,20.3098
9/12/1995,11,785.4650,981.7250,54.5961,1.0264,21.4323
9/12/1995,12,844.3542,986.4725,56.5519,1.4441,22.1144
9/12/1995,13,837.4658,979.5992,57.4131,2.4641,23.6268
9/12/1995,14,766.5150,955.6225,58.4486,3.2151,23.7906
9/12/1995,15,635.9333,910.0550,56.8864,2.9210,23.5090
9/12/1995,16,465.0192,835.5433,50.6271,2.1382,23.2710
9/12/1995,17,271.0383,694.8792,42.8028,2.3083,22.6754
9/12/1995,18,84.1514,397.8788,25.0278,1.8801,21.7107
9/12/1995,19,-2.7958,-0.8803,-2.4012,1.9461,20.0194
9/12/1995,20,-4.1725,-0.0654,-3.3877,3.2309,17.9910
9/12/1995,21,-4.0072,0.2170,-3.1704,3.8403,17.5598
9/12/1995,22,-3.7075,0.1731,-2.7657,3.7765,17.1504
9/12/1995,23,-3.2669,0.0991,-2.5484,3.9734,16.9252
9/13/1995,0,-3.9478,-0.6295,-3.0718,3.7144,16.0889
9/13/1995,1,-3.8304,-0.5357,-2.9073,3.7792,15.4098
9/13/1995,2,-3.7278,-0.5090,-2.7345,4.0868,14.9798
9/13/1995,3,-3.6977,-0.6108,-2.7046,4.3476,14.8192
9/13/1995,4,-3.5238,-0.5947,-2.5979,4.5495,14.9436
9/13/1995,5,-2.2070,-0.2925,-1.6293,5.2245,15.2863
9/13/1995,6,2.6958,14.8135,2.9200,5.0177,15.8598
9/13/1995,7,90.9641,274.6541,38.8031,4.8717,16.2829
9/13/1995,8,307.2925,644.6800,73.8567,3.4082,18.3698
9/13/1995,9,460.4892,683.0183,95.7534,1.7722,20.9676
9/13/1995,10,652.1442,874.1792,74.7423,2.0499,21.9513
9/13/1995,11,773.8708,940.9367,69.9097,2.3105,23.0700
9/13/1995,12,828.6200,948.3900,68.7384,3.2916,23.2317
9/13/1995,13,829.2167,946.4483,72.7461,2.8417,24.1574
9/13/1995,14,704.9942,716.3008,135.1664,2.8299,24.6782
