DATE (MM/DD/YYYY),HOUR-MST,Avg Global CM6b [W/m^2],Avg Direct CH1 [W/m^2],Avg Diffuse CM22 Vent [W/m^2],Avg Deck Temp [deg C],Avg Avg Wind Speed @ 10ft [m/s]
1/21/2002,22,-2.6271,-0.5245,-1.5039,3.5196,2.2664
1/21/2002,23,-2.9789,-0.5607,-1.5573,2.9428,1.3123
1/22/2002,0,-2.7833,-0.5306,-1.5089,2.7239,1.6440
1/22/2002,1,-3.3329,-0.6286,-1.4801,2.3098,1.2232
1/22/2002,2,-3.6245,-0.4430,-1.6291,3.2432,0.9529
1/22/2002,3,-3.6454,-0.5641,-1.5341,3.2298,1.0330
1/22/2002,4,-3.1965,-0.6731,-1.4687,2.2266,1.0752
1/22/2002,5,-3.0139,-0.5838,-1.4140,1.6884,1.5308
1/22/2002,6,-2.8498,-0.3573,-1.4971,2.1144,1.4939
1/22/2002,7,-3.0537,-0.5539,-1.3996,2.8102,1.1460
1/22/2002,8,22.2632,160.4021,10.9531,2.7000,1.6978
1/22/2002,9,175.3021,750.4970,36.6150,5.3280,0.8017
1/22/2002,10,337.3237,906.4950,48.0064,8.0821,0.6568
1/22/2002,11,465.0828,966.8317,56.6834,8.9197,1.9365
1/22/2002,12,510.1340,884.1542,86.0955,10.1510,3.3584
1/22/2002,13,553.4678,894.7393,117.2189,10.9320,2.7823
1/22/2002,14,435.2982,528.7824,199.7955,12.0782,2.5855
1/22/2002,15,251.6458,117.9740,220.8902,10.2327,4.4753
1/22/2002,16,152.8173,206.3170,112.0792,9.9980,2.3325
1/22/2002,17,28.9987,2.9786,33.0263,7.8003,1.9744
1/22/2002,18,-1.4750,-0.7611,0.0177,5.7778,2.2467
1/22/2002,19,-1.1375,-0.7598,-0.8016,1.8275,5.4131
1/22/2002,20,-1.4663,-0.5697,-0.8293,-0.4411,3.4702
1/22/2002,21,-0.8860,-0.2735,-0.5182,-1.4272,1.8791
1/22/2002,22,-0.5462,-0.4149,-0.3993,-2.2137,2.3697
1/22/2002,23,-0.1328,-0.5272,-0.1555,-4.5539,1.5216
1/23/2002,0,0.0391,-0.4340,-0.1780,-5.4902,2.1347
1/23/2002,1,0.0651,-0.3858,-0.1871,-6.7836,2.8164
1/23/2002,2,-0.0555,-0.3502,-0.2072,-7.2030,2.0464
1/23/2002,3,-0.2040,-0.1962,-0.2538,-7.7032,1.0891
1/23/2002,4,-0.2760,-0.3083,-0.2846,-7.7485,0.1611
1/23/2002,5,-0.2119,-0.4249,-0.2850,-8.2110,0.4490
1/23/2002,6,-0.2574,-0.2811,-0.2727,-8.2587,0.0810
1/23/2002,7,-0.2122,-0.5946,-0.2425,-8.2418,0.3675
1/23/2002,8,5.4634,-0.1759,14.0773,-8.2935,0.2057
1/23/2002,9,87.2174,0.0750,99.3272,-7.6468,0.0757
1/23/2002,10,214.4063,10.6290,233.0007,-6.9801,1.0420
1/23/2002,11,304.4630,48.4081,311.8918,-6.0834,1.5738
1/23/2002,12,529.4338,651.8743,237.9762,-5.8037,2.4767
1/23/2002,13,497.9677,526.1717,255.5612,-5.2289,1.2358
1/23/2002,14,372.3978,236.8598,286.3143,-5.1997,0.2786
1/23/2002,15,365.9040,581.5998,160.1854,-4.8728,1.3789
1/23/2002,16,190.0071,347.8893,98.4423,-5.3960,0.5789
1/23/2002,17,60.9468,93.6540,57.4068,-6.6845,0.7282
1/23/2002,18,-0.7428,-0.4632,1.4525,-8.2662,1.6996
1/23/2002,19,-3.1850,-0.5924,-1.2439,-8.9175,2.5950
1/23/2002,20,-3.0768,-0.4464,-1.2194,-9.9530,1.3226
1/23/2002,21,-2.8565,-0.3509,-1.2423,-9.9485,1.3738
1/23/2002,22,-2.7368,-0.3448,-1.3037,-9.4042,1.1025
1/23/2002,23,-3.0266,-0.5712,-1.3025,-9.0742,0.7691
1/24/2002,0,-3.3649,-0.3604,-1.4046,-8.3170,1.5518
1/24/2002,1,-2.3342,-0.2691,-1.4213,-7.1798,6.2062
1/24/2002,2,-1.6806,-0.2893,-1.3861,-6.3345,9.7605
1/24/2002,3,-1.9237,-0.2100,-1.3794,-5.7815,8.8331
1/24/2002,4,-1.8609,-0.2837,-1.3901,-5.1541,7.6824
1/24/2002,5,-1.9054,-0.2665,-1.3870,-4.6536,7.6081
1/24/2002,6,-1.9130,-0.3539,-1.3559,-4.3815,7.5233
1/24/2002,7,-2.2613,-0.3292,-1.2901,-4.6319,5.6307
1/24/2002,8,35.7024,320.3038,12.9852,-3.5430,6.9858
1/24/2002,9,193.3277,808.0513,38.8652,-1.5313,5.9574
1/24/2002,10,361.6593,950.7365,53.6164,0.3311,3.2693
1/24/2002,11,489.8950,1005.9067,62.2453,0.1054,1.7145
1/24/2002,12,564.2392,1028.3233,65.7275,-0.3175,2.0362
1/24/2002,13,576.5240,1029.1283,65.1995,2.3807,2.5997
1/24/2002,14,523.2937,1003.3887,62.4487,2.3933,1.7148
1/24/2002,15,417.6415,955.7815,54.9781,3.2695,1.4935
1/24/2002,16,261.0267,847.3338,44.1789,4.6551,0.8769
1/24/2002,17,83.2494,462.1169,24.7402,3.9463,0.9045
1/24/2002,18,-1.7128,-0.5778,0.5861,2.3470,1.5635
1/24/2002,19,-2.9424,-0.3251,-1.5948,3.4058,4.7411
1/24/2002,20,-2.3969,-0.3894,-1.6696,3.8023,4.2753
1/24/2002,21,-3.0103,-0.5053,-1.5824,4.2626,2.0450
1/24/2002,22,-3.2860,-0.5254,-1.4333,3.7875,0.8171
1/24/2002,23,-2.4987,-0.1465,-1.5449,4.8643,3.8855
1/25/2002,0,-2.7578,-0.5133,-1.5527,5.6390,3.5695
1/25/2002,1,-2.8238,-0.4810,-1.5673,5.9736,2.6898
1/25/2002,2,-2.1077,-0.4023,-1.3851,5.7944,4.8130
1/25/2002,3,-1.9344,-0.5781,-1.3192,5.1481,3.6299
1/25/2002,4,-2.2827,-0.2449,-1.5605,4.6327,2.6139
1/25/2002,5,-2.2172,-0.4799,-1.6112,6.4955,3.9598
1/25/2002,6,-3.0684,-0.6632,-1.7232,6.6910,1.4365
1/25/2002,7,-3.0704,-0.4772,-1.6178,7.5008,1.4435
1/25/2002,8,53.1924,217.5687,40.1042,8.5280,3.6900
1/25/2002,9,216.5548,405.8228,150.4015,10.9902,1.5888
1/25/2002,10,287.9662,211.4319,228.9765,11.3160,3.2441
1/25/2002,11,520.4775,609.2042,270.9240,12.9022,5.1728
1/25/2002,12,554.2962,426.5825,363.8850,13.6508,6.7028
1/25/2002,13,252.6727,6.6508,268.8113,13.2693,6.2929
1/25/2002,14,142.4728,-0.0915,155.3307,12.2685,3.6986
1/25/2002,15,220.0058,22.7705,230.4033,13.3750,1.5524
1/25/2002,16,154.0750,182.0728,127.6145,13.8927,3.0054
1/25/2002,17,124.0883,492.3812,61.1031,14.0315,3.5944
1/25/2002,18,2.2194,-0.7649,4.2921,11.8470,1.1219
1/25/2002,19,-2.5903,-0.5744,-1.5240,11.6388,2.7578
1/25/2002,20,-1.8670,-0.7460,-1.4345,9.6703,7.1649
1/25/2002,21,-1.9644,-0.7195,-1.5671,7.7292,5.2932
1/25/2002,22,-2.1654,-0.5277,-1.5457,6.3699,4.4515
1/25/2002,23,-3.0420,-0.4883,-1.5058,5.8934,3.0087
1/26/2002,0,-2.6487,-0.4878,-1.5973,6.0456,2.1924
1/26/2002,1,-2.5007,-0.6384,-1.5898,6.4468,2.1873
1/26/2002,2,-3.3476,-0.3225,-1.9291,8.3826,2.4935
1/26/2002,3,-3.2167,-0.7509,-1.7168,7.8555,2.4664
1/26/2002,4,-3.0679,-0.6639,-1.6884,7.7963,2.6399
1/26/2002,5,-2.8883,-0.5569,-1.5711,7.1192,2.6407
1/26/2002,6,-3.0765,-0.7330,-1.6306,7.1539,2.4076
1/26/2002,7,-2.5848,-0.5221,-1.4020,5.4158,2.4580
1/26/2002,8,27.8612,151.2366,23.2395,6.5267,1.1548
1/26/2002,9,82.5194,11.6412,89.3924,7.2904,0.9047
1/26/2002,10,189.9028,38.1530,192.3003,9.1393,1.3333
1/26/2002,11,439.9123,657.5381,153.3640,11.7198,1.8458
1/26/2002,12,579.8885,980.2303,99.2537,14.6808,2.4995
1/26/2002,13,587.1083,1014.7672,76.1180,16.1188,3.2478
1/26/2002,14,546.1912,998.3278,79.8778,16.3240,1.5859
1/26/2002,15,425.2657,925.8610,68.1819,16.1365,1.7452
1/26/2002,16,255.6860,745.2442,58.5188,16.6123,0.5597
1/26/2002,17,53.5249,116.4148,41.0632,14.5260,0.5051
1/26/2002,18,-2.2416,-1.0331,0.5093,11.4317,0.6146
1/26/2002,19,-3.1813,-0.7828,-1.8111,9.8057,1.7507
1/26/2002,20,-3.4712,-0.6894,-1.8886,8.3807,1.9571
1/26/2002,21,-3.2771,-0.7882,-1.8222,7.8486,2.0256
1/26/2002,22,-3.5644,-0.5786,-1.9202,6.8507,2.0653
1/26/2002,23,-3.5117,-0.5703,-1.7578,6.0113,2.0196
1/27/2002,0,-3.8752,-0.6518,-1.6768,5.4435,1.8727
1/27/2002,1,-3.9077,-0.5359,-1.6900,5.3843,2.1261
1/27/2002,2,-4.4041,-0.3322,-1.9343,6.1261,1.4780
1/27/2002,3,-3.5518,-0.4077,-1.8532,5.5060,1.4168
1/27/2002,4,-4.0000,-0.8190,-1.7827,6.1664,0.6668
1/27/2002,5,-4.0066,-0.6174,-1.9844,6.9441,0.9184
1/27/2002,6,-4.0111,-0.7357,-1.9797,7.4663,0.5852
1/27/2002,7,-4.3855,-0.6547,-1.8383,7.9378,0.4835
1/27/2002,8,21.3888,53.4120,19.0174,7.7255,0.9419
1/27/2002,9,121.2315,152.8953,101.0842,8.1423,0.6639
1/27/2002,10,215.2102,264.5041,144.0268,8.5878,0.5849
1/27/2002,11,323.0712,424.9939,140.9040,8.7093,0.5280
1/27/2002,12,470.6665,671.5577,140.1589,11.8413,0.7830
1/27/2002,13,554.9190,675.5433,217.8068,13.9208,0.9523
1/27/2002,14,493.3073,692.1843,170.1818,14.5827,2.0549
1/27/2002,15,347.7587,603.2847,115.6395,15.0353,2.1718
1/27/2002,16,197.9832,240.0380,139.9257,14.3383,2.1139
1/27/2002,17,102.4771,237.3977,74.6650,13.2353,0.9824
1/27/2002,18,-1.7606,-0.9510,1.7351,11.1035,0.8758
1/27/2002,19,-3.9512,-0.7989,-1.6044,8.7300,1.8610
1/27/2002,20,-3.1625,-0.5997,-1.6808,6.7777,2.9469
1/27/2002,21,-3.1858,-0.5656,-1.6746,5.7641,2.5100
1/27/2002,22,-2.7708,-0.5593,-1.6783,5.2992,2.2830
1/27/2002,23,-3.3675,-0.4746,-1.6174,5.3409,2.7927
1/28/2002,0,-3.2425,-0.7691,-1.3915,3.6515,2.4124
1/28/2002,1,-1.8975,-1.0062,-1.0742,0.3009,4.6578
1/28/2002,2,-1.7416,-0.7810,-0.8623,-5.1919,3.1691
1/28/2002,3,-2.3821,-0.4984,-0.9540,-6.3902,0.8179
1/28/2002,4,-2.4738,-0.6639,-0.9621,-6.8148,0.6195
1/28/2002,5,-1.9744,-0.4256,-0.9060,-7.3003,0.7149
1/28/2002,6,-2.0159,-0.5016,-0.8649,-7.7445,0.6762
1/28/2002,7,-1.5557,0.5262,-1.4781,-3.4879,0.9557
1/28/2002,8,18.2123,86.6160,16.9495,2.8903,1.2746
1/28/2002,9,75.3831,0.1721,84.3681,3.7859,1.0979
1/28/2002,10,170.2508,22.2925,178.0870,5.0748,0.5988
1/28/2002,11,322.0863,221.0528,236.7448,3.0394,0.7697
1/28/2002,12,427.0492,460.9192,203.5095,6.4537,2.2907
1/28/2002,13,480.6867,531.1727,214.4512,12.2622,6.0630
1/28/2002,14,200.4058,7.5580,212.2427,10.8155,5.5209
1/28/2002,15,164.0237,0.5094,178.2595,10.3065,4.0534
1/28/2002,16,127.8738,3.0745,138.1311,9.9778,5.2479
1/28/2002,17,54.0846,0.0569,59.8909,9.7023,4.7643
1/28/2002,18,-0.8165,-0.5586,0.5862,8.9915,3.7087
1/28/2002,19,-3.0966,-0.5944,-1.7446,8.3543,3.6794
1/28/2002,20,-1.8107,-1.4720,-1.0693,4.6667,3.2747
1/28/2002,21,-1.2455,-0.7554,-0.8124,-2.4994,4.9643
1/28/2002,22,-0.8774,-0.7887,-0.6612,-6.1083,5.6643
1/28/2002,23,-0.3793,-0.3794,-0.2960,-8.4470,4.1946
1/29/2002,0,0.0893,-0.4325,-0.1046,-9.6433,3.3866
1/29/2002,1,-0.0466,-0.2646,-0.1423,-10.5360,2.7347
1/29/2002,2,-0.1499,-0.2579,-0.1907,-10.7282,1.6032
1/29/2002,3,-0.1612,-0.3118,-0.1821,-10.9123,1.3572
1/29/2002,4,-0.1681,-0.2209,-0.1732,-11.2710,1.4322
1/29/2002,5,-0.1880,-0.0788,-0.2565,-11.2272,0.6473
1/29/2002,6,-1.2838,-0.5709,-0.5387,-11.1057,0.1419
1/29/2002,7,-1.3963,-0.3787,-0.6420,-11.1393,0.5456
1/29/2002,8,20.7497,7.6545,23.3231,-9.6265,0.4232
1/29/2002,9,111.6860,48.8392,112.4323,-7.4823,0.7593
1/29/2002,10,218.6522,198.7482,138.7730,-5.0494,0.5947
1/29/2002,11,496.7423,555.3493,246.9712,-2.3589,1.2023
1/29/2002,12,473.6073,342.0440,319.1227,-1.8094,1.3847
1/29/2002,13,481.7268,353.4005,314.4885,-1.4135,2.0377
1/29/2002,14,268.2663,31.1781,273.1765,-1.6186,1.4574
1/29/2002,15,195.5223,9.6582,208.3252,-1.3810,1.1876
1/29/2002,16,73.6758,-0.1419,80.5159,-1.8223,2.6420
1/29/2002,17,33.1161,-0.2570,36.5056,-2.2367,1.6897
1/29/2002,18,1.3800,-0.4546,2.0709,-2.8787,1.7745
1/29/2002,19,-0.6420,-0.4677,-0.3165,-3.8860,2.0618
1/29/2002,20,-0.6026,-0.2823,-0.1970,-5.2333,1.0272
1/29/2002,21,-0.7191,-0.2320,-0.3595,-5.3355,1.8161
1/29/2002,22,-0.7697,-0.3611,-0.4087,-5.6918,1.5134
1/29/2002,23,-0.8628,-0.3617,-0.3592,-6.0904,2.3060
1/30/2002,0,-0.4599,-0.2697,-0.2375,-6.6154,1.9821
1/30/2002,1,-0.8509,-0.3926,-0.4029,-6.8286,0.7191
1/30/2002,2,-0.7336,-0.4641,-0.2693,-7.8300,2.0649
1/30/2002,3,-0.4840,-0.3662,-0.2428,-8.6817,2.1390
1/30/2002,4,-0.3040,-0.3044,-0.2173,-9.5293,2.7779
1/30/2002,5,-0.3317,-0.1906,-0.2771,-9.7807,1.8797
1/30/2002,6,-0.7946,-0.1935,-0.5075,-9.8357,0.1490
1/30/2002,7,-2.5896,-0.5004,-0.7080,-10.6080,0.0878
1/30/2002,8,6.0346,-0.2224,10.1448,-10.6523,0.2106
1/30/2002,9,54.0175,32.1848,63.0488,-10.0323,0.3769
1/30/2002,10,211.8625,427.4513,121.1226,-8.4451,0.5015
1/30/2002,11,392.1223,782.8713,155.1182,-7.2470,1.3501
1/30/2002,12,339.4642,319.9005,243.1958,-6.6622,1.5285
1/30/2002,13,312.8232,109.1782,275.0143,-5.7300,1.5659
1/30/2002,14,328.8977,42.4580,333.7435,-4.9499,0.4803
1/30/2002,15,195.4740,10.9308,207.3602,-5.3851,1.7708
1/30/2002,16,105.9935,0.2393,115.3389,-5.7461,2.2010
1/30/2002,17,24.5590,-0.4396,26.8446,-6.9385,3.8227
1/30/2002,18,0.8743,-0.3188,1.2628,-7.5450,3.0102
1/30/2002,19,-0.4444,-0.2842,-0.2409,-7.9233,3.5115
1/30/2002,20,-0.4449,-0.2621,-0.2288,-8.2532,3.1228
1/30/2002,21,-0.5029,-0.1925,-0.2428,-8.3402,2.3437
1/30/2002,22,-0.7415,-0.2056,-0.3579,-8.4802,1.9903
1/30/2002,23,-0.9402,-0.1855,-0.4613,-8.3072,0.9081
1/31/2002,0,-1.2152,-0.3471,-0.5730,-8.3368,1.0426
1/31/2002,1,-1.6316,-0.5233,-0.7472,-8.8755,0.6858
1/31/2002,2,-1.5049,-0.5081,-0.7286,-9.5927,0.3503
1/31/2002,3,-2.6786,-0.6824,-0.9919,-10.3418,0.1680
1/31/2002,4,-2.4778,-0.6442,-1.1075,-11.6718,0.4067
1/31/2002,5,-1.9161,-0.5717,-0.9798,-12.7412,1.1461
1/31/2002,6,-1.8548,-0.4449,-1.0856,-12.6582,1.4604
1/31/2002,7,-2.3377,-0.5425,-0.8772,-12.9968,2.0482
1/31/2002,8,34.6675,218.7924,15.5049,-12.9057,1.0781
1/31/2002,9,214.3773,828.3258,41.9584,-10.1483,1.2631
1/31/2002,10,388.6732,981.1910,51.2782,-8.0598,0.7682
1/31/2002,11,518.0182,1033.7700,57.1949,-5.3794,1.0878
1/31/2002,12,595.0030,1056.9433,59.1771,-4.5021,1.4671
1/31/2002,13,605.6292,1048.7350,60.5901,-4.1455,1.7674
1/31/2002,14,556.0290,1025.7200,58.7044,-2.7426,1.5254
1/31/2002,15,449.5923,977.3058,54.3458,-1.3735,1.1687
1/31/2002,16,292.9232,880.5763,45.4966,-0.4043,0.6519
1/31/2002,17,111.8354,577.5505,28.9995,-3.0507,0.7203
1/31/2002,18,-0.2847,-0.9682,2.5162,-4.5557,0.5122
1/31/2002,19,-3.2583,-0.6812,-1.3489,-5.2356,0.7018
1/31/2002,20,-2.4447,-0.4726,-1.3296,-5.3146,2.2335
1/31/2002,21,-2.4318,-0.4547,-1.3243,-5.3037,2.1304
1/31/2002,22,-2.1586,-0.2741,-1.3935,-4.8504,3.2760
1/31/2002,23,-2.0217,-0.4593,-1.3276,-4.2531,4.4082
2/1/2002,0,-2.0906,-0.3500,-1.3359,-4.4462,4.8622
2/1/2002,1,-2.1529,-0.5018,-1.2762,-5.1869,2.2233
2/1/2002,2,-2.4509,-0.6318,-1.2387,-5.2590,1.5607
2/1/2002,3,-2.7180,-0.4405,-1.2883,-4.9593,1.5889
2/1/2002,4,-2.8737,-0.4687,-1.3088,-4.7881,1.3398
2/1/2002,5,-2.7439,-0.6418,-1.2351,-5.4865,1.0585
2/1/2002,6,-2.3947,-0.5230,-1.2227,-6.4077,1.4667
2/1/2002,7,-2.1385,-0.4899,-1.0366,-6.0975,1.7180
2/1/2002,8,45.4587,379.1145,16.3911,-5.7187,0.6767
2/1/2002,9,211.3087,820.1463,39.4833,-2.8462,0.3239
2/1/2002,10,403.3222,929.5658,81.8283,-2.8796,0.9462
2/1/2002,11,382.4378,440.2033,191.7198,-1.0158,1.0209
2/1/2002,12,585.9413,1020.2200,61.6209,0.7012,1.1383
2/1/2002,13,601.8877,1027.7433,59.5031,2.2452,1.5205
2/1/2002,14,552.4565,1000.6602,58.5949,3.1900,1.3169
2/1/2002,15,440.5725,934.2322,57.0822,4.9680,0.9464
2/1/2002,16,278.9112,786.3112,52.9268,4.6582,1.1456
2/1/2002,17,105.1819,480.2903,33.0905,2.7019,1.7993
2/1/2002,18,-0.0203,-0.8120,2.4679,0.2971,1.0226
2/1/2002,19,-2.5432,-0.4943,-1.4404,-0.8702,0.8359
2/1/2002,20,-2.1324,-0.4498,-1.3362,-1.3106,1.7274
2/1/2002,21,-2.1257,-0.4479,-1.2883,-1.2303,2.0032
2/1/2002,22,-2.5581,-0.4945,-1.2039,-1.7202,2.3171
2/1/2002,23,-2.6553,-0.5612,-1.1616,-2.5602,1.9979
2/2/2002,0,-2.6507,-0.5503,-1.1841,-3.2607,0.2151
2/2/2002,1,-1.4121,-0.3592,-1.0669,-3.0314,1.2149
2/2/2002,2,-1.6459,-0.2986,-1.0307,-2.5444,1.0202
2/2/2002,3,-1.5945,-0.3785,-1.1830,-2.3907,1.9334
2/2/2002,4,-2.1264,-0.4412,-1.2752,-1.3882,0.6052
2/2/2002,5,-2.5151,-0.5116,-1.2557,-0.6216,1.2011
2/2/2002,6,-2.6071,-0.3923,-1.2920,-1.6191,2.3381
2/2/2002,7,-2.7312,-0.7060,-1.0830,-3.0260,2.2153
