DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP Vent [W/m^2],Avg Direct CH1 [W/m^2],Avg Diffuse 8-48 Vent [W/m^2],Avg Deck Dry Bulb Temp [deg C],Avg Avg Wind Speed @ 10ft [m/s]
6/9/2004,22,-2.3815,-0.4283,-0.4681,14.8123,0.5875
6/9/2004,23,-2.0632,-0.4411,-0.5150,13.9187,1.0127
6/10/2004,0,-1.9630,-0.2712,-0.3246,13.0475,1.9784
6/10/2004,1,-1.2012,-0.2995,-0.4592,12.9072,0.4772
6/10/2004,2,-2.2773,-0.3448,-0.5209,12.3142,0.5808
6/10/2004,3,-1.7928,-0.4195,-0.4041,12.1902,0.4078
6/10/2004,4,-1.9781,-0.4262,-0.4908,12.6665,0.1150
6/10/2004,5,6.8869,22.8141,6.2829,12.1167,0.6504
6/10/2004,6,122.3568,460.3457,44.5221,12.4758,0.4826
6/10/2004,7,316.3376,742.2370,67.4169,16.6890,0.2963
6/10/2004,8,513.1940,844.8420,81.2474,18.9053,1.3081
6/10/2004,9,697.1135,888.0423,98.7054,17.9993,3.4679
6/10/2004,10,852.9592,913.8928,111.4782,20.0923,1.9522
6/10/2004,11,965.3008,928.6147,123.1575,21.8362,2.6741
6/10/2004,12,1044.3934,925.2448,158.8232,22.6178,3.5830
6/10/2004,13,408.7294,143.1290,277.8960,22.7253,2.8906
6/10/2004,14,160.7362,-0.1015,169.4013,21.8827,2.7506
6/10/2004,15,277.0053,53.6054,236.7055,21.9440,2.4660
6/10/2004,16,222.5888,73.0916,182.4183,21.6335,1.8880
6/10/2004,17,243.1912,152.0053,172.1413,21.1588,1.6163
6/10/2004,18,120.4608,63.7083,105.3206,21.0395,1.1089
6/10/2004,19,78.0028,252.1448,49.4629,19.0513,8.0071
6/10/2004,20,-0.9283,-0.8574,7.1243,17.2075,7.0830
6/10/2004,21,-4.4431,-0.4322,-0.3214,15.3143,8.1023
6/10/2004,22,-4.0473,-0.7337,-0.4101,14.2523,11.4680
6/10/2004,23,-3.5776,-0.5683,-0.3706,12.6857,10.1922
6/11/2004,0,-3.2565,-0.4104,-0.2547,10.8787,9.3158
6/11/2004,1,-1.7615,-0.3769,-0.1162,11.6583,4.2407
6/11/2004,2,-3.1333,-0.6603,-0.3169,12.0898,3.6235
6/11/2004,3,-0.9048,-0.3581,-0.1531,12.2958,5.7342
6/11/2004,4,-2.8800,-0.4832,-0.2947,12.1247,4.6700
6/11/2004,5,5.6928,107.2442,5.7131,11.7672,1.8159
6/11/2004,6,121.8554,621.0512,29.4910,12.9827,1.9601
