DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP [W/m^2],Avg Direct NIP [W/m^2],Avg Diffuse SB PSP [W/m^2],Avg Avg Wind Speed @ 33ft [m/s],Avg Roof Temp [deg C]
5/8/1997,6,24.5144,3.2686,21.8339,2.5449,5.5548
5/8/1997,7,106.0884,2.0964,93.4373,3.1078,5.7569
5/8/1997,8,192.2900,25.0531,151.0408,1.8484,6.1170
5/8/1997,9,506.0600,340.0458,212.9950,1.5095,7.3697
5/8/1997,10,811.0775,915.8983,103.5768,2.1579,8.8612
5/8/1997,11,912.5600,937.2892,99.8338,2.4951,10.3004
5/8/1997,12,967.7208,928.1817,115.0308,2.7812,11.1477
5/8/1997,13,919.1833,829.6567,145.7867,3.3432,12.0745
5/8/1997,14,919.1383,834.2225,181.4600,2.9549,12.9463
5/8/1997,15,546.6300,277.7194,269.6842,3.3190,12.7809
5/8/1997,16,263.6408,75.1068,187.9875,3.3940,12.4243
5/8/1997,17,70.5030,0.4296,62.9999,2.1849,12.0993
5/8/1997,18,33.7569,-0.0305,30.4479,2.4452,11.7988
5/8/1997,19,9.2511,-0.1719,8.5857,2.7019,11.5278
5/8/1997,20,-1.4405,-0.0895,-1.2633,4.0261,11.1138
5/8/1997,21,-1.6409,-0.2057,-1.3700,3.7153,10.5609
5/8/1997,22,-1.5171,-0.0209,-1.3668,3.6268,9.8737
5/8/1997,23,-1.8213,-0.1832,-1.4773,2.1780,9.4815
5/9/1997,0,-2.0909,-0.1489,-1.7429,2.1243,9.0041
5/9/1997,1,-1.8533,-0.0557,-1.5764,1.9673,8.7289
5/9/1997,2,-3.2960,-0.2684,-3.0332,1.1897,8.2144
5/9/1997,3,-5.7914,-0.7741,-4.8098,0.4081,6.5881
5/9/1997,4,-3.7212,-0.3691,-3.0335,2.6345,4.9364
5/9/1997,5,-1.6647,2.5106,-0.6847,3.4542,4.1556
5/9/1997,6,71.2683,359.0307,39.2209,3.1263,4.5726
5/9/1997,7,256.9542,707.2875,61.7358,1.3867,7.7050
5/9/1997,8,460.1392,852.1800,64.9321,1.0666,9.2564
5/9/1997,9,651.7592,922.8075,69.7832,1.4119,11.1539
5/9/1997,10,817.1317,964.4050,75.5667,1.8863,13.0793
5/9/1997,11,932.8025,983.0767,82.4012,2.1011,13.6228
5/9/1997,12,988.7242,986.2817,89.5772,2.3423,14.3539
5/9/1997,13,980.7375,980.4050,89.9674,2.1936,16.5095
5/9/1997,14,914.9175,968.0258,85.7938,2.1243,17.9167
5/9/1997,15,790.0508,931.8267,84.3048,2.7496,18.2256
5/9/1997,16,622.3675,875.2033,81.1729,3.0929,18.1251
5/9/1997,17,431.2617,789.5825,73.2073,2.9716,18.1918
5/9/1997,18,220.7400,570.7158,64.7885,2.3604,17.9537
5/9/1997,19,47.7854,192.6245,28.7249,2.5689,16.2222
5/9/1997,20,-3.4776,-0.1178,-2.7048,3.5686,14.3567
5/9/1997,21,-3.8863,0.3203,-3.0681,3.6901,13.9877
5/9/1997,22,-3.8307,0.5239,-3.0008,3.5947,13.5954
5/9/1997,23,-3.9516,0.0343,-3.2589,3.4547,13.0117
5/10/1997,0,-3.9538,-0.8229,-3.2897,3.6619,12.5692
5/10/1997,1,-3.7939,-0.5942,-2.8477,3.9160,12.3143
5/10/1997,2,-3.8830,-0.8037,-3.1940,4.2378,11.7417
5/10/1997,3,-3.3711,-0.4511,-2.4311,4.8623,11.0120
5/10/1997,4,-3.4505,-0.6087,-2.3816,4.2199,11.1463
5/10/1997,5,-1.6055,3.3597,-0.6778,4.4515,11.4336
5/10/1997,6,70.4620,333.8300,39.5550,4.2652,12.0183
5/10/1997,7,255.9442,676.3375,65.1822,3.8891,13.9720
5/10/1997,8,464.6958,841.6108,70.2494,2.3371,16.9307
5/10/1997,9,652.1675,916.7667,72.1920,1.2268,20.2033
5/10/1997,10,814.8983,949.2217,79.6599,2.2358,21.6453
5/10/1997,11,933.2025,974.4733,86.3926,2.5219,21.7029
5/10/1997,12,988.7142,981.8217,91.2531,2.2620,22.3472
5/10/1997,13,983.4875,971.5300,95.1017,2.2980,22.6744
5/10/1997,14,919.3875,957.2742,95.4121,2.7284,22.5175
5/10/1997,15,770.6475,877.4758,96.2197,2.4623,23.0672
5/10/1997,16,557.3558,688.4758,117.4107,2.5988,22.7262
5/10/1997,17,261.8451,303.7048,100.1684,2.8923,21.9980
5/10/1997,18,95.0924,12.9090,79.8768,2.5407,21.0814
5/10/1997,19,18.4672,-0.4490,16.8018,1.1537,20.1232
5/10/1997,20,-3.5416,-0.0536,-3.1171,1.1427,18.4643
5/10/1997,21,-3.5636,-0.1988,-2.9676,2.3806,17.8786
5/10/1997,22,-2.5525,0.3975,-1.9074,3.3652,17.4112
5/10/1997,23,-2.5882,0.0289,-2.0167,3.4041,17.2909
5/11/1997,0,-5.1412,-0.9799,-4.8612,2.0864,16.1177
5/11/1997,1,-3.5437,0.1693,-3.3233,4.3841,15.1812
5/11/1997,2,-3.6940,-0.2432,-3.4097,4.5013,14.5063
5/11/1997,3,-3.9400,-0.3825,-3.6741,3.6768,12.3192
5/11/1997,4,-3.8143,-0.1511,-3.5273,3.0478,10.9437
5/11/1997,5,-1.4185,1.5918,-1.0005,5.1456,9.6527
5/11/1997,6,70.6837,291.9348,40.9554,4.1307,8.0402
5/11/1997,7,250.4050,613.6425,72.1613,3.8144,8.9314
5/11/1997,8,448.8217,754.7808,87.1028,3.3090,9.3636
5/11/1997,9,633.2958,808.5333,108.3587,2.5631,9.8885
5/11/1997,10,634.8683,420.2832,269.9008,2.7891,10.8065
5/11/1997,11,407.5458,7.1986,354.9142,3.7280,10.6437
5/11/1997,12,310.8208,3.0857,277.0417,3.3739,10.5642
5/11/1997,13,299.6175,2.8188,267.0158,2.9776,10.8028
5/11/1997,14,286.1067,3.1773,254.1983,2.0881,11.1736
5/11/1997,15,318.1344,43.0930,247.0954,2.7181,10.9697
5/11/1997,16,195.6666,46.4588,144.9791,2.5267,10.8918
5/11/1997,17,107.5825,0.4447,95.9545,4.4795,9.7738
5/11/1997,18,11.7783,-0.1034,10.7078,4.2172,8.6335
5/11/1997,19,4.5962,-1.2120,4.2277,6.0955,5.3402
5/11/1997,20,-0.7042,-0.2808,-0.6092,3.1308,3.4642
5/11/1997,21,-0.2788,-0.0884,-0.2096,1.7190,2.4664
5/11/1997,22,-0.1679,0.4898,-0.1188,1.6596,2.9970
5/11/1997,23,-0.3971,0.2084,-0.2935,1.9255,3.7498
5/12/1997,0,-0.7831,-0.2202,-0.6448,1.5556,3.4618
5/12/1997,1,-1.2117,-0.0241,-1.0050,2.0295,3.6134
5/12/1997,2,-2.9996,-0.6071,-2.3435,1.3551,3.3432
5/12/1997,3,-3.7897,-0.9141,-2.3906,2.4847,3.1014
5/12/1997,4,-3.7814,-0.8306,-2.4053,2.6496,3.0684
5/12/1997,5,0.5966,12.5249,1.9898,2.8923,3.2221
5/12/1997,6,89.2955,391.3475,54.1717,3.5279,4.3782
5/12/1997,7,259.6192,576.3483,88.5248,1.1326,7.0493
5/12/1997,8,452.8817,742.5475,90.1171,0.6215,8.4817
5/12/1997,9,649.1267,861.3533,90.9362,1.1646,10.8764
5/12/1997,10,825.0600,947.6633,85.9292,1.9080,12.6453
5/12/1997,11,928.4817,926.3375,108.2302,2.1440,14.6098
5/12/1997,12,978.3500,894.7617,135.9050,2.2403,15.8227
5/12/1997,13,936.1358,824.0550,156.2792,2.0732,16.1444
5/12/1997,14,894.3617,747.7142,207.1167,2.0533,17.1419
5/12/1997,15,674.5392,445.0933,280.9733,1.8839,17.6515
5/12/1997,16,603.6317,671.9550,158.9492,1.9426,17.9187
5/12/1997,17,317.0983,372.2930,124.5163,2.0510,17.9767
5/12/1997,18,215.1633,411.0025,92.2987,1.3108,18.0311
5/12/1997,19,56.2172,223.8083,34.2384,1.4385,17.4796
5/12/1997,20,-3.5309,-0.3520,-2.7562,3.4593,15.3386
5/12/1997,21,-5.1180,0.2218,-4.0964,2.0253,14.5323
5/12/1997,22,-4.9930,0.5893,-4.0699,2.0087,14.6313
5/12/1997,23,-5.2641,-0.8659,-4.7060,1.0916,14.0729
5/13/1997,0,-4.0822,-0.3847,-3.5231,2.5297,13.7693
5/13/1997,1,-3.9643,0.1956,-3.7175,3.4418,13.7626
5/13/1997,2,-4.0848,-0.2218,-3.6976,3.7228,11.8532
5/13/1997,3,-3.9457,-0.5765,-2.9850,1.5378,12.1836
5/13/1997,4,-3.4345,-0.3547,-2.7957,2.6945,15.0159
5/13/1997,5,-1.2200,10.0631,-0.7312,3.5066,15.2228
5/13/1997,6,83.2370,410.8583,43.8116,5.8534,15.2380
5/13/1997,7,271.6017,714.9092,65.4568,7.6108,17.1032
5/13/1997,8,475.9417,837.7925,76.1370,6.8736,18.4225
5/13/1997,9,661.6900,890.5625,87.9464,5.5437,19.7600
5/13/1997,10,834.8867,927.7625,110.3126,3.3099,20.6000
5/13/1997,11,867.4908,690.7911,231.9517,4.5596,21.3138
5/13/1997,12,640.9492,273.2401,325.7500,4.0659,21.2158
5/13/1997,13,725.4458,343.5765,346.0742,2.8696,21.2770
5/13/1997,14,737.3308,373.1350,345.9292,2.7301,21.7938
5/13/1997,15,488.9592,162.3443,309.6950,3.2076,21.6222
5/13/1997,16,259.0600,25.5710,209.6508,4.8197,20.6589
5/13/1997,17,132.9073,0.8080,117.3536,5.0563,18.5662
5/13/1997,18,50.1118,-0.2968,44.7211,4.0228,16.9647
5/13/1997,19,11.3958,-0.3477,10.2184,1.5597,16.0814
5/13/1997,20,-2.1750,-0.1939,-1.6693,2.5824,15.4820
5/13/1997,21,-3.0354,-0.1736,-2.3299,1.5500,14.5905
5/13/1997,22,-3.1286,0.0750,-2.5979,2.3322,13.7778
5/13/1997,23,-3.5633,-0.6804,-3.0516,3.9108,12.2301
5/14/1997,0,-4.9045,-0.8685,-4.0929,1.2416,11.0263
5/14/1997,1,-4.3061,-0.8653,-3.6501,1.6818,9.8341
5/14/1997,2,-3.9554,-0.8589,-3.2022,2.2035,8.6188
5/14/1997,3,-3.8447,-0.8026,-2.9488,2.7311,8.2642
5/14/1997,4,-3.5150,-0.6709,-2.3143,2.9209,8.1099
5/14/1997,5,-1.2303,3.1297,-0.4212,3.2982,7.8386
5/14/1997,6,52.8665,164.0750,29.0170,3.5378,8.0501
5/14/1997,7,254.5642,632.1633,70.0846,1.3444,10.9849
5/14/1997,8,419.1908,487.1854,161.3885,2.3985,12.0088
5/14/1997,9,687.5692,678.3042,225.8083,3.1177,13.5679
5/14/1997,10,206.9408,16.0794,169.9354,1.7034,13.5917
5/14/1997,11,227.5000,2.1748,202.0017,0.9022,14.4179
5/14/1997,12,567.5417,74.5868,422.8625,1.4172,16.3645
5/14/1997,13,524.0203,238.6555,249.4069,3.9072,15.4497
5/14/1997,14,615.2367,418.2906,225.5017,2.1540,15.2973
5/14/1997,15,255.3046,70.0624,171.5571,3.4678,15.6407
5/14/1997,16,91.3695,5.4195,74.9509,3.3411,12.9317
5/14/1997,17,31.7627,-1.0270,28.6586,3.7897,11.7773
5/14/1997,18,131.5985,110.3865,87.9785,0.7446,11.8942
5/14/1997,19,23.1458,1.4737,19.2029,1.0214,11.9587
5/14/1997,20,-1.1321,-0.6900,-1.0854,2.7252,10.4409
5/14/1997,21,-2.4307,0.8609,-1.9219,1.8708,10.1608
5/14/1997,22,-2.3645,0.4275,-1.4628,2.8835,9.2921
5/14/1997,23,-2.9563,0.0643,-1.6724,2.7844,9.0896
5/15/1997,0,-3.5389,-0.5427,-1.7581,2.4698,8.8672
5/15/1997,1,-3.8051,-0.7462,-2.2141,1.7089,8.6638
5/15/1997,2,-3.1617,-0.6118,-1.5256,2.7376,8.4699
5/15/1997,3,-2.8761,-0.5588,-1.4939,2.9577,8.5812
5/15/1997,4,-2.1637,-0.5266,-1.1878,2.5467,8.9214
5/15/1997,5,0.1581,7.0835,1.3421,3.1071,8.7520
5/15/1997,6,86.3222,303.7162,51.3959,1.6552,10.0247
5/15/1997,7,258.0425,575.9892,87.1917,0.8908,13.0238
5/15/1997,8,455.6975,724.8442,95.1218,0.8148,13.9377
5/15/1997,9,640.9492,812.4400,103.1652,0.9057,15.6916
5/15/1997,10,804.5725,871.8325,107.9458,1.7371,17.8664
5/15/1997,11,935.9158,904.6808,126.3483,2.4618,19.6073
5/15/1997,12,987.2050,918.8050,124.9425,2.6231,20.2946
5/15/1997,13,942.1808,828.9783,147.2233,2.2860,21.1057
5/15/1997,14,847.5250,694.4900,199.7158,1.9854,22.3286
5/15/1997,15,591.6408,443.1886,206.9433,1.5791,22.2554
5/15/1997,16,99.8493,-0.5466,86.0955,6.1997,18.7492
5/15/1997,17,224.3167,81.9142,155.0467,1.0790,16.9093
5/15/1997,18,107.5452,19.4658,91.2581,2.5065,17.4709
5/15/1997,19,73.0784,197.6026,46.9726,3.5534,18.0251
5/15/1997,20,-1.8914,0.0273,-1.4481,4.9323,16.8641
5/15/1997,21,-3.7081,0.1505,-2.9623,4.2952,16.2243
5/15/1997,22,-3.3806,0.6814,-2.6148,4.6407,16.1562
5/15/1997,23,-2.1149,0.3970,-1.6609,6.2903,16.8251
5/16/1997,0,-2.3542,-0.3219,-1.9117,7.6373,16.5777
5/16/1997,1,-2.6681,-0.3418,-2.2140,7.5551,16.5006
5/16/1997,2,-3.0516,-0.4462,-2.3492,6.8537,16.4689
5/16/1997,3,-3.3912,-0.6278,-2.4941,5.8591,15.9920
5/16/1997,4,-3.0745,-0.5164,-2.2947,6.4847,15.7535
5/16/1997,5,0.1090,14.8059,1.0232,6.5003,15.3709
5/16/1997,6,85.5583,421.3258,43.3705,5.5648,15.8144
5/16/1997,7,271.3283,711.5667,62.5202,5.1402,17.6850
5/16/1997,8,471.6533,844.9675,66.0252,2.9331,20.1334
5/16/1997,9,656.2650,907.9025,70.7850,1.6183,23.1341
5/16/1997,10,809.4500,853.0233,128.6335,2.3100,23.9373
5/16/1997,11,942.5175,937.3942,110.4483,2.6352,23.6205
5/16/1997,12,1028.8267,950.5933,142.3008,1.9724,23.7777
5/16/1997,13,838.1008,670.3128,198.0408,2.4969,24.2876
5/16/1997,14,424.8925,153.6539,249.8500,2.7025,24.2520
5/16/1997,15,494.8967,286.9065,224.6000,2.4063,24.1758
5/16/1997,16,314.4500,166.1364,179.4100,2.9845,24.0717
5/16/1997,17,315.6075,264.3813,157.6830,3.8638,23.5923
5/16/1997,18,97.9513,8.2539,80.6953,4.3629,19.7389
5/16/1997,19,39.0855,39.2087,29.2969,1.9502,20.1354
5/16/1997,20,-6.5824,-1.2577,-6.5265,2.0607,18.0027
5/16/1997,21,-1.9533,-0.0166,-1.6766,2.9319,17.6542
5/16/1997,22,-2.9838,0.0991,-2.4190,2.4032,17.4304
5/16/1997,23,-2.8874,0.1912,-2.3060,2.2519,17.0178
5/17/1997,0,-3.4847,-0.5110,-2.6013,3.7981,17.2004
5/17/1997,1,-4.2226,-0.6358,-3.5203,3.4546,16.1569
5/17/1997,2,-3.4805,-0.5630,-2.8083,4.6268,16.2372
5/17/1997,3,-3.2905,-0.5469,-2.3944,6.4631,16.2992
5/17/1997,4,-3.2563,-0.5984,-2.4700,6.5451,16.3018
5/17/1997,5,0.4393,22.5429,1.6418,5.7732,16.4339
5/17/1997,6,87.1191,442.3358,43.5122,0.9601,16.7184
5/17/1997,7,277.1967,712.0117,69.8522,0.3637,19.7039
5/17/1997,8,472.7708,838.9583,67.2762,0.7006,22.0803
5/17/1997,9,667.9475,903.4200,79.4237,1.2784,24.7775
5/17/1997,10,801.9300,858.6858,116.6639,2.6580,25.7373
5/17/1997,11,833.0208,644.6194,229.6908,5.1995,26.1953
5/17/1997,12,727.7167,469.9995,248.5692,5.6217,25.9871
5/17/1997,13,811.7883,530.7514,281.4167,3.1164,26.8448
5/17/1997,14,537.7350,279.8932,250.8467,3.1908,26.5054
5/17/1997,15,805.5833,608.7961,291.5617,7.8277,25.7772
5/17/1997,16,519.4408,326.0280,254.6708,5.9523,27.2581
5/17/1997,17,381.5208,339.8218,191.1383,7.5465,25.4680
5/17/1997,18,200.0087,249.9294,104.7958,5.1475,25.0572
5/17/1997,19,50.2561,106.3264,38.2866,2.8964,23.7016
5/17/1997,20,-3.7661,-0.9374,-3.5888,2.8675,21.1345
5/17/1997,21,-3.3371,0.3444,-2.6012,3.0117,20.1195
5/17/1997,22,-3.6501,-0.0820,-3.0355,1.5199,19.4264
5/17/1997,23,-3.1422,-0.2426,-2.4449,2.9669,18.7475
5/18/1997,0,-4.5891,-0.7826,-3.8211,2.4528,17.3722
5/18/1997,1,-3.9742,-0.5758,-3.1930,2.3464,16.2018
5/18/1997,2,-4.8822,-0.6561,-4.3006,1.3620,15.9514
5/18/1997,3,-4.3040,-0.4012,-3.7189,1.7218,15.6482
5/18/1997,4,-4.6051,-1.0311,-3.8137,1.6269,15.4511
5/18/1997,5,-0.0681,7.5128,0.6370,4.2303,14.0681
5/18/1997,6,72.8648,222.1087,44.1618,5.9117,14.6672
5/18/1997,7,270.0442,619.0008,80.2184,3.1871,16.7123
5/18/1997,8,400.2083,483.5325,134.1517,2.3673,18.7274
5/18/1997,9,512.5167,552.7728,133.8297,4.2224,18.7753
5/18/1997,10,351.9875,56.5525,261.5167,2.8387,18.4993
5/18/1997,11,400.9250,64.0211,289.6425,1.4195,19.9896
5/18/1997,12,558.4875,141.7369,349.9250,1.5806,21.7463
5/18/1997,13,838.9417,608.3753,223.4108,3.3749,22.5376
5/18/1997,14,579.5842,280.5996,277.5467,3.1907,23.3449
5/18/1997,15,451.6325,254.2053,207.3642,3.3651,22.5202
5/18/1997,16,350.4754,284.5913,126.4065,3.0021,22.5349
5/18/1997,17,67.4892,-1.5845,60.7151,9.6448,15.8566
5/18/1997,18,52.1169,-0.8056,46.1884,8.1722,11.2478
5/18/1997,19,3.5748,-0.3739,3.4950,6.0375,9.4698
5/18/1997,20,-0.9430,-0.4104,-0.5056,5.6455,7.7152
5/18/1997,21,-2.1675,-0.7029,-1.8497,3.3915,6.4228
5/18/1997,22,-1.5093,-0.6333,-1.4304,3.1702,5.0084
5/18/1997,23,-1.2807,0.0316,-1.3561,2.0565,4.6183
5/19/1997,0,-1.6174,0.0584,-1.3784,1.6138,4.6600
5/19/1997,1,-1.4147,0.0123,-1.0861,1.9569,4.6219
5/19/1997,2,-1.2310,-0.1430,-0.7641,1.0564,4.3258
5/19/1997,3,-1.1016,-0.0836,-0.9814,0.7497,3.8737
5/19/1997,4,-1.1969,0.0214,-1.2299,0.8842,3.8056
5/19/1997,5,-0.3878,0.0011,0.0851,0.4305,4.2306
5/19/1997,6,21.6122,0.1656,19.4617,1.4821,4.4483
5/19/1997,7,74.0353,0.6976,65.5651,1.0557,5.0632
5/19/1997,8,144.0208,1.0083,127.3594,1.2399,5.7975
5/19/1997,9,192.0125,1.1930,169.9625,0.5888,6.7813
5/19/1997,10,260.0392,1.0590,230.1450,0.8755,7.3985
5/19/1997,11,455.8967,4.9741,401.1600,1.7696,8.2134
5/19/1997,12,732.6308,128.2000,518.3283,1.6207,10.4287
5/19/1997,13,981.0992,915.5350,126.0167,1.3222,13.4467
5/19/1997,14,908.5967,891.3758,126.3583,2.5292,13.5288
5/19/1997,15,781.2892,841.1700,126.4200,2.4089,14.1635
5/19/1997,16,614.7633,784.4767,113.3725,2.3913,15.1853
5/19/1997,17,421.1083,680.7917,97.3201,1.3161,15.8776
5/19/1997,18,223.3033,519.8525,74.1471,0.4764,17.3653
5/19/1997,19,53.1172,204.6125,31.8148,0.7316,16.1206
5/19/1997,20,-4.2531,-0.9449,-3.6593,1.9264,13.7035
5/19/1997,21,-4.0972,0.1500,-2.9645,2.4821,12.3677
5/19/1997,22,-3.7005,0.8089,-2.6071,2.7635,12.1901
5/19/1997,23,-4.2887,0.3289,-3.5408,1.8045,12.5988
5/20/1997,0,-4.7348,-0.9921,-4.2140,1.6121,12.0265
5/20/1997,1,-4.0888,-0.4778,-3.2525,2.6408,10.9822
5/20/1997,2,-3.0851,-0.3444,-2.1810,4.8775,11.4201
5/20/1997,3,-3.1932,-0.4752,-2.2820,4.7602,11.4948
5/20/1997,4,-3.7425,-0.7414,-2.6880,3.2364,10.7019
5/20/1997,5,0.9587,18.1179,2.1602,2.7792,10.2007
5/20/1997,6,83.5176,352.7108,44.3508,0.7286,11.1566
5/20/1997,7,268.1633,661.7317,67.7486,1.2840,12.5918
5/20/1997,8,468.9408,815.9433,72.8338,1.0164,14.3338
5/20/1997,9,642.3708,799.9683,106.6602,1.2095,17.3968
5/20/1997,10,823.9683,862.0358,126.3050,2.2080,18.7922
5/20/1997,11,642.1242,478.3368,198.2517,2.2028,19.8602
5/20/1997,12,373.2767,44.4081,281.4908,1.1072,20.1752
5/20/1997,13,838.0558,453.8121,336.9783,1.6525,21.5531
5/20/1997,14,586.7025,196.7125,349.1892,3.2779,22.9254
5/20/1997,15,717.0317,575.7394,222.2942,4.6151,22.9413
5/20/1997,16,367.1533,210.1889,197.8508,5.9754,21.7938
5/20/1997,17,151.7075,1.0756,132.9108,7.5557,19.8897
5/20/1997,18,189.8242,142.1283,128.8067,6.5377,19.3013
5/20/1997,19,45.5853,69.8258,35.1099,5.7577,18.7895
5/20/1997,20,-2.4871,-0.7595,-2.6057,3.9015,16.9537
5/20/1997,21,-4.6755,-0.5490,-4.4944,1.9935,15.5794
5/20/1997,22,-4.0653,-0.1494,-3.5838,2.4950,14.3100
5/20/1997,23,-3.6202,-0.4425,-3.0758,3.3798,13.5660
5/21/1997,0,-4.0220,-0.3519,-3.2696,0.9443,13.0488
5/21/1997,1,-3.9551,-0.5855,-3.1146,2.0240,12.7310
5/21/1997,2,-3.4756,-0.0862,-2.8809,2.2778,12.4171
5/21/1997,3,-4.4282,-0.4210,-3.9841,1.2863,11.3523
5/21/1997,4,-3.9584,-0.5582,-3.1464,0.5789,9.7101
5/21/1997,5,0.9087,16.6566,1.8210,0.7283,9.2345
5/21/1997,6,72.3947,225.6427,37.3260,1.3595,9.9620
5/21/1997,7,281.3925,641.1792,82.3085,3.8309,11.2948
5/21/1997,8,349.9075,219.5056,212.6142,0.9675,13.3261
5/21/1997,9,477.1025,355.4660,184.3075,0.7968,14.8726
5/21/1997,10,817.7567,920.7183,87.2272,1.5983,17.0736
5/21/1997,11,697.3300,493.8044,232.7767,1.9614,19.2159
5/21/1997,12,473.5842,80.6441,333.9125,2.5140,18.2499
5/21/1997,13,768.8692,386.7216,337.9167,1.6810,19.5224
5/21/1997,14,535.7092,212.8594,293.9508,2.1801,20.8423
5/21/1997,15,555.5100,133.3049,379.6875,4.4506,20.4987
5/21/1997,16,343.9525,100.4270,233.4250,6.0934,19.1369
5/21/1997,17,132.4975,0.2362,117.3592,3.8062,18.2708
5/21/1997,18,44.0320,-1.3225,39.4013,4.2300,16.7234
5/21/1997,19,0.3622,-2.5031,0.4516,4.2769,14.9258
5/21/1997,20,-0.6279,-0.0380,-0.8269,5.4668,12.7645
5/21/1997,21,-0.3372,-0.3005,-0.3855,3.7827,12.0518
5/21/1997,22,-1.1928,0.5871,-1.2518,2.8780,12.0488
5/21/1997,23,-1.9442,-0.0659,-1.8260,0.5156,11.0480
5/22/1997,0,-2.0009,-0.0423,-1.4202,0.4496,10.7773
5/22/1997,1,-2.5267,-0.3236,-1.7136,1.6198,10.6508
5/22/1997,2,-2.2465,-0.2111,-1.4595,0.8651,10.6177
5/22/1997,3,-2.2142,-0.2673,-1.4723,0.9345,10.4982
5/22/1997,4,-1.9855,-0.1329,-1.3312,1.4367,10.4846
5/22/1997,5,-0.3859,0.0225,-0.2915,0.2747,10.3759
5/22/1997,6,31.9328,0.3916,28.1517,0.2633,10.4906
5/22/1997,7,48.9564,0.1554,42.8893,0.2632,10.7687
5/22/1997,8,75.9413,0.6016,67.0786,0.5420,11.1342
5/22/1997,9,75.3766,0.0986,67.0168,1.7961,10.7375
5/22/1997,10,103.5749,0.7248,91.9958,1.0986,10.8999
5/22/1997,11,246.1275,2.3876,218.7808,2.7709,11.2651
5/22/1997,12,349.2050,5.9608,304.0350,4.0847,11.8689
5/22/1997,13,280.2125,2.5323,247.3658,4.4843,11.7279
5/22/1997,14,285.7592,2.8505,251.0392,5.0666,11.8793
5/22/1997,15,122.6484,0.3520,108.3887,5.0362,11.1316
5/22/1997,16,98.8825,0.9691,87.1466,4.0598,10.7917
5/22/1997,17,75.0175,0.3059,66.3872,2.3340,10.5311
5/22/1997,18,64.3327,0.1163,56.5437,1.4043,10.6119
5/22/1997,19,28.4454,-0.0670,24.3698,0.8638,10.6073
5/22/1997,20,-0.0900,0.1146,-0.2693,0.3742,10.3650
5/22/1997,21,-1.0459,0.3053,-0.8746,0.6496,10.2115
5/22/1997,22,-1.1716,1.0607,-0.9248,1.6480,10.2808
5/22/1997,23,-1.5389,0.9734,-1.1496,2.9156,10.8262
5/23/1997,0,-1.8159,-0.1286,-1.4545,0.8267,10.2540
5/23/1997,1,-1.9808,-0.0187,-1.4855,1.5904,9.6484
5/23/1997,2,-0.8821,0.0712,-0.3798,0.7805,9.4504
5/23/1997,3,-1.7407,-0.2004,-1.1884,1.1445,9.2936
5/23/1997,4,-1.7374,-0.1704,-1.2786,1.5473,8.9190
5/23/1997,5,0.4504,-0.2196,0.7870,1.1056,8.4626
5/23/1997,6,72.6311,141.5119,44.1347,2.0512,8.7675
5/23/1997,7,340.1367,666.1392,115.0705,1.5652,11.4132
5/23/1997,8,446.4208,683.7092,94.7019,1.4034,13.9229
5/23/1997,9,642.6517,646.4217,187.1197,2.2491,14.1785
5/23/1997,10,568.5617,264.4127,298.8842,1.9689,14.7676
5/23/1997,11,562.8367,206.3849,306.4008,2.2606,15.0952
5/23/1997,12,840.0367,608.5733,224.5708,1.7835,16.5471
5/23/1997,13,673.9833,392.8442,247.7667,2.6058,17.3917
5/23/1997,14,812.8750,478.0692,332.5850,3.0589,17.8986
5/23/1997,15,561.1775,318.0594,269.6558,2.5557,18.2782
5/23/1997,16,409.2917,252.6510,215.6975,3.2158,17.6580
5/23/1997,17,83.7710,0.2406,75.7493,2.4146,16.9281
5/23/1997,18,114.2955,6.9891,99.6935,1.7098,16.9767
5/23/1997,19,38.1786,5.0740,33.9755,3.6951,15.8320
5/23/1997,20,-0.5562,-0.4244,-0.5279,5.0121,14.2731
5/23/1997,21,-2.1475,-0.0504,-1.8373,1.9280,13.4876
5/23/1997,22,-3.0846,-0.0573,-2.6276,3.4473,12.4410
5/23/1997,23,-2.3637,0.1811,-1.9370,3.0682,12.0812
5/24/1997,0,-2.3758,-0.2615,-1.8488,5.4377,12.5471
5/24/1997,1,-3.2000,-0.5273,-2.6460,4.6309,12.3380
5/24/1997,2,-3.8879,-0.4656,-3.1541,2.3199,11.6417
5/24/1997,3,-3.1347,-0.5642,-2.4694,4.0686,11.1133
5/24/1997,4,-3.2303,-0.5728,-2.3786,2.6428,10.5085
5/24/1997,5,9.5143,14.0082,9.4179,1.7738,11.3727
5/24/1997,6,56.1998,40.5362,50.1694,0.6677,11.7289
5/24/1997,7,155.2187,139.8324,90.5260,0.5241,12.3447
5/24/1997,8,467.0500,446.0608,217.0125,0.7914,15.8775
5/24/1997,9,512.3525,261.5703,283.2158,1.5654,16.6527
5/24/1997,10,820.7383,869.1750,116.5962,1.6520,18.4721
5/24/1997,11,795.7550,556.3277,258.1358,2.4795,19.2777
5/24/1997,12,457.8450,106.5953,306.9175,2.0825,19.4237
5/24/1997,13,399.6741,73.5513,287.7517,1.9620,19.9321
5/24/1997,14,273.7652,66.3577,177.2149,5.0505,16.5852
5/24/1997,15,321.5692,33.1659,262.2125,3.3089,17.7705
5/24/1997,16,384.5667,170.4168,237.4133,4.3856,17.7429
