DATE (MM/DD/YYYY),HOUR-MST,Avg Global CM22 Vent [W/m^2],Avg Direct CH1 [W/m^2],Avg Diffuse CM22 Vent [W/m^2],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Deck Dry Bulb Temp [deg C]
4/17/2006,3,-2.0676,-0.7448,-1.8273,118.8018,43.0767,14.7530
4/17/2006,4,-1.7887,-0.9010,-1.6102,110.0184,56.1234,12.2705
4/17/2006,5,-1.7910,-0.7225,-1.7324,99.8723,67.2340,11.4188
4/17/2006,6,25.9732,122.4098,15.7414,88.7603,77.1495,10.9750
4/17/2006,7,195.1800,601.6433,59.4436,77.4346,86.5989,13.7380
4/17/2006,8,418.9190,821.9897,81.0221,65.9537,96.3460,17.6287
4/17/2006,9,628.6932,925.5932,89.5094,54.6943,107.3604,18.8733
4/17/2006,10,800.3450,972.0193,96.7316,44.1958,121.1076,19.5588
4/17/2006,11,921.8730,987.6877,108.5285,35.4207,139.8175,21.3918
4/17/2006,12,992.9360,1012.1755,108.0675,30.0885,165.4037,24.6095
4/17/2006,13,992.2753,1011.6253,104.9073,30.1007,194.8629,24.9873
4/17/2006,14,930.1255,1005.7175,95.4711,35.4503,220.4199,25.2118
4/17/2006,15,802.6093,943.5817,109.1346,44.2309,239.1051,25.1587
4/17/2006,16,622.7110,850.8119,116.0365,54.7257,252.8421,24.9017
4/17/2006,17,292.2772,418.9291,108.1103,65.9743,263.8580,23.5698
4/17/2006,18,108.1651,92.9716,81.3441,77.4379,273.6152,22.1850
4/17/2006,19,13.0051,-0.5577,13.3328,88.7392,283.0817,20.8652
4/17/2006,20,-2.1388,-0.6844,-1.8306,99.8159,293.0201,19.5492
4/17/2006,21,-1.8308,-1.1860,-1.2170,109.9152,304.1556,17.0165
4/17/2006,22,-1.5118,-0.5334,-1.2519,118.6376,317.2196,12.3578
4/17/2006,23,-1.4267,-0.5815,-1.1577,125.2371,332.7711,10.6555
4/18/2006,0,-1.4319,-0.5561,-1.1978,128.8421,350.6707,9.2020
4/18/2006,1,-1.4334,-0.6507,-1.2243,128.8036,9.5660,7.3543
4/18/2006,2,-1.4311,-0.4784,-1.2843,125.1290,27.4249,6.2753
4/18/2006,3,-1.5191,-0.4362,-1.3668,118.4760,42.9185,5.6163
4/18/2006,4,-1.5037,-0.7892,-1.1086,109.7157,55.9275,4.3817
4/18/2006,5,-1.4069,-0.3576,-1.2686,99.5893,67.0174,2.1178
4/18/2006,6,31.0207,222.5660,11.9107,88.4921,76.9187,1.6584
4/18/2006,7,207.5515,732.3548,38.1104,77.1738,86.3544,2.8491
4/18/2006,8,434.3418,901.6202,54.4027,65.6907,96.0861,4.0322
4/18/2006,9,628.5821,950.6793,61.7547,54.4205,107.0852,5.3432
4/18/2006,10,795.8410,985.9036,69.7673,43.8995,120.8305,5.8978
4/18/2006,11,896.4900,962.5101,90.5696,35.0922,139.5973,7.3155
4/18/2006,12,1001.1900,890.9018,204.1112,29.7376,165.3770,8.6192
4/18/2006,13,1085.8127,918.8924,263.9112,29.7721,195.1091,9.7597
4/18/2006,14,913.8167,700.6973,313.1260,35.1786,220.8071,9.1043
4/18/2006,15,742.8235,586.9467,311.1683,44.0098,239.5008,8.5163
4/18/2006,16,703.9497,981.7327,115.8569,54.5354,253.2074,9.7780
4/18/2006,17,446.9285,920.5662,54.5428,65.7983,264.1935,9.1328
4/18/2006,18,209.5300,709.5948,37.3228,77.2638,273.9296,7.7431
4/18/2006,19,9.6946,0.7268,9.8099,88.5534,283.3830,5.4458
4/18/2006,20,-1.4248,-0.5369,-1.2523,99.6134,293.3130,3.9750
4/18/2006,21,-1.4258,-0.3428,-1.3491,109.6851,304.4391,3.1336
4/18/2006,22,-1.4258,-0.2523,-1.3624,118.3718,317.4818,3.0948
4/18/2006,23,-1.4258,-0.4522,-1.3382,124.9322,332.9842,2.8677
4/19/2006,0,-1.4303,-0.4318,-1.2724,128.5049,344.7954,2.6447
4/19/2006,1,-1.3117,-0.2841,-1.1876,128.4529,9.5775,1.8406
4/19/2006,2,-1.3607,-0.2973,-1.2455,124.7860,27.3348,1.9164
4/19/2006,3,-1.4258,-0.4374,-1.2642,118.1534,42.7612,1.8999
4/19/2006,4,-1.4258,-0.5030,-1.2901,109.4161,55.7328,1.5465
4/19/2006,5,-1.4102,-0.5623,-1.2521,99.3095,66.8019,1.1656
4/19/2006,6,33.7954,240.4807,13.1806,88.2193,76.6889,1.1711
4/19/2006,7,211.6455,719.8370,41.9323,76.9163,86.1107,2.9161
4/19/2006,8,436.9173,892.2155,57.8501,65.4315,95.8263,5.0084
4/19/2006,9,639.4975,956.2987,68.3003,54.1506,106.8092,6.3574
4/19/2006,10,813.5397,1002.7530,72.9525,43.6073,120.5514,8.2740
4/19/2006,11,938.9638,1032.3800,73.8999,34.7676,139.3734,9.9078
4/19/2006,12,1000.9155,1043.8550,72.2933,29.3900,165.3473,11.5702
4/19/2006,13,997.2727,1041.0133,70.0670,29.4465,195.3553,12.7610
4/19/2006,14,931.8380,1025.9200,69.3148,34.9098,221.1940,13.3108
4/19/2006,15,806.5927,992.3198,69.5460,43.7910,239.8947,13.4590
4/19/2006,16,632.9150,934.8513,68.9736,54.3469,253.5702,13.8912
4/19/2006,17,426.8718,841.8895,63.6285,65.6233,264.5261,15.1335
4/19/2006,18,207.4268,663.1633,47.0193,77.0906,274.2408,13.8963
4/19/2006,19,29.9166,155.5206,13.7636,88.3681,283.6808,12.2285
4/19/2006,20,-1.7433,-0.7993,-1.4902,99.4114,293.6022,10.9328
4/19/2006,21,-1.7819,-0.7656,-1.5508,109.4556,304.7182,9.8183
4/19/2006,22,-1.6316,-0.8290,-1.3301,118.1070,317.7391,8.3455
4/19/2006,23,-1.6068,-0.7486,-1.4215,124.6291,333.1923,6.8955
4/20/2006,0,-1.4764,-0.6784,-1.3578,128.1704,344.9162,5.8709
4/20/2006,1,-1.4712,-0.7266,-1.2292,128.1053,9.5869,5.0761
4/20/2006,2,-1.4031,-0.5062,-1.3222,124.4463,27.2448,3.3082
4/20/2006,3,-1.4258,-0.6854,-1.2973,117.8342,42.6048,3.1083
4/20/2006,4,-1.4050,-0.5862,-1.1691,109.1199,55.5393,2.3016
4/20/2006,5,-1.4025,-0.4062,-1.2634,99.0331,66.5877,1.8988
4/20/2006,6,34.4718,200.9945,16.2840,87.9578,76.4601,2.6037
4/20/2006,7,209.0363,663.8387,48.9354,76.6624,85.8677,5.8037
4/20/2006,8,429.1512,847.6455,64.2760,65.1760,95.5668,9.4002
4/20/2006,9,635.4845,934.8015,71.6533,53.8847,106.5327,10.6463
4/20/2006,10,804.7228,978.9317,77.0007,43.3194,120.2701,11.0893
4/20/2006,11,921.6683,999.1185,80.3402,34.4471,139.1457,12.1223
4/20/2006,12,981.1212,1007.3117,81.5123,29.0458,165.3145,13.4413
4/20/2006,13,978.7470,1001.4357,82.6344,29.1241,195.6013,14.5587
4/20/2006,14,912.6428,980.1565,83.6626,34.6439,221.5806,15.5385
4/20/2006,15,789.7820,946.9933,83.2217,43.5746,240.2867,15.9612
4/20/2006,16,618.7600,889.8090,79.0078,54.1600,253.9303,15.7880
4/20/2006,17,413.6297,777.4985,74.2792,65.4495,264.8557,15.7053
4/20/2006,18,203.9553,560.7333,63.7270,76.9180,274.5488,15.2667
4/20/2006,19,30.3947,113.2394,18.2339,88.1834,283.9751,13.5130
4/20/2006,20,-1.7293,-0.6960,-1.4304,99.2100,293.8873,12.1772
4/20/2006,21,-1.5189,-0.5993,-1.3423,109.2268,304.9928,10.6300
4/20/2006,22,-1.5066,-0.4241,-1.4249,117.8434,317.9914,9.6998
4/20/2006,23,-1.4258,-0.4292,-1.3460,124.3278,333.3954,9.0140
4/21/2006,0,-1.4258,-0.3551,-1.4008,127.8385,345.0329,8.6742
4/21/2006,1,-1.4258,-0.4795,-1.2700,127.7611,9.5944,8.1892
4/21/2006,2,-1.4236,-0.3822,-1.2937,124.1102,27.1545,6.8982
4/21/2006,3,-1.4258,-0.3533,-1.3876,117.5184,42.4494,6.7748
4/21/2006,4,-1.4258,-0.7271,-1.3695,108.8272,55.3472,6.4818
4/21/2006,5,-1.3881,-0.5406,-1.2222,98.7601,66.3748,5.9844
4/21/2006,6,36.3973,209.1413,16.5856,87.6919,76.2324,6.0839
4/21/2006,7,214.2428,669.3567,49.6709,76.4122,85.6254,9.5577
4/21/2006,8,437.4683,858.2147,64.5621,64.9245,95.3076,12.3793
4/21/2006,9,643.7267,939.3198,74.0907,53.6230,106.2556,15.2945
4/21/2006,10,807.7998,974.7840,80.8980,43.0357,119.9869,16.4345
4/21/2006,11,923.9403,992.9822,89.3993,34.1306,138.9141,17.3603
4/21/2006,12,990.6070,1008.6345,95.5772,28.7051,165.2783,18.3047
4/21/2006,13,981.8528,975.3210,111.5055,28.8047,195.8469,19.0895
4/21/2006,14,912.7767,930.5600,129.1662,34.3809,221.9665,20.0983
4/21/2006,15,775.0782,809.1373,168.5763,43.3604,240.6767,21.0973
4/21/2006,16,612.2077,662.6322,207.3442,53.9748,254.2876,21.3505
4/21/2006,17,358.4587,442.9235,153.6610,65.2769,265.1822,21.7320
4/21/2006,18,147.0431,158.8075,106.3531,76.7463,274.8534,20.9357
4/21/2006,19,30.8009,80.6255,21.7416,87.9994,284.2658,18.7945
4/21/2006,20,-1.7849,-0.9164,-1.5362,99.0091,294.1685,16.4553
4/21/2006,21,-1.7858,-0.7264,-1.5882,108.9987,305.2630,14.3830
4/21/2006,22,-1.5762,-0.4918,-1.4663,117.5810,318.2388,13.0143
4/21/2006,23,-1.7737,-0.4809,-1.6329,124.0285,333.5935,13.1108
4/22/2006,0,-1.7087,-0.5448,-1.5299,127.5095,345.1457,12.7743
4/22/2006,1,-1.6312,-0.5128,-1.4235,127.4203,9.5998,12.4380
4/22/2006,2,-1.4703,-0.3242,-1.4602,123.7777,27.0642,11.9223
4/22/2006,3,-1.4693,-0.3769,-1.4490,117.2063,42.2949,11.7585
4/22/2006,4,-1.4696,-0.4104,-1.4196,108.5379,55.1562,11.2648
4/22/2006,5,-1.4052,-0.3985,-1.3034,98.4906,66.1631,10.9720
4/22/2006,6,17.9341,4.6572,17.7177,87.4375,76.0058,11.0067
4/22/2006,7,101.6111,2.6897,100.5892,76.1656,85.3839,12.3215
4/22/2006,8,187.0888,5.2625,183.6175,64.6770,95.0487,13.8830
4/22/2006,9,528.5690,402.3171,271.0605,53.3656,105.9780,15.9783
4/22/2006,10,785.7363,848.0212,153.0705,42.7565,119.7017,19.6280
4/22/2006,11,929.8515,985.4258,97.3566,33.8184,138.6787,21.0890
4/22/2006,12,986.4650,1005.6150,92.6424,28.3680,165.2386,22.5260
4/22/2006,13,930.5742,814.7445,198.7373,28.4886,196.0920,23.4460
4/22/2006,14,857.5767,784.4547,188.8122,34.1208,222.3515,25.1903
4/22/2006,15,273.2030,22.6059,250.4188,43.1486,241.0644,24.0808
4/22/2006,16,163.3193,0.3278,161.7442,53.7912,254.6418,23.7183
4/22/2006,17,113.2337,-0.0734,112.9555,65.1054,265.5053,23.5058
4/22/2006,18,73.0677,-0.3758,73.1627,76.5753,275.1545,22.8370
4/22/2006,19,13.8381,9.0029,13.2143,87.8160,284.5527,21.5122
4/22/2006,20,-1.6364,-0.6602,-1.3661,98.8088,294.4455,19.8557
4/22/2006,21,-1.5095,-0.7322,-1.2654,108.7716,305.5285,18.1635
4/22/2006,22,-1.5938,-0.4239,-1.4732,117.3200,318.4810,16.6517
4/22/2006,23,-1.7708,-0.3713,-1.6976,123.7313,333.7866,16.3042
4/23/2006,0,-1.7798,-0.4172,-1.6562,127.1834,345.2545,16.2143
4/23/2006,1,-1.6932,-0.7459,-1.4060,127.0830,9.6032,14.9045
4/23/2006,2,-1.6041,-0.9035,-1.2425,123.4490,26.9736,12.9895
4/23/2006,3,-1.5309,-0.2037,-1.5652,116.8979,42.1412,11.6765
4/23/2006,4,-1.5614,-0.8046,-1.2360,108.2524,54.9666,11.1925
4/23/2006,5,-1.4124,-0.8131,-1.1566,98.2248,65.9527,10.3108
4/23/2006,6,38.1167,197.5655,18.0230,87.1867,75.7803,9.4545
4/23/2006,7,217.9637,674.2577,48.1586,75.9230,85.1434,12.0040
4/23/2006,8,439.5258,866.1678,60.0696,64.4336,94.7903,14.4318
4/23/2006,9,643.8920,950.7447,65.7824,53.1125,105.7000,15.8970
4/23/2006,10,808.6838,987.2563,72.3859,42.4818,119.4147,18.2787
4/23/2006,11,925.5608,999.8003,84.2263,33.5106,138.4394,20.4337
4/23/2006,12,661.0717,487.4819,220.6441,28.0346,165.1952,21.9362
4/23/2006,13,652.1535,362.3873,320.4355,28.1757,196.3362,20.6873
4/23/2006,14,465.9122,177.4420,304.6092,33.8637,222.7354,19.9233
4/23/2006,15,215.0303,24.4032,192.2800,42.9391,241.4495,17.6997
4/23/2006,16,148.5960,9.4508,140.6424,53.6093,254.9929,15.7973
4/23/2006,17,50.7377,-1.1603,50.6185,64.9351,265.8250,12.8663
4/23/2006,18,32.8236,0.0909,32.6381,76.4051,275.4519,10.5257
4/23/2006,19,3.5502,0.1620,3.5777,87.6334,284.8357,9.8778
4/23/2006,20,-0.4622,0.0009,-0.2938,98.6093,294.7183,8.6612
4/23/2006,21,-0.5935,-0.0333,-0.4179,108.5453,305.7893,8.1202
4/23/2006,22,-0.5186,-0.1963,-0.3540,117.0603,318.7182,7.5370
4/23/2006,23,-0.4249,-0.2982,-0.2804,123.4362,333.9746,6.5698
4/24/2006,0,-0.7080,-0.5012,-0.5076,126.8603,339.3593,4.8943
4/24/2006,1,-0.6887,-0.2460,-0.4970,126.7494,9.6046,2.8032
4/24/2006,2,-0.4296,-0.2101,-0.4177,123.1240,26.8829,1.7075
4/24/2006,3,-0.3618,-0.1467,-0.4481,116.5933,41.9884,1.1026
4/24/2006,4,-0.3569,-0.1741,-0.3816,107.9706,54.7782,0.5912
4/24/2006,5,-0.3584,-0.1135,-0.4104,97.9628,65.7435,0.0182
4/24/2006,6,2.6460,-0.0640,2.7082,86.9319,75.5560,-0.2571
4/24/2006,7,29.3237,-0.0003,29.4751,75.6842,84.9037,-0.3675
4/24/2006,8,97.8525,0.1499,98.4409,64.1944,94.5324,-0.3816
4/24/2006,9,109.2743,0.0960,109.2946,52.8639,105.4218,-0.3693
4/24/2006,10,143.5534,0.2666,142.9848,42.2117,119.1259,-0.9555
4/24/2006,11,163.6589,0.3865,162.4692,33.2073,138.1963,-1.1041
4/24/2006,12,144.1501,0.3291,142.5423,27.7051,165.1481,-0.9772
4/24/2006,13,142.1472,0.4331,140.4322,27.8662,196.5794,-0.9957
4/24/2006,14,73.3507,0.0659,72.4480,33.6095,223.1180,-0.8001
4/24/2006,15,65.1471,-0.0523,64.7811,42.7319,241.8320,-0.6126
4/24/2006,16,60.3945,-0.1588,60.5414,53.4291,255.3407,-0.8369
4/24/2006,17,45.9246,-0.1858,46.2298,64.7660,266.1412,-1.0951
4/24/2006,18,27.0224,-0.1890,27.2620,76.2358,275.7457,-1.4850
4/24/2006,19,6.9287,-0.3161,7.0813,87.4514,285.1148,-2.0302
4/24/2006,20,-0.3700,-0.1270,-0.4483,98.4105,294.9868,-2.3782
4/24/2006,21,-0.3639,-0.2863,-0.4365,108.3200,306.0454,-2.7440
4/24/2006,22,-0.3666,-0.2220,-0.4641,116.8022,318.9503,-3.4572
4/24/2006,23,-0.4722,-0.1955,-0.4649,123.1434,334.1576,-3.8097
4/25/2006,0,-0.5087,-0.2623,-0.4498,126.5403,339.4602,-3.9705
4/25/2006,1,-0.3565,-0.2939,-0.3559,126.4195,9.6040,-4.3540
4/25/2006,2,-0.4177,-0.1523,-0.4046,122.8031,26.7920,-4.7389
4/25/2006,3,-0.6963,-0.0371,-0.4825,116.2926,41.8365,-4.7492
4/25/2006,4,-0.7034,-0.0293,-0.5764,107.6926,54.5911,-4.6381
4/25/2006,5,-0.4826,-0.2765,-0.4825,97.7046,65.5358,-4.5298
4/25/2006,6,10.7998,-0.3794,11.0747,86.6889,75.3330,-4.4650
4/25/2006,7,69.4983,-0.3115,69.9540,75.4495,84.6651,-4.0174
4/25/2006,8,168.9970,0.0240,169.3490,63.9595,94.2750,-3.4121
4/25/2006,9,313.0010,1.0274,313.1967,52.6199,105.1434,-2.4589
4/25/2006,10,321.5710,1.0612,320.4853,41.9464,118.8354,-1.5046
4/25/2006,11,348.5312,1.4023,344.2732,32.9086,137.9494,-1.7003
4/25/2006,12,389.1923,1.0253,382.6707,27.3795,165.0971,-1.2695
4/25/2006,13,460.2362,2.5464,450.6967,27.5602,196.8214,-0.1229
4/25/2006,14,432.0692,1.6316,422.6825,33.3584,223.4990,1.0391
4/25/2006,15,275.7933,0.6546,272.3222,42.5270,242.2116,1.2041
4/25/2006,16,221.4204,0.6598,219.9615,53.2506,255.6850,1.7194
4/25/2006,17,144.7376,0.2562,144.1318,64.5980,266.4537,1.7260
4/25/2006,18,146.8690,236.4777,95.0150,76.0674,276.0357,1.6146
4/25/2006,19,20.0607,4.0436,19.5783,87.2703,285.3899,1.5522
4/25/2006,20,-0.7403,-0.2234,-0.5958,98.2125,295.2510,1.5526
4/25/2006,21,-1.0694,-0.3005,-0.8860,108.0959,306.2968,1.9622
4/25/2006,22,-1.0694,-0.4821,-0.9191,116.5456,319.1772,1.8776
4/25/2006,23,-1.0718,-0.5593,-1.0479,122.8530,334.3355,1.3848
4/26/2006,0,-1.0704,-0.6417,-1.0115,126.2236,339.5571,0.8155
4/26/2006,1,-1.0694,-0.3320,-1.0027,126.0934,9.6013,-0.1910
4/26/2006,2,-1.0694,-0.4104,-0.9800,122.4862,26.7009,-0.6570
4/26/2006,3,-1.0712,-0.5441,-1.0239,115.9960,41.6855,-0.6231
4/26/2006,4,-1.0694,-0.4355,-1.0420,107.4186,54.4052,-0.7864
4/26/2006,5,-0.8802,-0.4657,-0.8196,97.4503,65.3294,-0.0744
4/26/2006,6,28.4797,94.9954,18.3908,86.4497,75.1112,0.4198
4/26/2006,7,206.0371,540.0818,54.6484,75.2188,84.4276,3.7617
4/26/2006,8,443.4410,821.5398,73.9227,63.7289,94.0184,7.8380
4/26/2006,9,640.1178,907.4990,83.0010,52.3804,104.8649,9.5322
4/26/2006,10,804.4843,949.5003,91.7279,41.6859,118.5434,12.5170
4/26/2006,11,926.3393,985.1443,92.5067,32.6145,137.6986,16.0100
4/26/2006,12,986.3880,993.5138,96.5885,27.0579,165.0420,16.7348
4/26/2006,13,983.6032,979.3978,106.7832,27.2576,197.0620,18.0905
4/26/2006,14,917.4938,952.6665,111.7843,33.1103,223.8783,18.9757
4/26/2006,15,817.7438,922.0127,126.4187,42.3246,242.5881,19.4763
4/26/2006,16,498.3803,571.8791,137.2603,53.0738,256.0257,20.1310
4/26/2006,17,228.8703,193.7457,143.8427,64.4313,266.7624,19.3913
4/26/2006,18,96.2398,32.8586,85.1130,75.8999,276.3217,18.8320
4/26/2006,19,18.9814,7.7379,18.3661,87.0900,285.6609,17.2737
4/26/2006,20,-1.4347,-0.9210,-1.1962,98.0154,295.5107,15.4395
4/26/2006,21,-1.6146,-0.4637,-1.4799,107.8728,306.5433,13.7035
4/26/2006,22,-1.5743,-0.5472,-1.4176,116.2908,319.3990,13.1665
4/26/2006,23,-1.6321,-0.4179,-1.5553,122.5651,334.5084,12.7690
4/27/2006,0,-1.6045,-0.4799,-1.4833,125.9101,339.6501,12.7912
4/27/2006,1,-1.5988,-0.3913,-1.5049,125.7712,9.5967,12.0193
4/27/2006,2,-1.6437,-0.5238,-1.4475,122.1734,26.6096,11.7255
4/27/2006,3,-1.6007,-0.3379,-1.5292,115.7034,41.5353,11.4878
4/27/2006,4,-1.4485,-0.7633,-1.1758,107.1486,54.2207,9.8952
4/27/2006,5,-1.2424,-0.4231,-1.1338,97.2001,65.1244,8.3485
4/27/2006,6,49.2819,257.1031,21.4742,86.2067,74.8908,9.0188
4/27/2006,7,231.7508,678.6612,52.5469,74.9924,84.1912,12.3362
4/27/2006,8,448.9885,849.9810,67.0809,63.5027,93.7625,16.3572
4/27/2006,9,652.3960,932.5993,76.3018,52.1456,104.5864,16.8877
4/27/2006,10,815.6243,973.1723,81.7460,41.4303,118.2499,17.2368
4/27/2006,11,922.2825,979.9240,90.0606,32.3253,137.4442,18.7373
4/27/2006,12,986.0195,981.7105,104.7284,26.7405,164.9829,20.1762
4/27/2006,13,929.2712,805.1038,199.6832,26.9586,197.3010,21.0737
4/27/2006,14,870.6703,776.5305,206.4280,32.8654,224.2555,22.0310
4/27/2006,15,764.1320,770.1913,176.6087,42.1245,242.9614,22.3530
4/27/2006,16,634.5785,820.8507,129.3533,52.8987,256.3626,23.6565
4/27/2006,17,409.6683,726.4965,88.0299,64.2658,267.0672,22.8370
4/27/2006,18,151.8767,326.1501,53.7744,75.7333,276.6038,22.8798
4/27/2006,19,21.0695,22.2805,19.2476,86.9106,285.9277,19.7770
4/27/2006,20,-1.4170,-0.3871,-1.2621,97.8193,295.7660,18.8000
4/27/2006,21,-1.1979,-0.9027,-0.6983,107.6511,306.7849,15.1048
4/27/2006,22,-1.3240,-0.3711,-1.0838,116.0377,319.6156,12.8870
4/27/2006,23,-1.0616,-0.3011,-0.7855,122.2797,334.6764,12.0700
4/28/2006,0,-0.8188,-0.3003,-0.6836,125.6001,339.7392,11.2565
4/28/2006,1,-1.2565,-0.6700,-0.9525,125.4530,9.5901,8.9252
4/28/2006,2,-1.2247,-0.5497,-0.9014,121.8648,26.5181,6.4585
4/28/2006,3,-0.7610,-0.2709,-0.7402,115.4151,41.3861,4.4784
4/28/2006,4,-0.7129,-0.1407,-0.6926,106.8828,54.0376,3.7358
4/28/2006,5,-0.5593,-0.2641,-0.4479,96.9540,64.9209,2.9064
4/28/2006,6,2.4002,-0.1363,2.4726,85.9756,74.6718,1.9853
4/28/2006,7,20.6664,-0.1391,20.6942,74.7702,83.9560,1.2622
4/28/2006,8,96.2737,0.2332,95.6282,63.2810,93.5076,1.2656
4/28/2006,9,249.8555,2.3170,245.8692,51.9156,104.3082,2.7071
4/28/2006,10,616.9835,178.9960,463.4067,41.1797,117.9551,5.3822
4/28/2006,11,602.1828,162.4840,452.7657,32.0409,137.1860,6.8457
4/28/2006,12,423.7948,6.7082,408.8362,26.4273,164.9195,6.8133
4/28/2006,13,446.9427,16.9826,419.8203,26.6633,197.5382,6.3735
4/28/2006,14,440.5618,24.1453,407.4007,32.6235,224.6305,8.3683
4/28/2006,15,228.5336,0.8881,224.3926,41.9268,243.3312,7.7457
4/28/2006,16,340.1017,101.9327,271.2558,52.7253,256.6957,8.7687
4/28/2006,17,192.1397,26.0273,180.2182,64.1017,267.3680,7.9060
4/28/2006,18,159.0747,98.9061,129.4355,75.5677,276.8817,8.3618
4/28/2006,19,24.5550,1.6929,24.4503,86.7321,286.1902,7.2802
4/28/2006,20,-0.8090,-0.1949,-0.7578,97.6241,296.0167,6.7967
4/28/2006,21,-1.1999,-0.4237,-1.0052,107.4306,307.0216,6.1326
4/28/2006,22,-1.3787,-0.3476,-1.1941,115.7866,319.8270,5.5844
4/28/2006,23,-1.0345,-0.1596,-0.9976,121.9971,334.8393,5.8106
4/29/2006,0,-0.8181,-0.0434,-0.8278,125.2936,339.8245,6.5028
4/29/2006,1,-1.0070,-0.3367,-0.7801,125.1390,9.5815,6.7001
4/29/2006,2,-0.9069,-0.2799,-0.7683,121.5606,26.4264,6.1168
4/29/2006,3,-1.0339,-0.3481,-0.9157,115.1310,41.2377,4.8793
4/29/2006,4,-1.1950,-0.3669,-1.0758,106.6212,53.8558,4.6463
4/29/2006,5,-0.6556,-0.0786,-0.6177,96.7120,64.7189,4.8976
4/29/2006,6,26.2351,-0.2464,26.3500,85.7487,74.4542,4.7903
4/29/2006,7,114.9303,5.3078,112.6978,74.5523,83.7222,5.4538
4/29/2006,8,198.0052,4.8581,194.6485,63.0639,93.2536,7.2388
4/29/2006,9,289.0608,6.4125,282.5337,51.6904,104.0302,8.4885
4/29/2006,10,580.0015,333.8923,307.7400,40.9342,117.6592,8.6907
4/29/2006,11,724.7117,434.6458,344.8105,31.7616,136.9243,10.3003
4/29/2006,12,899.7948,724.0012,240.1247,26.1185,164.8518,11.3612
4/29/2006,13,877.4308,655.4807,274.8318,26.3716,197.7734,12.1500
4/29/2006,14,776.9370,563.9796,288.7227,32.3849,225.0030,13.0875
4/29/2006,15,430.2442,219.0548,257.3018,41.7315,243.6974,13.0947
4/29/2006,16,354.6890,188.4071,229.4062,52.5537,257.0247,13.3535
4/29/2006,17,226.5652,34.2584,208.7705,63.9388,267.6647,13.2320
4/29/2006,18,151.5903,94.2014,130.3207,75.4031,277.1555,13.5062
4/29/2006,19,23.7141,13.5684,21.7666,86.5546,286.4484,13.0478
4/29/2006,20,-0.9609,-0.4236,-0.7084,97.4301,296.2628,11.8352
4/29/2006,21,-1.0518,-0.5128,-0.7975,107.2116,307.2533,10.7520
4/29/2006,22,-1.4209,-0.6350,-1.1610,115.5375,320.0332,9.3173
4/29/2006,23,-1.3093,-0.5492,-1.1101,121.7172,334.9973,8.6355
4/30/2006,0,-0.8445,-0.1071,-0.7917,124.9908,333.9060,8.0938
4/30/2006,1,-1.2663,-0.7338,-0.9844,124.8292,9.5710,7.5893
4/30/2006,2,-1.2738,-0.5962,-1.0512,121.2608,26.3346,6.1627
4/30/2006,3,-1.3774,-0.3902,-1.2951,114.8513,41.0903,6.1441
4/30/2006,4,-1.3254,0.0451,-1.4056,106.3639,53.6755,7.8906
4/30/2006,5,-0.9885,-0.0754,-1.0050,96.4743,64.5185,9.6230
4/30/2006,6,30.4373,74.5029,21.4277,85.5180,74.2382,6.0300
4/30/2006,7,147.2810,246.7884,66.0802,74.3387,83.4897,5.6119
4/30/2006,8,460.2668,837.8560,75.1008,62.8514,93.0007,9.2102
4/30/2006,9,646.2290,874.5907,98.4684,51.4701,103.7527,10.5768
4/30/2006,10,827.6155,899.0680,137.6868,40.6938,117.3623,11.7400
4/30/2006,11,974.9415,875.3914,218.4050,31.4873,136.6591,13.3328
4/30/2006,12,1043.0067,959.4668,172.8442,25.8140,164.7797,15.1448
4/30/2006,13,966.7462,829.0511,209.7473,26.0838,198.0064,16.6397
4/30/2006,14,453.2621,220.9102,254.2132,32.1494,225.3729,17.4218
4/30/2006,15,106.8237,-0.6650,105.8210,41.5387,244.0597,16.3940
4/30/2006,16,105.2083,-0.0806,104.1688,52.3838,257.3495,14.8997
4/30/2006,17,87.6931,1.3701,86.7735,63.7772,267.9571,14.9063
4/30/2006,18,94.0301,98.8837,65.4295,75.2396,277.4249,14.2553
4/30/2006,19,12.5927,9.9901,11.5590,86.3782,286.7021,13.3990
4/30/2006,20,-0.9817,-0.6225,-0.7270,97.2372,296.5042,10.5927
4/30/2006,21,-1.0457,-0.2470,-0.8990,106.9941,307.4801,10.1933
4/30/2006,22,-0.6780,-0.5491,-0.4603,115.2904,320.2341,9.7772
4/30/2006,23,-0.8966,-0.1642,-1.0999,121.4403,335.1504,7.8938
5/1/2006,0,-1.0340,-0.0834,-1.2244,124.6917,333.9837,7.5422
5/1/2006,1,-1.0383,-0.3092,-0.9468,124.5237,9.5586,7.3233
5/1/2006,2,-1.0225,-0.2014,-1.0592,120.9655,26.2427,7.8615
5/1/2006,3,-1.3535,-0.5597,-1.0245,114.5762,40.9439,7.7692
5/1/2006,4,-1.2107,-0.4569,-1.1370,106.1109,53.4966,6.1943
5/1/2006,5,-0.4653,-0.1205,-0.3925,96.2410,64.3196,6.1246
5/1/2006,6,56.4987,191.0445,34.0944,85.2996,74.0238,6.4207
5/1/2006,7,235.5133,567.7128,75.8403,74.1297,83.2588,8.2558
5/1/2006,8,453.3717,765.0798,98.2220,62.6436,92.7491,9.7962
