DATE (MM/DD/YYYY),HOUR-MST,Avg Global CM22 Vent [W/m^2],Avg Direct CH1 [W/m^2],Avg Diffuse CM22 Vent [W/m^2],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Deck Dry Bulb Temp [deg C]
12/22/2004,18,-99999,-0.2821,-0.7286,99.5419,247.2880,-8.7502
12/22/2004,19,-99999,-0.2373,-0.8164,110.4531,255.9610,-8.8783
12/22/2004,20,-99999,-0.1875,-0.7706,121.7806,264.6615,-9.3053
12/22/2004,21,-99999,-0.2933,-0.9800,133.2745,274.2487,-9.1805
12/22/2004,22,-99999,-0.2495,-0.6798,144.5824,286.3447,-8.9007
12/22/2004,23,-99999,-0.0694,-0.4192,154.9585,304.7869,-8.9812
12/23/2004,0,-99999,-0.1534,-0.2968,162.2167,331.7667,-8.8748
12/23/2004,1,-99999,-0.1761,-0.1744,162.1290,23.0824,-10.0277
12/23/2004,2,-99999,-0.2670,-0.1189,154.7678,55.6904,-11.2085
12/23/2004,3,-99999,-0.1432,-0.1542,144.3588,73.9377,-11.8353
12/23/2004,4,-99999,-0.0956,-0.1736,133.0417,85.9564,-12.0850
12/23/2004,5,-99999,-0.1230,-0.1821,121.5475,95.5134,-12.1713
12/23/2004,6,-99999,-0.1364,-0.1652,110.2254,104.2057,-12.1957
12/23/2004,7,-99999,-0.5460,-0.0805,99.3200,112.8844,-14.3157
12/23/2004,8,-99999,-0.2552,12.4178,88.7496,122.1384,-16.9467
12/23/2004,9,-99999,0.9065,96.6601,79.8264,132.4565,-17.6085
12/23/2004,10,-99999,19.8406,243.2952,72.2038,144.2346,-17.3333
12/23/2004,11,-99999,70.7722,286.8163,66.6162,157.6487,-16.9420
12/23/2004,12,-99999,69.8336,319.7958,63.6424,172.4292,-16.2010
12/23/2004,13,-99999,13.4579,342.9433,63.6598,187.7509,-16.0458
12/23/2004,14,-99999,197.0955,229.7582,66.6659,202.5198,-16.1817
12/23/2004,15,-99999,247.8823,190.1988,72.2800,215.9161,-16.3612
12/23/2004,16,-99999,235.0345,89.6625,79.9221,227.6767,-15.3368
12/23/2004,17,-99999,80.1065,11.9293,88.8601,237.9811,-16.4348
12/23/2004,18,-99999,-0.4894,-0.8342,99.4428,247.2269,-18.2713
12/23/2004,19,-99999,-0.4367,-0.8774,110.3516,255.9040,-18.4723
12/23/2004,20,-99999,-0.4168,-0.8515,121.6768,264.6034,-19.0700
12/23/2004,21,-99999,-0.2249,-0.8827,133.1704,274.1814,-18.9438
12/23/2004,22,-99999,-0.1726,-0.9398,144.4810,286.2502,-17.4825
12/23/2004,23,-99999,0.3668,-1.2509,154.8681,304.6166,-14.2275
12/24/2004,0,-99999,-0.4871,-1.1215,162.1647,337.4337,-12.2837
12/24/2004,1,-99999,-0.2209,-1.1971,162.1485,22.7155,-10.8085
12/24/2004,2,-99999,0.0360,-1.2679,154.8327,55.4640,-8.1625
12/24/2004,3,-99999,-0.1407,-1.1865,144.4391,73.7943,-6.7858
12/24/2004,4,-99999,-0.0195,-1.1964,133.1261,85.8485,-5.1416
12/24/2004,5,-99999,0.0088,-1.1195,121.6315,95.4205,-3.3322
12/24/2004,6,-99999,0.0558,-0.9322,110.3061,104.1179,-2.5569
12/24/2004,7,-99999,-0.0985,-0.7946,99.3971,112.7955,-1.0205
12/24/2004,8,-99999,93.8012,22.4762,88.8159,122.0438,-0.0600
12/24/2004,9,-99999,292.9434,97.5317,79.8800,132.3528,1.6160
12/24/2004,10,-99999,476.0141,117.4205,72.2411,144.1198,3.1706
12/24/2004,11,-99999,795.2668,101.3372,66.6323,157.5241,6.4629
12/24/2004,12,-99999,878.0620,98.5340,63.6337,172.3008,6.9856
12/24/2004,13,-99999,940.2102,69.5188,63.6254,187.6279,5.8329
12/24/2004,14,-99999,706.8625,106.5857,66.6087,202.4104,6.5536
12/24/2004,15,-99999,832.1917,64.8333,72.2049,215.8238,9.6928
12/24/2004,16,-99999,682.6384,30.8756,79.8346,227.6003,8.5508
12/24/2004,17,-99999,112.5018,9.2381,88.7634,237.9174,6.5247
12/24/2004,18,-99999,-0.4153,-1.3740,99.3388,247.1720,5.0847
12/24/2004,19,-99999,-0.2414,-1.4079,110.2456,255.8539,5.0903
12/24/2004,20,-99999,-0.0429,-1.3100,121.5689,264.5532,5.2661
12/24/2004,21,-99999,-0.1903,-1.0998,133.0622,274.1234,6.3419
12/24/2004,22,-99999,-0.1817,-1.2738,144.3751,286.1670,6.5051
12/24/2004,23,-99999,-0.4768,-1.2941,154.7722,304.4603,5.9775
12/25/2004,0,-99999,-0.2154,-1.1053,162.1051,337.1109,5.2300
12/25/2004,1,-99999,-0.2541,-1.1479,162.1600,22.3410,5.7568
12/25/2004,2,-99999,-0.3428,-1.3804,154.8914,55.2244,6.0878
12/25/2004,3,-99999,-0.1168,-1.4030,144.5143,73.6398,7.0725
12/25/2004,4,-99999,-0.3969,-1.1300,133.2060,85.7316,7.0683
12/25/2004,5,-99999,-0.5983,-1.2288,121.7110,95.3200,5.6330
12/25/2004,6,-99999,-0.4082,-1.4363,110.3821,104.0234,5.2029
12/25/2004,7,-99999,-0.2402,-1.4912,99.4681,112.7006,5.9781
12/25/2004,8,-99999,214.1046,15.9157,88.8767,121.9439,6.8361
12/25/2004,9,-99999,687.1653,45.8909,79.9275,132.2444,8.2896
12/25/2004,10,-99999,808.6430,72.0756,72.2717,144.0014,9.9972
12/25/2004,11,-99999,955.6598,52.7012,66.6411,157.3972,9.4803
12/25/2004,12,-99999,947.8063,71.0456,63.6174,172.1716,9.9243
12/25/2004,13,-99999,962.3440,67.5373,63.5836,187.5060,11.6005
12/25/2004,14,-99999,754.1483,96.8520,66.5443,202.3038,12.1385
12/25/2004,15,-99999,327.1422,77.2019,72.1233,215.7356,11.4763
12/25/2004,16,-99999,542.9027,45.9757,79.7413,227.5290,10.1852
12/25/2004,17,-99999,79.3644,18.9656,88.6617,237.8594,9.1333
12/25/2004,18,-99999,-0.8674,-0.9941,99.2311,247.1234,6.5683
12/25/2004,19,-99999,-0.5218,-1.0458,110.1354,255.8107,4.2435
12/25/2004,20,-99999,-0.4632,-1.1287,121.4569,264.5109,3.6854
12/25/2004,21,-99999,-0.5173,-1.2567,132.9500,274.0746,3.6362
12/25/2004,22,-99999,-0.4440,-1.3414,144.2649,286.0954,3.0662
12/25/2004,23,-99999,-0.4061,-1.4406,154.6707,304.3181,3.4552
12/26/2004,0,-99999,-0.3561,-1.5206,162.0378,336.7989,3.8150
12/26/2004,1,-99999,-0.5895,-1.4362,162.1636,27.9598,3.5522
12/26/2004,2,-99999,-0.3422,-1.4733,154.9439,54.9720,3.3180
12/26/2004,3,-99999,-0.3426,-1.5193,144.5845,73.4745,3.7225
12/26/2004,4,-99999,-0.4940,-1.4342,133.2813,85.6057,3.5352
12/26/2004,5,-99999,-0.3705,-1.5090,121.7859,95.2120,3.0708
12/26/2004,6,-99999,-0.3035,-1.3979,110.4532,103.9223,3.1088
12/26/2004,7,-99999,-0.2221,-1.1695,99.5262,112.5998,3.8424
12/26/2004,8,-99999,56.6660,12.0525,88.9319,121.8388,4.4292
12/26/2004,9,-99999,0.0934,67.8005,79.9688,132.1316,5.4892
12/26/2004,10,-99999,58.5596,152.6953,72.2955,143.8793,7.0048
12/26/2004,11,-99999,94.3593,223.0635,66.6427,157.2679,8.2753
12/26/2004,12,-99999,337.3651,246.5850,63.5935,172.0419,11.4567
12/26/2004,13,-99999,760.1875,146.6454,63.5342,187.3854,11.7948
12/26/2004,14,-99999,975.0320,81.0925,66.4729,202.2002,13.2550
12/26/2004,15,-99999,504.5708,127.4525,72.0352,215.6516,13.4603
12/26/2004,16,-99999,190.4772,103.4123,79.6422,227.4628,11.5967
12/26/2004,17,-99999,74.9130,22.8429,88.5551,237.8072,10.5615
12/26/2004,18,-99999,-1.0489,-1.1283,99.1149,247.0812,6.1106
12/26/2004,19,-99999,-0.3302,-1.2420,110.0211,255.7745,5.4391
12/26/2004,20,-99999,-0.2869,-1.0727,121.3411,264.4764,5.7095
12/26/2004,21,-99999,-0.4185,-1.2451,132.8339,274.0352,5.5657
12/26/2004,22,-99999,-0.6094,-1.1790,144.1503,286.0351,4.8746
12/26/2004,23,-99999,-0.3538,-0.9956,154.5638,304.1901,4.3041
12/27/2004,0,-99999,-0.1280,-0.9579,161.9630,336.4983,4.4359
12/27/2004,1,-99999,-0.4314,-0.8114,162.1590,27.5725,4.7847
12/27/2004,2,-99999,-0.2976,-0.7733,154.9901,54.7070,4.0925
12/27/2004,3,-99999,-0.2207,-0.7268,144.6494,73.2983,4.4653
12/27/2004,4,-99999,-0.2327,-0.6622,133.3517,85.4711,4.7162
12/27/2004,5,-99999,-0.1114,-0.7892,121.8561,95.0965,4.9955
12/27/2004,6,-99999,-0.4725,-0.7719,110.5194,103.8147,4.5499
12/27/2004,7,-99999,-0.2036,-0.7772,99.5969,112.4933,4.4315
12/27/2004,8,-99999,0.3590,10.4378,88.9815,121.7286,5.2989
12/27/2004,9,-99999,31.0333,98.3155,80.0039,132.0143,5.3742
12/27/2004,10,-99999,0.1747,113.2883,72.3124,143.7538,5.1173
12/27/2004,11,-99999,0.3551,110.4836,66.6369,157.1365,5.6587
12/27/2004,12,-99999,12.3599,183.0378,63.5621,171.9116,7.1835
12/27/2004,13,-99999,6.7177,201.4360,63.4774,187.2661,8.8725
12/27/2004,14,-99999,8.5788,166.1098,66.3944,202.0997,8.1453
12/27/2004,15,-99999,66.3017,159.8683,71.9407,215.5719,8.8315
12/27/2004,16,-99999,139.3982,96.9628,79.5374,227.4018,10.5778
12/27/2004,17,-99999,65.5087,22.0295,88.4439,237.7608,8.6578
12/27/2004,18,-99999,-0.6277,-1.1494,98.9935,247.0452,6.4684
12/27/2004,19,-99999,-0.4651,-1.0084,109.9027,255.7453,5.4070
12/27/2004,20,-99999,-0.1840,-0.8853,121.2214,264.4499,5.3772
12/27/2004,21,-99999,-0.0859,-0.8794,132.7139,274.0050,6.8521
12/27/2004,22,-99999,-0.2451,-0.7445,144.0316,285.9863,7.0932
12/27/2004,23,-99999,-0.2108,-0.7234,154.4516,304.0764,6.7672
12/28/2004,0,-99999,-0.2022,-0.8480,161.8808,336.2096,6.7519
12/28/2004,1,-99999,-0.3424,-0.9389,162.1463,33.1800,6.9046
12/28/2004,2,-99999,-0.3358,-1.1891,155.0297,54.4297,6.8993
12/28/2004,3,-99999,-0.4713,-1.2648,144.7091,73.1114,7.1784
12/28/2004,4,-99999,-0.6708,-1.1737,133.4173,85.3277,6.2392
12/28/2004,5,-99999,-0.6163,-1.0594,121.9214,94.9737,4.9470
12/28/2004,6,-99999,-0.4708,-1.2561,110.5807,103.7008,4.0314
12/28/2004,7,-99999,-0.3363,-1.3262,99.6486,112.3810,4.0004
12/28/2004,8,-99999,236.2096,9.9990,89.0253,121.6132,4.5790
12/28/2004,9,-99999,729.7682,30.3287,80.0327,131.8926,6.1393
12/28/2004,10,-99999,894.7705,38.7812,72.3226,143.6247,8.6992
12/28/2004,11,-99999,955.3500,44.1435,66.6239,157.0029,10.6323
12/28/2004,12,-99999,983.8770,46.2353,63.5231,171.7809,11.1458
12/28/2004,13,-99999,988.0528,45.7805,63.4131,187.1483,13.1225
12/28/2004,14,-99999,956.9075,49.1887,66.3089,202.0022,14.1337
12/28/2004,15,-99999,883.9610,43.7608,71.8398,215.4967,13.4773
12/28/2004,16,-99999,694.4937,31.4355,79.4269,227.3460,12.6995
12/28/2004,17,-99999,94.6255,9.8110,88.3281,237.7202,11.1833
12/28/2004,18,-99999,-0.8826,-1.3735,98.8727,247.0157,8.0673
12/28/2004,19,-99999,-0.4312,-1.3700,109.7802,255.7231,6.8116
12/28/2004,20,-99999,-0.4335,-1.4432,121.0980,264.4314,6.6310
12/28/2004,21,-99999,-0.4727,-1.3168,132.5902,273.9842,5.8856
12/28/2004,22,-99999,-0.4445,-1.3213,143.9087,285.9489,5.4818
12/28/2004,23,-99999,-0.5999,-1.1717,154.3342,303.9769,4.8542
12/29/2004,0,-99999,-0.4357,-1.1424,161.7913,335.9332,3.5078
12/29/2004,1,-99999,-0.3011,-1.2696,162.1254,32.7832,3.7834
12/29/2004,2,-99999,-0.6690,-1.0870,155.0629,54.1405,3.5800
12/29/2004,3,-99999,-0.3927,-1.1365,144.7633,72.9140,2.9503
12/29/2004,4,-99999,-0.4973,-1.1127,133.4780,85.1756,2.2361
12/29/2004,5,-99999,-0.4487,-1.1065,121.9818,94.8436,1.9152
12/29/2004,6,-99999,-0.2430,-1.2542,110.6368,103.5804,2.3318
12/29/2004,7,-99999,-0.3054,-1.1106,99.6980,112.2632,3.7337
12/29/2004,8,-99999,50.5736,14.3657,89.0633,121.4929,4.5509
12/29/2004,9,-99999,333.0451,86.1569,80.0552,131.7666,6.4179
12/29/2004,10,-99999,81.8192,166.9078,72.3258,143.4924,7.5637
12/29/2004,11,-99999,4.2553,167.7222,66.6035,156.8672,7.5239
12/29/2004,12,-99999,79.8546,179.9225,63.4766,171.6498,6.2044
12/29/2004,13,-99999,390.8520,206.6588,63.3414,187.0320,8.3072
12/29/2004,14,-99999,365.7371,150.2637,66.2165,201.9080,10.0268
12/29/2004,15,-99999,531.1532,104.6751,71.7326,215.4258,10.0222
12/29/2004,16,-99999,412.3837,75.4510,79.3109,227.2955,8.5077
12/29/2004,17,-99999,-0.7729,9.8513,88.2079,237.6855,6.8479
12/29/2004,18,-99999,-0.5529,-1.0842,98.7422,246.9926,5.8874
12/29/2004,19,-99999,-0.3566,-0.9167,109.6539,255.7081,5.0706
12/29/2004,20,-99999,-0.3946,-1.2987,120.9709,264.4208,5.5908
12/29/2004,21,-99999,-0.4984,-1.1173,132.4629,273.9726,5.1290
12/29/2004,22,-99999,-0.3297,-1.2709,143.7819,285.9230,5.5673
12/29/2004,23,-99999,-0.1378,-1.2915,154.2118,303.8917,5.7131
12/30/2004,0,-99999,-0.8534,-1.2783,161.6945,335.6695,7.4916
12/30/2004,1,-99999,-0.1828,-1.3337,162.0964,38.3828,5.3674
12/30/2004,2,-99999,-0.1708,-1.0557,155.0893,53.8399,6.3487
12/30/2004,3,-99999,-0.5810,-0.9360,144.8120,72.7063,5.5088
12/30/2004,4,-99999,-0.1586,-1.1729,133.5335,85.0151,4.5570
12/30/2004,5,-99999,-0.4813,-1.3519,122.0373,94.7063,4.2892
12/30/2004,6,-99999,-0.5048,-1.4716,110.6879,103.4538,4.5785
12/30/2004,7,-99999,-0.6881,-1.3227,99.7415,112.1398,3.3930
12/30/2004,8,-99999,238.0055,10.6359,89.0955,121.3677,3.6074
12/30/2004,9,-99999,690.1982,69.5899,80.0714,131.6365,6.5047
12/30/2004,10,-99999,899.0342,42.0526,72.3222,143.3567,6.7390
12/30/2004,11,-99999,974.4108,43.5867,66.5758,156.7296,8.1540
12/30/2004,12,-99999,1021.8550,44.9102,63.4226,171.5184,8.7868
12/30/2004,13,-99999,1023.5950,44.6751,63.2623,186.9173,9.3832
12/30/2004,14,-99999,986.6790,47.3327,66.1171,201.8170,10.0528
12/30/2004,15,-99999,924.0587,42.7877,71.6192,215.3595,10.6422
12/30/2004,16,-99999,765.4735,35.7536,79.1894,227.2504,9.9695
12/30/2004,17,-99999,151.9686,12.0189,88.0834,237.6568,7.7297
12/30/2004,18,-99999,-0.7089,-1.4808,98.6082,246.9760,6.1026
12/30/2004,19,-99999,-0.5103,-1.5491,109.5238,255.7001,5.8061
12/30/2004,20,-99999,-0.7844,-1.3710,120.8403,264.4181,4.3685
12/30/2004,21,-99999,-0.3228,-1.5228,132.3321,273.9704,4.2693
12/30/2004,22,-99999,-0.3264,-1.6041,143.6512,285.9084,4.7615
12/30/2004,23,-99999,-0.4267,-1.6450,154.0844,303.8207,6.1266
12/31/2004,0,-99999,-0.8122,-1.5069,161.5906,335.4189,4.8693
12/31/2004,1,-99999,-0.7165,-1.4351,162.0591,37.9797,4.0284
12/31/2004,2,-99999,-0.4292,-1.4988,155.1089,53.5280,3.9662
12/31/2004,3,-99999,-0.6018,-1.4267,144.8551,72.4884,3.1000
12/31/2004,4,-99999,-0.5121,-1.4494,133.5839,84.8461,3.2448
12/31/2004,5,-99999,-0.5168,-1.4434,122.0876,94.5619,3.0670
12/31/2004,6,-99999,-0.5990,-1.1438,110.7337,103.3211,1.0490
12/31/2004,7,-99999,-0.3044,-1.2663,99.7804,112.0109,1.0995
12/31/2004,8,-99999,1.1221,8.9202,89.1217,121.2376,1.8162
12/31/2004,9,-99999,177.4110,42.2884,80.0812,131.5022,3.2470
12/31/2004,10,-99999,294.5919,89.5522,72.3116,143.2179,4.8567
12/31/2004,11,-99999,331.3448,176.0457,66.5408,156.5901,7.6111
12/31/2004,12,-99999,747.3612,175.0257,63.3610,171.3869,10.6255
12/31/2004,13,-99999,697.5292,160.7005,63.1758,186.8042,10.7855
12/31/2004,14,-99999,104.6224,194.6460,66.0108,201.7294,10.5142
12/31/2004,15,-99999,6.9279,120.7082,71.4996,215.2978,9.9730
12/31/2004,16,-99999,89.6855,76.7099,79.0625,227.2107,9.8102
12/31/2004,17,-99999,50.4325,22.7390,87.9548,237.6341,8.3430
12/31/2004,18,-99999,-0.7482,-1.1605,98.4695,246.9659,5.8302
12/31/2004,19,-99999,-0.4908,-1.2858,109.3899,255.6992,5.4348
12/31/2004,20,-99999,-0.4942,-1.1565,120.7062,264.4234,4.4752
12/31/2004,21,-99999,-0.5666,-1.1095,132.1979,273.9774,4.0988
12/31/2004,22,-99999,-0.4652,-1.1103,143.5168,285.9051,3.5843
12/31/2004,23,-99999,-0.4601,-1.2815,153.9522,303.7640,3.3527
1/1/2005,0,-99999,-0.6566,-1.1726,161.4797,335.1818,3.2768
1/1/2005,1,-99999,-0.3256,-0.9837,162.0135,43.5747,2.1667
1/1/2005,2,-99999,-0.5840,-1.0100,155.1216,53.2056,0.8236
1/1/2005,3,-99999,-0.5286,-1.1499,144.8924,72.2605,0.0415
1/1/2005,4,-99999,-0.5131,-1.0073,133.6291,84.6688,-0.7174
1/1/2005,5,-99999,-0.6231,-0.9262,122.1328,94.4105,-1.9781
1/1/2005,6,-99999,-0.5238,-1.1020,110.7742,103.1823,-2.4363
1/1/2005,7,-99999,-0.3414,-1.1321,99.8123,111.8767,-2.3849
1/1/2005,8,-99999,146.5197,7.5592,89.1419,121.1028,-3.0000
1/1/2005,9,-99999,766.9823,29.4352,80.0845,131.3639,-0.8404
1/1/2005,10,-99999,933.2945,38.9099,72.2942,143.0760,1.1563
1/1/2005,11,-99999,991.1725,43.9912,66.4984,156.4488,2.4353
1/1/2005,12,-99999,1006.8917,47.5017,63.2920,171.2552,3.2970
1/1/2005,13,-99999,999.2667,48.7490,63.0821,186.6929,3.4233
1/1/2005,14,-99999,969.0425,47.4836,65.8977,201.6452,4.5006
1/1/2005,15,-99999,906.2663,42.5355,71.3739,215.2408,4.4601
1/1/2005,16,-99999,734.8163,34.0170,78.9303,227.1765,4.8842
1/1/2005,17,-99999,157.4505,12.0421,87.8223,237.6174,3.7347
1/1/2005,18,-99999,-0.5165,-1.2026,98.3267,246.9624,1.8966
1/1/2005,19,-99999,-0.4416,-1.2379,109.2525,255.7054,0.9670
1/1/2005,20,-99999,-0.3132,-1.2845,120.5688,264.4367,0.7131
1/1/2005,21,-99999,-0.4000,-1.2419,132.0603,273.9936,0.4555
1/1/2005,22,-99999,-0.5090,-1.1702,143.3786,285.9131,-0.1683
1/1/2005,23,-99999,-0.3026,-1.1968,153.8152,303.7213,-1.1241
1/2/2005,0,-99999,-0.3970,-1.1477,161.3619,334.9584,-1.3531
1/2/2005,1,-99999,-0.2613,-1.1796,161.9597,43.1687,-1.6513
1/2/2005,2,-99999,-0.2567,-1.2234,155.1273,52.8729,-1.8151
1/2/2005,3,-99999,-0.3529,-1.1669,144.9239,72.0229,-1.9901
1/2/2005,4,-99999,-0.2984,-1.1264,133.6688,84.4834,-2.1043
1/2/2005,5,-99999,-0.2503,-1.1446,122.1727,94.2522,-2.1704
1/2/2005,6,-99999,-0.3534,-1.0270,110.8093,103.0375,-2.4597
1/2/2005,7,-99999,-0.2494,-1.0371,99.8383,111.7372,-2.5131
1/2/2005,8,-99999,14.4274,14.9315,89.1561,120.9634,-2.6641
1/2/2005,9,-99999,396.9682,70.2876,80.0815,131.2216,-1.7762
1/2/2005,10,-99999,238.2762,146.4657,72.2698,142.9310,-0.9194
1/2/2005,11,-99999,281.4348,201.4325,66.4487,156.3058,0.4769
1/2/2005,12,-99999,167.2765,256.5575,63.2155,171.1235,0.3690
1/2/2005,13,-99999,41.0736,262.1338,62.9810,186.5835,0.1631
1/2/2005,14,-99999,95.5866,256.4657,65.7779,201.5645,0.5141
1/2/2005,15,-99999,7.6947,147.5095,71.2422,215.1885,0.2577
1/2/2005,16,-99999,0.9322,72.5555,78.7927,227.1478,-0.2085
1/2/2005,17,-99999,-0.4180,15.6639,87.6860,237.6069,-0.5754
1/2/2005,18,-99999,-0.3516,-0.5537,98.1782,246.9654,-1.2330
1/2/2005,19,-99999,-0.2429,-0.6557,109.1115,255.7188,-1.6749
1/2/2005,20,-99999,-0.3925,-0.7525,120.4281,264.4579,-1.8477
1/2/2005,21,-99999,-0.5884,-0.9994,131.9194,274.0191,-2.5259
1/2/2005,22,-99999,-0.4328,-1.0280,143.2368,285.9323,-3.2268
1/2/2005,23,-99999,-0.4907,-0.9455,153.6736,303.6928,-2.8854
1/3/2005,0,-99999,-0.2558,-0.7170,161.2372,334.7489,-2.6526
1/3/2005,1,-99999,-0.4517,-0.7695,161.8976,48.7624,-2.3941
1/3/2005,2,-99999,-0.5107,-0.8915,155.1259,52.5304,-3.5772
1/3/2005,3,-99999,-0.4131,-0.9380,144.9493,71.7758,-4.0579
1/3/2005,4,-99999,-0.3673,-1.0816,133.7032,84.2901,-4.1784
1/3/2005,5,-99999,-0.5560,-1.1086,122.2073,94.0871,-4.5410
1/3/2005,6,-99999,-0.6389,-1.0792,110.8390,102.8868,-4.6110
1/3/2005,7,-99999,-0.3270,-1.1373,99.8573,111.5925,-4.2856
1/3/2005,8,-99999,216.6107,9.3953,89.1642,120.8194,-4.6682
1/3/2005,9,-99999,722.1245,32.4572,80.0719,131.0755,-1.8973
1/3/2005,10,-99999,901.4157,42.9897,72.2384,142.7832,1.1861
1/3/2005,11,-99999,962.6415,49.0841,66.3918,156.1611,2.3065
1/3/2005,12,-99999,978.5087,52.7294,63.1316,170.9919,2.8980
1/3/2005,13,-99999,963.3065,56.4648,62.8727,186.4760,4.2627
1/3/2005,14,-99999,893.7152,60.6985,65.6513,201.4874,4.7040
1/3/2005,15,-99999,793.1533,58.5769,71.1045,215.1411,4.3494
1/3/2005,16,-99999,544.5572,52.1585,78.6500,227.1248,3.6081
1/3/2005,17,-99999,99.3716,15.8044,87.5460,237.6024,1.3160
1/3/2005,18,-99999,-0.5215,-1.0099,98.0243,246.9750,-0.1230
1/3/2005,19,-99999,-0.6367,-0.9632,108.9671,255.7393,-1.7258
1/3/2005,20,-99999,-0.4518,-1.0538,120.2842,264.4871,-2.2325
1/3/2005,21,-99999,-0.5077,-1.0093,131.7754,274.0538,-2.2470
1/3/2005,22,-99999,-0.3212,-0.8228,143.0916,285.9627,-2.4086
1/3/2005,23,-99999,-0.2993,-0.7264,153.5274,303.6782,-2.6112
1/4/2005,0,-99999,-0.3286,-0.6338,161.1058,334.5535,-2.8771
1/4/2005,1,-99999,-0.1856,-0.4100,161.8272,48.3568,-2.8656
1/4/2005,2,-99999,-0.1987,-0.5896,155.1173,52.1788,-2.2945
1/4/2005,3,-99999,-0.5889,-0.8408,144.9687,71.5194,-3.5739
1/4/2005,4,-99999,-0.2236,-0.6508,133.7319,84.0888,-4.1446
1/4/2005,5,-99999,-0.0302,-0.3837,122.2365,93.9154,-3.5634
1/4/2005,6,-99999,-0.1655,-0.1873,110.8632,102.7303,-3.8061
1/4/2005,7,-99999,-0.2545,-0.1157,99.8737,111.4428,-4.7078
1/4/2005,8,-99999,-0.2136,0.5103,89.1661,120.6710,-5.6622
1/4/2005,9,-99999,0.0918,6.2984,80.0559,130.9256,-5.8683
1/4/2005,10,-99999,0.1727,32.2102,72.2001,142.6324,-5.6731
1/4/2005,11,-99999,0.0300,75.2560,66.3275,156.0149,-5.9808
1/4/2005,12,-99999,0.0614,73.5657,63.0402,170.8604,-7.0434
1/4/2005,13,-99999,0.0313,59.1294,62.7572,186.3704,-8.1048
1/4/2005,14,-99999,0.1523,48.3918,65.5181,201.4141,-8.8582
1/4/2005,15,-99999,0.3345,58.8295,70.9609,215.0985,-9.3833
1/4/2005,16,-99999,0.0793,40.9027,78.5022,227.1075,-9.9638
1/4/2005,17,-99999,-0.1165,10.7953,87.4023,237.6042,-10.7768
1/4/2005,18,-99999,-0.2646,-0.3834,97.8682,246.9912,-11.5315
1/4/2005,19,-99999,-0.1595,-0.3534,108.8194,255.7670,-12.4307
1/4/2005,20,-99999,-0.1532,-0.3198,120.1372,264.5241,-13.1190
1/4/2005,21,-99999,-0.1556,-0.3457,131.6284,274.0975,-13.5477
1/4/2005,22,-99999,-0.2616,-0.2949,142.9429,286.0041,-13.9960
1/4/2005,23,-99999,-0.1750,-0.2461,153.3768,303.6774,-14.4075
1/5/2005,0,-99999,-0.1764,-0.2310,160.9678,334.3725,-14.8783
1/5/2005,1,-99999,-0.1812,-0.2362,161.7485,53.9525,-15.5233
1/5/2005,2,-99999,-0.1516,-0.2665,155.1014,51.8184,-15.6578
1/5/2005,3,-99999,-0.1779,-0.2823,144.9819,71.2540,-15.8920
1/5/2005,4,-99999,-0.1888,-0.2382,133.7550,83.8799,-16.2712
1/5/2005,5,-99999,-0.1980,-0.2174,122.2602,93.7372,-16.5965
1/5/2005,6,-99999,-0.1405,-0.1841,110.8819,102.5682,-16.8700
1/5/2005,7,-99999,-0.0263,-0.2742,99.8840,111.2880,-17.0918
1/5/2005,8,-99999,-0.2323,7.4982,89.1619,120.5181,-17.1403
1/5/2005,9,-99999,0.1298,35.9137,80.0334,130.7721,-17.0842
1/5/2005,10,-99999,0.6119,142.1721,72.1548,142.4790,-16.5477
1/5/2005,11,-99999,7.2804,265.6682,66.2559,155.8672,-15.1400
1/5/2005,12,-99999,25.6908,284.9312,62.9414,170.7291,-15.0410
1/5/2005,13,-99999,94.6754,223.7687,62.6345,186.2670,-13.9748
1/5/2005,14,-99999,144.7983,277.0782,65.3783,201.3444,-13.2357
1/5/2005,15,-99999,128.5668,217.0162,70.8115,215.0609,-13.5073
1/5/2005,16,-99999,149.3455,59.4260,78.3495,227.0958,-13.1632
1/5/2005,17,-99999,-0.3081,17.8473,87.2551,237.6122,-15.4492
1/5/2005,18,-99999,-0.4245,-0.5992,97.7059,247.0141,-15.9730
1/5/2005,19,-99999,-0.6593,-0.6187,108.6685,255.8018,-15.9103
1/5/2005,20,-99999,-0.5813,-0.5795,119.9873,264.5691,-15.6005
1/5/2005,21,-99999,-0.4091,-0.6264,131.4783,274.1504,-15.8302
1/5/2005,22,-99999,-0.3762,-0.6539,142.7909,286.0565,-15.7782
1/5/2005,23,-99999,-0.1612,-0.4575,153.2218,303.6903,-15.6513
1/6/2005,0,-99999,0.0434,-0.4376,160.8234,334.2059,-15.3487
1/6/2005,1,-99999,-0.0213,-0.5074,161.6616,53.5505,-14.0490
1/6/2005,2,-99999,0.2341,-0.4581,155.0780,51.4499,-12.6403
1/6/2005,3,-99999,0.0499,-0.4054,144.9889,70.9799,-10.8663
1/6/2005,4,-99999,-0.1474,-0.7251,133.7724,83.6636,-9.6267
1/6/2005,5,-99999,0.0784,-1.2977,122.2783,93.5526,-5.0737
1/6/2005,6,-99999,-0.9796,-1.0638,110.8948,102.4005,-4.4233
1/6/2005,7,-99999,-0.5989,-1.1931,99.8877,111.1284,-3.8876
